,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos,count
2010-01,-1.4138446073714408,-1.3545479825839208,-1.6811415426767224,-0.5216645050865086,0.610482665493577,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,-0.5292871340990254,-0.520264367142335,-0.5090428396713411,-0.6728174971028141,-0.03237515311876119,-0.03231130716164438,0.6812594871986655,1.2107528277522954,0.0
2010-02,-1.287554054855398,-1.4282047103881137,-1.7369930831798859,-0.830153870425758,0.4013990944907652,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,-0.5292871340990254,-0.520264367142335,-0.5090428396713411,-0.6728174971028141,-0.03237515311876119,-0.03231130716164438,1.1855080170264962,0.7133708190395334,0.0
2010-03,-0.494878943941502,-0.32933897674407864,-0.7468739925958108,-0.5599161947860268,0.49487495537376774,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,-0.5292871340990254,-0.520264367142335,-0.5090428396713411,-0.6728174971028141,-0.03237515311876119,-0.03231130716164438,1.3687636129463088,0.015778040288952595,0.0
2010-04,0.1448024684964029,0.1894899442545929,0.32910181125864646,0.308221598521607,-0.015537277710306408,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,-0.5292871340990254,-0.520264367142335,-0.5090428396713411,-0.6728174971028141,-0.03237515311876119,-0.03231130716164438,1.1855080170264976,-0.7053820354007986,0.0
2010-05,0.7056166302645311,0.5829012315696369,0.7107915930528899,1.6165425016117478,1.6970221125886247,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,-0.5292871340990254,-0.520264367142335,-0.5090428396713411,-0.6728174971028141,-0.03237515311876119,-0.03231130716164438,0.6812594871986655,-1.2502707088908618,0.0
2010-06,1.1008247015250021,1.1370777166116457,1.4689920259776372,1.4630274198270397,0.665413525937356,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,-0.5292871340990254,-0.520264367142335,-0.5090428396713411,-0.6728174971028141,-0.03237515311876119,-0.03231130716164438,-0.016654033921809603,-1.453675654900248,0.0
2010-07,1.48951781099907,1.3606191394572424,1.5205689642973779,1.0982917529499785,1.1744533840832978,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,-0.5292871340990254,-0.520264367142335,-0.5090428396713411,-0.6728174971028141,-0.03237515311876119,-0.03231130716164438,-0.7262037136073767,-1.2502707088908604,0.0
2010-08,1.291398932468729,1.339233717728834,1.3664255946950732,0.8995245975541066,0.7812398481808938,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,-0.5292871340990254,-0.520264367142335,-0.5090428396713411,-0.6728174971028141,-0.03237515311876119,-0.03231130716164438,-1.2538736295058936,-0.7053820354007986,2.0
2010-09,0.8447756516390766,0.686354965728363,1.1134400096567623,1.58623406419604,2.0860575499781064,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,1.472798981840766,-0.520264367142335,-0.5090428396713411,0.19218954894898557,0.3579711633001316,-0.03231130716164438,-1.4489158007263132,0.015778040288952595,0.0
2010-10,0.10355615938847526,0.2502868390456327,0.1969522709081576,-0.16874851666683913,0.23494816482494063,-1.417769887781234,-1.5350179253389873,-1.9149165545582405,-1.4650067648902718,-1.4553220352838236,-1.5185057079514968,-1.6947371411553651,-1.427348768883527,-1.5264328927825759,-1.522366234585068,-1.5326322732333486,-1.556111235832662,-1.3616439496963906,-1.628957762346027,-1.541542575170638,-0.048671418226108897,-1.4903262251654286,-1.5612511283791264e-16,-0.5292871340990254,1.4955454250197153,-0.5090428396713411,0.19218954894898557,-0.41392825640058517,0.35803355521949254,-1.2538736295058936,0.7133708190395334,0.0
