,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,21.8,2.0,47.0,0.79,1.87,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,24.1,0.4,46.1,0.56,1.35,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,38.2,23.5,61.1,0.76,1.58,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,49.2,33.9,75.6,1.58,0.37,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,58.6,41.6,80.4,4.08,4.94,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,65.1,52.2,89.5,3.61,2.01,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,71.4,56.4,90.1,2.76,3.38,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,2.0,68.2,56.0,88.3,2.4,2.31,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,0.0,60.9,43.6,85.3,3.98,6.22,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,48.5,35.1,73.9,1.09,0.95,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,2.0,0.0,0.6666666666666666,-2.0,2.0,-0.8660254037844386,0.5
2010-11,0.0,37.9,18.0,62.5,0.63,0.91,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,-2.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,23.1,2.2,42.9,1.24,3.5,76059.0,106840.0,108534.0,41499.0,71661.0,95835.0,104919.0,54511.0,659858.0,332932.0,326926.0,597392.0,7034.0,34798.0,6132.0,439.0,276642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0
