year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,44,,0,25.6,17.3,36.2,3.94,0.09,,,,,,,,,,,,,,,,,
2000,2,2000-02,44,,0,31.6,24.6,41.5,3.13,-0.32,,,,,,,,,,,,,,,,,
2000,3,2000-03,44,,0,42.6,32.4,52.2,5.28,0.53,,,,,,,,,,,,,,,,,
2000,4,2000-04,44,,0,47.5,37.4,54.8,5.95,2.02,,,,,,,,,,,,,,,,,
2000,5,2000-05,44,,0,60.0,46.6,67.7,3.6,-0.11,,,,,,,,,,,,,,,,,
2000,6,2000-06,44,,0,67.2,56.4,76.0,5.02,1.66,,,,,,,,,,,,,,,,,
2000,7,2000-07,44,,0,66.9,59.2,77.7,4.39,1.93,,,,,,,,,,,,,,,,,
2000,8,2000-08,44,,0,67.3,60.0,77.4,3.3,0.13,,,,,,,,,,,,,,,,,
2000,9,2000-09,44,,0,60.6,51.9,72.4,4.02,0.75,,,,,,,,,,,,,,,,,
2000,10,2000-10,44,,0,52.0,41.9,62.6,1.39,-1.91,,,,,,,,,,,,,,,,,
2000,11,2000-11,44,,0,38.3,34.6,49.9,4.08,-0.3,,,,,,,,,,,,,,,,,
2000,12,2000-12,44,,0,22.4,19.5,36.6,4.74,0.79,,,,,,,,,,,,,,,,,
2001,1,2001-01,44,,0,26.1,19.4,36.6,2.79,-1.05,,,,,,,,,,,,,,,,,
2001,2,2001-02,44,,0,31.5,22.2,39.7,2.52,-1.03,,,,,,,,,,,,,,,,,
2001,3,2001-03,44,,0,33.3,28.1,42.4,9.83,5.82,,,,,,,,,,,,,,,,,
2001,4,2001-04,44,,0,49.2,36.5,58.5,2.04,-2.25,,,,,,,,,,,,,,,,,
2001,5,2001-05,44,,0,58.6,47.8,70.0,4.11,0.2,,,,,,,,,,,,,,,,,
2001,6,2001-06,44,,0,66.8,59.1,78.7,6.34,2.7,,,,,,,,,,,,,,,,,
2001,7,2001-07,44,,0,67.8,57.9,78.5,3.25,0.69,,,,,,,,,,,,,,,,,
2001,8,2001-08,44,,0,71.7,63.3,82.0,4.22,0.43,,,,,,,,,,,,,,,,,
2001,9,2001-09,44,,0,60.4,53.3,74.0,3.02,-0.44,,,,,,,,,,,,,,,,,
2001,10,2001-10,44,,0,51.7,42.7,64.6,1.52,-2.26,,,,,,,,,,,,,,,,,
