year,month,Value
1990,1,27.1
1990,2,23.3
1990,3,28.4
1990,4,37.4
1990,5,44.6
1990,6,55.7
1990,7,62.7
1990,8,63.1
1990,9,51.7
1990,10,46.8
1990,11,34.7
1990,12,29.2
1991,1,18.9
1991,2,24.0
1991,3,30.7
1991,4,38.9
1991,5,49.6
1991,6,55.5
1991,7,60.9
1991,8,61.8
1991,9,51.0
1991,10,44.4
1991,11,35.9
1991,12,25.7
1992,1,20.3
1992,2,21.9
1992,3,25.8
1992,4,34.5
1992,5,44.1
1992,6,54.2
1992,7,58.5
1992,8,59.0
1992,9,52.6
1992,10,39.8
1992,11,33.5
1992,12,25.1
1993,1,22.4
1993,2,15.0
1993,3,25.8
1993,4,38.0
1993,5,47.9
1993,6,55.6
1993,7,61.2
1993,8,61.2
1993,9,53.9
1993,10,40.2
1993,11,32.2
1993,12,24.2
1994,1,11.5
1994,2,15.7
1994,3,27.8
1994,4,37.9
1994,5,44.4
1994,6,58.1
1994,7,66.2
1994,8,59.3
1994,9,52.4
1994,10,40.8
1994,11,36.9
1994,12,28.0
1995,1,26.8
1995,2,18.5
1995,3,31.1
1995,4,35.6
1995,5,45.3
1995,6,55.9
1995,7,64.3
1995,8,59.6
1995,9,50.9
1995,10,44.9
1995,11,31.6
1995,12,20.6
1996,1,19.1
1996,2,19.9
1996,3,24.1
1996,4,37.5
1996,5,45.0
1996,6,57.2
1996,7,61.0
1996,8,61.1
1996,9,54.5
1996,10,40.9
1996,11,30.2
1996,12,30.6
1997,1,19.6
1997,2,27.1
1997,3,28.1
1997,4,35.6
1997,5,44.3
1997,6,54.8
1997,7,60.5
1997,8,59.4
1997,9,53.0
1997,10,40.4
1997,11,32.4
1997,12,25.0
1998,1,27.1
1998,2,28.2
1998,3,31.3
1998,4,38.4
1998,5,49.2
1998,6,56.8
1998,7,62.0
1998,8,61.7
1998,9,54.2
1998,10,43.0
1998,11,33.3
1998,12,28.5
1999,1,19.8
1999,2,24.4
1999,3,29.4
1999,4,37.2
1999,5,47.5
1999,6,57.6
1999,7,63.9
1999,8,60.8
1999,9,55.8
1999,10,40.6
1999,11,37.1
1999,12,27.1
2000,1,17.3
2000,2,24.6
2000,3,32.4
2000,4,37.4
2000,5,46.6
2000,6,56.4
2000,7,59.2
2000,8,60.0
2000,9,51.9
2000,10,41.9
2000,11,34.6
2000,12,19.5
2001,1,19.4
2001,2,22.2
2001,3,28.1
2001,4,36.5
2001,5,47.8
2001,6,59.1
2001,7,57.9
2001,8,63.3
2001,9,53.3
2001,10,42.7
2001,11,37.1
2001,12,30.2
2002,1,26.6
2002,2,24.8
2002,3,29.6
2002,4,39.7
2002,5,44.8
2002,6,54.3
2002,7,62.0
2002,8,62.3
2002,9,55.9
2002,10,42.2
2002,11,33.9
2002,12,23.8
2003,1,16.0
2003,2,17.0
2003,3,26.1
2003,4,34.7
2003,5,44.6
2003,6,55.5
2003,7,62.4
2003,8,64.5
2003,9,55.4
2003,10,40.9
2003,11,36.6
2003,12,26.3
2004,1,12.8
2004,2,21.8
2004,3,29.6
2004,4,38.2
2004,5,48.1
2004,6,54.6
2004,7,61.5
2004,8,61.5
2004,9,54.2
2004,10,43.1
2004,11,32.9
2004,12,24.3
2005,1,18.3
2005,2,21.5
2005,3,24.4
2005,4,37.2
2005,5,43.3
2005,6,58.0
2005,7,62.6
2005,8,63.8
2005,9,55.8
2005,10,46.9
2005,11,35.5
2005,12,23.2
2006,1,27.9
2006,2,21.9
2006,3,27.5
2006,4,37.8
2006,5,47.9
2006,6,59.1
2006,7,65.5
2006,8,60.4
2006,9,51.9
2006,10,42.1
2006,11,40.0
2006,12,31.2
2007,1,25.0
2007,2,17.3
2007,3,26.6
2007,4,36.0
2007,5,47.2
2007,6,56.5
2007,7,61.9
2007,8,60.6
2007,9,53.9
2007,10,48.5
2007,11,31.9
2007,12,23.8
2008,1,23.0
2008,2,23.1
2008,3,28.8
2008,4,38.4
2008,5,45.1
2008,6,59.1
2008,7,64.9
2008,8,58.6
2008,9,54.9
2008,10,40.8
2008,11,33.6
2008,12,25.9
2009,1,14.9
2009,2,22.5
2009,3,27.8
2009,4,39.0
2009,5,48.4
2009,6,55.7
2009,7,60.4
2009,8,64.0
2009,9,51.4
2009,10,41.6
2009,11,40.2
2009,12,24.1
2010,1,20.5
2010,2,24.5
2010,3,34.9
2010,4,40.6
2010,5,49.8
2010,6,59.1
2010,7,64.9
2010,8,60.9
2010,9,55.6
2010,10,44.2
