year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,16,,0,25.7,18.4,57.2,3.41,-0.21,,,,,,,,,,,,,,,,,
2000,2,2000-02,16,,0,32.0,23.7,65.8,3.05,1.25,,,,,,,,,,,,,,,,,
2000,3,2000-03,16,,0,34.5,23.3,72.3,1.92,-1.05,,,,,,,,,,,,,,,,,
2000,4,2000-04,16,,0,45.3,32.4,74.1,1.5,-1.66,,,,,,,,,,,,,,,,,
2000,5,2000-05,16,,0,50.3,38.1,87.0,2.05,-0.26,,,,,,,,,,,,,,,,,
2000,6,2000-06,16,,0,58.6,43.5,90.5,0.86,-1.93,,,,,,,,,,,,,,,,,
2000,7,2000-07,16,,0,66.5,50.0,92.9,0.35,-2.31,,,,,,,,,,,,,,,,,
2000,8,2000-08,16,,0,66.3,49.4,90.8,0.31,-2.44,,,,,,,,,,,,,,,,,
2000,9,2000-09,16,,0,54.0,39.9,82.1,1.65,0.68,,,,,,,,,,,,,,,,,
2000,10,2000-10,16,,0,44.1,33.0,78.0,2.77,1.75,,,,,,,,,,,,,,,,,
2000,11,2000-11,16,,0,25.7,16.9,65.4,1.34,-1.67,,,,,,,,,,,,,,,,,
2000,12,2000-12,16,,0,24.2,16.3,51.2,1.68,-2.32,,,,,,,,,,,,,,,,,
2001,1,2001-01,16,,0,23.0,14.1,55.6,1.37,-3.4,,,,,,,,,,,,,,,,,
2001,2,2001-02,16,,0,25.1,15.8,65.5,1.18,-2.72,,,,,,,,,,,,,,,,,
2001,3,2001-03,16,,0,36.6,25.8,64.9,1.58,-2.18,,,,,,,,,,,,,,,,,
2001,4,2001-04,16,,0,40.1,28.8,77.2,2.33,0.92,,,,,,,,,,,,,,,,,
2001,5,2001-05,16,,0,52.6,37.8,84.1,1.02,-2.5,,,,,,,,,,,,,,,,,
2001,6,2001-06,16,,0,57.4,43.0,86.6,1.4,-1.3,,,,,,,,,,,,,,,,,
2001,7,2001-07,16,,0,65.6,50.8,89.4,1.12,-0.75,,,,,,,,,,,,,,,,,
2001,8,2001-08,16,,0,68.2,51.0,89.5,0.17,-2.4,,,,,,,,,,,,,,,,,
2001,9,2001-09,16,,0,59.4,43.3,82.9,0.73,-1.68,,,,,,,,,,,,,,,,,
2001,10,2001-10,16,,0,44.6,32.4,75.7,2.22,0.68,,,,,,,,,,,,,,,,,
2001,11,2001-11,16,,0,36.2,27.0,74.1,2.51,-0.94,,,,,,,,,,,,,,,,,
2001,12,2001-12,16,,0,22.1,14.5,64.8,3.5,0.25,,,,,,,,,,,,,,,,,
2002,1,2002-01,16,,0,23.2,16.0,60.0,2.97,0.47,,,,,,,,,,,,,,,,,
2002,2,2002-02,16,,0,23.9,13.0,61.6,1.33,-1.89,,,,,,,,,,,,,,,,,
2002,3,2002-03,16,,0,30.1,20.0,70.7,2.39,0.47,,,,,,,,,,,,,,,,,
