,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,31.2,23.2,29.4,2.64,-0.79
2010-02,0.0,31.1,24.4,31.9,4.62,2.28
2010-03,0.0,46.2,36.2,47.0,8.66,4.63
2010-04,0.0,55.5,42.9,59.0,2.51,-2.19
2010-05,0.0,64.0,52.7,70.3,3.35,-1.11
2010-06,0.0,73.9,62.7,74.2,2.24,-2.41
2010-07,0.0,78.3,67.3,82.1,4.07,-1.59
2010-08,9.0,74.9,64.6,77.6,2.51,-2.94
2010-09,5.0,69.2,57.9,70.9,3.18,-1.57
2010-10,1.0,56.0,45.7,56.1,5.38,1.18
2010-11,0.0,45.0,35.2,44.6,2.17,-1.83
2010-12,0.0,30.8,23.3,30.6,3.27,-0.25
2011-01,0.0,27.2,19.0,26.7,3.33,-0.01
2011-02,0.0,34.4,24.0,30.5,3.07,0.05
2011-03,0.0,41.2,31.5,39.2,5.55,1.69
2011-04,0.0,53.9,44.0,52.7,5.67,1.54
2011-05,0.0,63.7,53.4,66.2,3.77,-0.66
2011-06,0.0,71.9,61.2,73.4,3.43,-0.69
2011-07,0.0,78.4,67.4,81.3,4.11,-0.98
2011-08,1.0,73.5,63.7,77.0,15.67,9.99
2011-09,1.0,68.9,61.0,70.9,7.12,3.29
2011-10,0.0,55.8,46.0,57.2,4.19,1.58
2011-11,0.0,48.9,38.1,50.9,3.83,0.03
2011-12,0.0,40.5,31.0,38.6,4.21,0.47
2012-01,0.0,35.6,26.4,31.4,2.78,-0.81
2012-02,0.0,38.9,29.6,36.7,1.33,-2.7
2012-03,0.0,49.8,39.2,50.3,1.65,-3.67
2012-04,0.0,52.6,40.8,56.6,2.87,-1.4
2012-05,0.0,65.1,55.4,68.0,4.27,-0.36
2012-06,0.0,70.0,59.0,73.4,4.3,0.62
2012-07,1.0,77.8,67.2,81.4,3.43,-1.14
2012-08,12.0,74.7,64.7,80.4,4.62,-0.47
2012-09,8.0,67.0,56.7,69.3,4.45,0.26
