year,month,rate/trap_night,infectionRate,rate/trap_night,infectionRate,rate/trap_night,infectionRate
2005,5,1.8571428571428572,0.0,1.8571428571428572,0.0,1.8571428571428572,0.0
2005,6,8.83838383838384,0.0,8.83838383838384,0.0,8.83838383838384,0.0
2005,7,50.47286821705426,0.0,50.47286821705426,0.0,50.47286821705426,0.0
2005,8,65.6969696969697,0.0,65.6969696969697,0.0,65.6969696969697,0.0
2005,9,23.192771084337352,0.0,23.192771084337352,0.0,23.192771084337352,0.0
2006,5,5.889908256880735,0.0,5.889908256880735,0.0,5.889908256880735,0.0
2006,6,53.40151515151515,0.0,53.40151515151515,0.0,53.40151515151515,0.0
2006,7,119.82692307692308,0.0,119.82692307692308,0.0,119.82692307692308,0.0
2006,8,132.364406779661,0.0,132.364406779661,0.0,132.364406779661,0.0
2006,9,32.973333333333336,0.0,32.973333333333336,0.0,32.973333333333336,0.0
2007,5,4.721311475409836,0.0,4.721311475409836,0.0,4.721311475409836,0.0
2007,6,44.5,0.0,44.5,0.0,44.5,0.0
2007,7,140.5217391304348,0.0,140.5217391304348,0.0,140.5217391304348,0.0
2007,8,147.3728813559322,0.0,147.3728813559322,0.0,147.3728813559322,0.0
2007,9,51.04347826086956,0.0,51.04347826086956,0.0,51.04347826086956,0.0
2008,5,1.4133333333333336,0.0,1.4133333333333336,0.0,1.4133333333333336,0.0
2008,6,9.683333333333334,0.0,9.683333333333334,0.0,9.683333333333334,0.0
2008,7,61.31788079470199,0.0002217786648924,61.31788079470199,0.0002217786648924,61.31788079470199,0.0002217786648924
2008,8,126.38095238095238,0.0008903926631644,126.38095238095238,0.0008903926631644,126.38095238095238,0.0008903926631644
2008,9,40.47872340425532,0.0008062348830959,40.47872340425532,0.0008062348830959,40.47872340425532,0.0008062348830959
2009,5,64.57972582972585,0.00040311744154795,117.81818181818184,0.00040311744154795,11.34126984126984,0.00040311744154795
2009,6,69.41333333333334,0.0,92.22666666666667,0.0,46.6,0.0
2009,7,143.00461305973118,0.0031808172253486,164.11023622047244,0.0031808172253486,121.8989898989899,0.0031808172253486
2009,8,151.81546672723144,0.0050800662617338,194.13513513513516,0.0050800662617338,109.49579831932772,0.0050800662617338
2009,9,126.8816199376947,0.0087565674255691,175.33333333333331,0.0087565674255691,78.42990654205607,0.0087565674255691
2010,5,12.77894736842105,0.004851918067063,22.578947368421048,0.004851918067063,2.978947368421053,0.004851918067063
2010,6,23.268,0.0009472687085569,32.4,0.0009472687085569,14.136,0.0009472687085569
2010,7,93.51513157894738,0.0016311439756415,152.60526315789474,0.0016311439756415,34.425,0.0016311439756415
2010,8,137.71773700305812,0.0010707456978967,216.86666666666667,0.0010707456978967,58.56880733944955,0.0010707456978967
2010,9,77.41259723422645,0.0,98.90384615384616,0.0,55.921348314606746,0.0
2011,4,592.0,0.0,592.0,0.0,592.0,0.0
2011,5,4.169082125603865,0.0,7.282608695652174,0.0,1.0555555555555556,0.0
2011,6,82.64099234099234,0.0,125.61531801531802,0.0,39.666666666666664,0.0
2011,7,325.9170461445052,0.0,455.5563145112326,0.0,196.27777777777777,0.0
2011,8,430.5323220649842,0.0,552.2002373503075,0.0,308.864406779661,0.0
2011,9,100.7294675803901,0.0008675534991324,100.7294675803901,0.0008675534991324,100.7294675803901,0.0008675534991324
2012,5,90.8067143317923,0.0004337767495662,142.78244274809165,0.0004337767495662,38.83098591549296,0.0004337767495662
2012,6,145.6782133639638,0.0,217.60300207039336,0.0,73.75342465753425,0.0
2012,7,451.7788163800084,0.0,466.94680851063833,0.0,436.6108242493784,0.0
2012,8,667.3789547682043,0.0,762.2623343151694,0.0,572.495575221239,0.0
2012,9,253.95962339308346,0.0,258.4192467861669,0.0,249.5,0.0
2013,5,33.52743902439025,0.0,34.80487804878049,0.0,32.25,0.0
2013,6,304.7999277614815,0.0,435.8196357427433,0.0,173.7802197802198,0.0
2013,7,987.8367258014316,0.0,1152.9697478991595,0.0,822.7037037037037,0.0
