,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,36.9,18.7,32.6,3.08,0.37,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,37.6,18.9,32.8,2.66,0.17,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,39.5,31.3,52.7,3.57,-0.69,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,42.0,38.5,66.4,2.31,-2.78,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,46.4,48.7,72.3,4.02,-0.6,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,55.6,58.2,80.3,3.63,-1.2,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,1.0,65.3,61.2,85.4,4.64,0.1,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,7.0,63.5,59.9,81.6,3.11,-1.57,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,10.0,58.5,51.6,75.6,3.41,-0.76,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,7.0,1.0,0.0,2.6666666666666665,6.0,1.0,-1.0,-1.8369701987210297e-16
2010-10,1.0,50.0,40.5,62.3,5.15,2.02,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,10.0,7.0,1.0,6.0,3.0,6.0,-0.8660254037844386,0.5
2010-11,0.0,36.7,30.9,50.6,3.29,0.4,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,1.0,10.0,7.0,6.0,-9.0,3.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,33.4,19.2,31.7,3.44,0.73,1445002.0,1766559.0,2126862.0,800512.0,1376640.0,1757115.0,2213670.0,1126345.0,12612705.0,6138935.0,6473770.0,10460096.0,1347052.0,18205.0,332435.0,3012.0,4940581.0,0.0,0.0,1.0,10.0,3.6666666666666665,-1.0,-9.0,-2.4492935982947064e-16,1.0
2011-01,0.0,33.9,15.0,30.0,1.9,-1.32,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,32.6,18.4,38.8,3.73,1.91,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,37.9,26.4,46.2,5.79,3.42,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,39.5,39.8,59.6,8.06,6.01,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,46.5,50.4,71.6,5.7,1.36,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,0.0,54.9,56.8,79.3,3.18,-1.6,1435876.0,1775648.0,2144736.0,811689.0,1367479.0,1760434.0,2231993.0,1132884.0,12660739.0,6167949.0,6492790.0,10473096.0,1358759.0,18065.0,341880.0,2785.0,4952566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
