year,month,tavg,tmax,tmin,pcp,zndx
2000,1,50.7,64.1,37.3,1.05,-2.06
2000,2,57.0,71.0,43.0,1.01,-2.89
2000,3,61.4,74.3,48.4,2.36,-0.32
2000,4,66.1,79.5,52.7,1.91,-1.37
2000,5,76.9,89.2,64.6,3.13,-2.93
2000,6,78.6,88.6,68.6,5.03,0.84
2000,7,84.1,96.9,71.3,0.7,-4.06
2000,8,84.2,97.6,70.7,0.47,-3.94
2000,9,78.1,92.8,63.4,1.18,-3.0
2000,10,67.2,77.4,57.0,4.0,1.62
2000,11,51.1,61.3,40.8,5.24,5.97
2000,12,42.4,53.2,31.5,1.75,1.75
2001,1,43.9,54.3,33.5,2.35,2.58
2001,2,51.9,63.5,40.4,2.03,1.16
2001,3,53.3,64.0,42.6,3.25,3.24
2001,4,67.8,79.9,55.6,0.79,-1.9
2001,5,74.1,86.4,61.8,3.02,-0.72
2001,6,80.9,93.2,68.5,2.55,-0.65
2001,7,85.1,97.4,72.7,0.97,-2.67
2001,8,82.8,94.7,70.9,3.6,1.35
2001,9,74.9,86.6,63.1,3.23,0.23
2001,10,65.4,79.1,51.7,1.74,-0.88
2001,11,58.9,69.9,47.9,3.31,1.47
2001,12,49.4,61.3,37.4,2.27,0.71
2002,1,48.7,61.7,35.7,0.96,-1.03
2002,2,47.1,60.6,33.7,1.05,-0.73
2002,3,55.4,69.0,41.7,1.98,0.75
2002,4,69.1,80.6,57.5,1.79,-1.16
2002,5,74.0,86.5,61.4,1.9,-2.49
2002,6,80.6,92.4,68.8,2.39,-1.58
2002,7,80.9,91.3,70.6,4.73,2.5
2002,8,82.8,94.7,71.0,1.75,-1.16
2002,9,76.0,88.2,63.9,2.99,-0.24
2002,10,64.9,74.1,55.6,6.17,4.6
2002,11,53.0,64.9,41.0,1.83,1.09
2002,12,47.8,59.3,36.3,3.11,3.07
2003,1,46.2,58.6,33.7,0.58,-0.23
2003,2,48.3,59.3,37.3,2.4,2.12
2003,3,57.2,69.9,44.5,1.13,-0.61
2003,4,66.6,80.2,52.9,0.77,-1.8
2003,5,75.8,88.2,63.3,1.5,-3.18
2003,6,78.5,90.0,66.9,4.48,1.24
2003,7,82.1,93.6,70.5,2.36,-0.29
2003,8,82.9,95.2,70.6,2.09,-0.7
2003,9,73.9,84.9,62.9,3.91,1.31
2003,10,67.4,79.9,55.0,2.71,0.05
2003,11,58.0,69.4,46.7,1.56,-1.06
2003,12,49.1,63.4,34.8,0.71,-2.12
2004,1,48.9,60.0,37.7,2.17,-0.31
2004,2,47.4,58.6,36.3,2.81,1.41
2004,3,61.8,72.7,50.8,2.35,0.19
2004,4,64.3,75.7,53.0,3.94,2.47
2004,5,73.7,85.5,62.0,2.39,-1.23
2004,6,78.7,89.6,67.7,6.66,4.91
2004,7,80.7,91.9,69.6,2.37,2.2
2004,8,79.2,90.7,67.8,3.18,2.62
2004,9,75.2,87.0,63.5,2.55,-0.42
2004,10,69.7,80.4,59.0,3.95,1.39
2004,11,55.7,65.6,45.7,6.18,6.84
2004,12,47.6,60.4,34.8,0.81,0.16
2005,1,50.7,61.8,39.6,1.89,1.22
2005,2,51.9,61.2,42.6,2.51,1.91
2005,3,56.5,69.4,43.7,1.8,0.54
2005,4,64.3,78.2,50.3,0.7,-1.51
2005,5,71.8,83.5,60.1,2.89,-0.27
2005,6,80.5,92.9,68.1,1.24,-1.82
2005,7,82.4,94.7,70.3,3.01,0.01
2005,8,81.3,93.0,69.7,3.42,1.52
2005,9,79.9,93.2,66.6,1.41,-2.97
2005,10,66.4,79.2,53.7,2.15,-0.51
2005,11,58.7,73.4,44.0,0.73,-2.46
2005,12,47.2,61.4,33.1,0.45,-2.4
2006,1,52.9,68.3,37.5,1.06,-2.54
2006,2,50.2,64.2,36.2,1.14,-2.02
2006,3,61.1,73.5,48.7,2.07,-0.72
2006,4,70.7,84.4,57.0,1.51,-3.1
2006,5,75.7,89.3,62.2,2.2,-3.82
2006,6,80.8,93.9,67.6,1.96,-3.37
2006,7,83.4,95.4,71.4,2.31,-1.8
