year,month,Value
1990,1,52.7
1990,2,56.7
1990,3,60.8
1990,4,66.8
1990,5,73.1
1990,6,82.8
1990,7,86.5
1990,8,82.9
1990,9,77.7
1990,10,70.7
1990,11,63.2
1990,12,53.2
1991,1,46.7
1991,2,52.7
1991,3,58.4
1991,4,68.0
1991,5,80.0
1991,6,83.2
1991,7,87.0
1991,8,84.4
1991,9,79.0
1991,10,70.6
1991,11,56.7
1991,12,52.0
1992,1,47.4
1992,2,51.0
1992,3,55.3
1992,4,66.1
1992,5,70.2
1992,6,77.6
1992,7,85.9
1992,8,80.1
1992,9,76.8
1992,10,66.0
1992,11,55.6
1992,12,45.8
1993,1,47.5
1993,2,45.3
1993,3,50.8
1993,4,65.3
1993,5,76.4
1993,6,83.1
1993,7,89.6
1993,8,86.2
1993,9,79.4
1993,10,67.0
1993,11,57.4
1993,12,44.4
1994,1,38.4
1994,2,48.3
1994,3,56.8
1994,4,72.3
1994,5,72.0
1994,6,84.7
1994,7,86.0
1994,8,81.9
1994,9,77.0
1994,10,67.6
1994,11,62.8
1994,12,52.5
1995,1,46.0
1995,2,45.0
1995,3,60.6
1995,4,68.2
1995,5,74.1
1995,6,80.2
1995,7,87.3
1995,8,86.8
1995,9,77.0
1995,10,70.8
1995,11,52.2
1995,12,43.2
1996,1,42.5
1996,2,46.0
1996,3,51.5
1996,4,66.8
1996,5,74.2
1996,6,83.3
1996,7,83.6
1996,8,82.0
1996,9,76.0
1996,10,67.8
1996,11,51.1
1996,12,49.9
1997,1,45.5
1997,2,51.5
1997,3,59.8
1997,4,62.9
1997,5,72.2
1997,6,79.6
1997,7,86.5
1997,8,83.9
1997,9,77.9
1997,10,68.1
1997,11,53.0
1997,12,47.3
1998,1,49.4
1998,2,50.3
1998,3,55.7
1998,4,67.8
1998,5,76.2
1998,6,82.1
1998,7,86.5
1998,8,86.2
1998,9,84.7
1998,10,70.2
1998,11,60.2
1998,12,53.0
1999,1,49.8
1999,2,51.3
1999,3,53.9
1999,4,68.7
1999,5,76.4
1999,6,82.0
1999,7,88.5
1999,8,86.5
1999,9,76.9
1999,10,66.8
1999,11,63.9
1999,12,50.7
2000,1,44.7
2000,2,53.2
2000,3,62.6
2000,4,65.0
2000,5,78.5
2000,6,83.1
2000,7,82.0
2000,8,82.2
2000,9,75.6
2000,10,71.7
2000,11,55.0
2000,12,40.0
2001,1,45.0
2001,2,52.8
2001,3,53.0
2001,4,69.7
2001,5,75.2
2001,6,82.3
2001,7,82.7
2001,8,85.5
2001,9,76.4
2001,10,69.6
2001,11,65.7
2001,12,54.1
2002,1,50.2
2002,2,53.2
2002,3,58.5
2002,4,70.7
2002,5,74.8
2002,6,85.3
2002,7,87.6
2002,8,87.5
2002,9,80.2
2002,10,65.9
2002,11,54.5
2002,12,45.2
2003,1,40.0
2003,2,42.8
2003,3,60.2
2003,4,66.3
2003,5,70.9
2003,6,78.9
2003,7,84.2
2003,8,84.7
2003,9,76.6
2003,10,66.9
2003,11,63.3
2003,12,46.7
2004,1,41.9
2004,2,46.6
2004,3,59.7
2004,4,66.9
2004,5,80.3
2004,6,80.4
2004,7,84.3
2004,8,81.8
2004,9,77.4
2004,10,66.9
2004,11,59.9
2004,12,49.0
2005,1,47.2
2005,2,49.8
2005,3,52.1
2005,4,67.6
2005,5,72.0
2005,6,82.4
2005,7,86.7
2005,8,86.2
2005,9,83.0
2005,10,68.4
2005,11,61.6
2005,12,44.6
2006,1,52.8
2006,2,48.3
2006,3,58.3
2006,4,71.6
2006,5,73.9
2006,6,81.7
2006,7,86.5
2006,8,87.6
2006,9,74.3
2006,10,65.4
2006,11,59.8
2006,12,55.1
2007,1,49.7
2007,2,41.9
2007,3,62.4
2007,4,65.3
2007,5,77.0
2007,6,83.5
2007,7,85.3
2007,8,89.3
2007,9,82.3
2007,10,74.8
2007,11,57.8
2007,12,50.6
2008,1,46.3
2008,2,51.0
2008,3,59.2
2008,4,67.0
2008,5,73.4
2008,6,86.5
2008,7,86.1
2008,8,83.8
2008,9,78.3
2008,10,67.0
2008,11,54.3
2008,12,50.0
2009,1,42.2
2009,2,50.8
2009,3,55.9
2009,4,68.0
2009,5,74.7
2009,6,82.1
2009,7,82.5
2009,8,85.1
2009,9,76.2
2009,10,65.9
2009,11,59.6
2009,12,44.8
2010,1,41.6
2010,2,40.1
2010,3,58.6
2010,4,73.2
2010,5,77.6
2010,6,87.3
2010,7,89.9
2010,8,86.2
2010,9,83.2
2010,10,70.4
2010,11,58.6
2010,12,38.1
2011,1,41.0
2011,2,52.8
2011,3,57.2
2011,4,70.1
2011,5,76.0
2011,6,85.0
2011,7,89.0
2011,8,85.7
2011,9,77.0
2011,10,66.5
2011,11,61.7
2011,12,53.2
2012,1,49.6
2012,2,53.1
2012,3,67.9
2012,4,68.0
2012,5,78.2
2012,6,82.5
2012,7,89.4
2012,8,84.1
2012,9,77.9
2012,10,67.2
2012,11,54.0
2012,12,52.5
2013,1,48.0
2013,2,46.4
2013,3,50.0
2013,4,68.4
2013,5,73.7
2013,6,82.0
2013,7,84.6
2013,8,81.0
2013,9,77.6
2013,10,68.0
2013,11,54.9
2013,12,50.3
2014,1,40.6
2014,2,47.3
2014,3,52.5
2014,4,68.0
2014,5,77.5
2014,6,83.4
2014,7,84.0
2014,8,80.8
2014,9,77.3
2014,10,68.8
2014,11,53.0
2014,12,49.4
2015,1,43.1
2015,2,39.8
2015,3,55.6
2015,4,68.1
2015,5,79.2
2015,6,83.7
2015,7,84.7
2015,8,84.0
2015,9,79.4
2015,10,67.1
2015,11,61.8
2015,12,59.0
2016,1,43.0
2016,2,47.6
2016,3,63.7
2016,4,68.2
2016,5,71.5
2016,6,83.0
2016,7,87.5
2016,8,86.7
2016,9,81.8
2016,10,71.0
2016,11,61.3
2016,12,48.8
2017,1,48.3
2017,2,58.7
2017,3,57.6
2017,4,72.1
2017,5,73.8
2017,6,82.3
2017,7,87.5
2017,8,82.7
2017,9,77.9
2017,10,72.1
2017,11,57.4
2017,12,46.7
2018,1,42.9
2018,2,55.2
2018,3,51.0
2018,4,64.4
2018,5,80.9
2018,6,83.1
2018,7,85.3
2018,8,85.0
2018,9,80.5
2018,10,68.8
2018,11,52.7
2018,12,48.5
2019,1,45.3
2019,2,51.7
2019,3,55.1
2019,4,70.0
2019,5,80.2
2019,6,81.5
2019,7,87.8
2019,8,85.5
2019,9,84.5
2019,10,71.3
2019,11,54.0
2019,12,51.4
2020,1,49.9
2020,2,52.3
2020,3,62.4
2020,4,65.1
2020,5,70.6
2020,6,81.6
2020,7,89.8
2020,8,84.4
2020,9,75.6
2020,10,69.8
2020,11,63.2
2020,12,48.0
2021,1,45.1
2021,2,44.6
2021,3,61.0
2021,4,68.2
2021,5,75.0
2021,6,82.7
2021,7,86.7
2021,8,86.5
2021,9,79.5
2021,10,72.2
2021,11,56.6
2021,12,57.1
2022,1,42.8
2022,2,52.8
2022,3,61.6
2022,4,68.0
2022,5,76.0
2022,6,83.8
2022,7,86.8
2022,8,84.5
2022,9,79.0
