,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,20.1,23.8,41.6,4.18,1.54
2010-02,0.0,23.5,23.7,40.1,2.96,0.18
2010-03,0.0,35.9,36.2,58.6,4.61,0.82
2010-04,0.0,46.2,44.0,73.2,1.73,-2.88
2010-05,0.0,56.0,54.7,77.6,4.25,-0.52
2010-06,0.0,61.8,64.8,87.3,2.53,-2.45
2010-07,1.0,69.4,65.9,89.9,2.82,-3.54
2010-08,2.0,65.4,65.9,86.2,4.56,-0.99
2010-09,0.0,59.2,56.8,83.2,5.36,0.79
2010-10,1.0,45.2,45.6,70.4,3.79,0.04
2010-11,0.0,35.0,34.0,58.6,2.0,-1.51
2010-12,0.0,20.8,22.1,38.1,2.95,-0.05
2011-01,0.0,15.7,23.3,41.0,1.58,-1.84
2011-02,0.0,17.6,29.1,52.8,1.68,-2.17
2011-03,0.0,27.5,34.8,57.2,5.28,1.88
2011-04,0.0,41.7,46.3,70.1,4.75,1.24
2011-05,0.0,56.2,53.7,76.0,4.33,0.22
2011-06,0.0,62.0,61.8,85.0,3.28,-0.91
2011-07,2.0,68.5,66.7,89.0,4.16,-1.2
2011-08,5.0,65.8,64.0,85.7,5.14,0.4
2011-09,1.0,60.8,59.3,77.0,6.83,3.13
2011-10,0.0,47.7,44.5,66.5,3.78,1.32
2011-11,0.0,40.2,37.1,61.7,3.86,1.28
2011-12,0.0,27.9,31.9,53.2,3.63,0.51
2012-01,0.0,21.4,28.3,49.6,2.26,-1.35
2012-02,0.0,25.6,30.6,53.1,2.54,-1.1
2012-03,0.0,38.7,42.4,67.9,3.87,-1.28
2012-04,0.0,42.7,43.1,68.0,3.04,-0.62
2012-05,0.0,57.5,56.5,78.2,4.14,-0.45
2012-06,0.0,62.2,57.9,82.5,2.85,-0.96
2012-07,2.0,68.0,67.9,89.4,4.63,-0.8
2012-08,7.0,67.1,63.9,84.1,4.74,0.16
2012-09,9.0,57.2,55.9,77.9,4.14,0.46
2012-10,2.0,49.3,45.6,67.2,4.09,0.84
2012-11,0.0,33.1,31.4,54.0,0.67,-2.16
2012-12,0.0,27.4,33.2,52.5,3.08,-0.43
2013-01,0.0,18.6,29.1,48.0,5.95,3.5
2013-02,0.0,21.5,27.2,46.4,2.27,-1.02
2013-03,0.0,29.5,30.2,50.0,3.7,0.5
2013-04,0.0,40.8,43.6,68.4,3.56,0.01
2013-05,0.0,55.1,51.3,73.7,4.37,0.67
2013-06,0.0,62.0,62.3,82.0,7.02,4.3
2013-07,0.0,69.7,66.7,84.6,6.46,2.67
2013-08,4.0,64.1,62.6,81.0,4.47,1.02
2013-09,2.0,56.5,55.0,77.6,1.64,-1.26
2013-10,0.0,47.8,47.2,68.0,3.09,-0.18
2013-11,0.0,31.8,32.6,54.9,3.03,0.41
2013-12,0.0,21.4,30.3,50.3,5.81,3.45
2014-01,0.0,14.6,18.3,40.6,2.69,-0.39
2014-02,0.0,16.6,26.6,47.3,3.36,0.47
2014-03,0.0,18.6,28.8,52.5,3.29,-0.1
2014-04,0.0,40.5,42.0,68.0,4.73,1.75
2014-05,0.0,53.6,52.9,77.5,4.35,0.18
2014-06,0.0,62.6,61.5,83.4,3.49,-0.47
2014-07,0.0,66.5,62.9,84.0,3.82,-0.66
2014-08,3.0,63.3,61.7,80.8,4.69,0.62
2014-09,2.0,57.5,58.9,77.3,2.97,-0.75
2014-10,0.0,49.3,46.8,68.8,4.02,0.45
2014-11,0.0,33.3,31.2,53.0,3.13,0.54
2014-12,0.0,27.0,32.1,49.4,3.21,0.14
2015-01,0.0,12.2,24.4,43.1,2.59,-0.58
2015-02,0.0,5.3,18.0,39.8,2.66,-0.23
2015-03,0.0,22.3,32.7,55.6,3.75,0.11
2015-04,0.0,39.5,43.8,68.1,4.51,1.31
2015-05,0.0,58.6,54.9,79.2,2.15,-2.83
2015-06,0.0,59.9,63.7,83.7,6.95,3.46
2015-07,1.0,66.2,65.8,84.7,5.05,0.8
2015-08,2.0,66.6,62.4,84.0,2.65,-1.42
2015-09,9.0,62.4,59.1,79.4,5.73,1.96
2015-10,1.0,44.3,45.5,67.1,4.58,1.87
2015-11,0.0,39.2,40.4,61.8,3.92,1.18
2015-12,0.0,35.1,40.3,59.0,5.22,1.82
2016-01,0.0,20.9,23.2,43.0,2.93,-0.11
2016-02,0.0,23.9,29.1,47.6,4.71,2.21
2016-03,0.0,33.6,39.8,63.7,2.05,-3.14
2016-04,0.0,38.2,42.1,68.2,2.34,-1.48
2016-05,0.0,54.0,52.2,71.5,6.92,3.87
2016-06,0.0,62.0,60.7,83.0,5.04,1.72
2016-07,1.0,67.4,67.1,87.5,4.82,0.27
2016-08,0.0,67.5,67.4,86.7,3.23,-1.33
2016-09,5.0,59.9,61.9,81.8,5.27,1.08
2016-10,0.0,47.7,48.5,71.0,3.52,-0.04
2016-11,0.0,36.8,35.3,61.3,1.37,-2.05
2016-12,0.0,23.9,29.4,48.8,3.21,-0.03
2017-01,0.0,24.8,31.8,48.3,3.96,0.77
2017-02,0.0,25.6,33.4,58.7,0.86,-3.83
2017-03,0.0,23.5,34.2,57.6,3.17,-0.86
2017-04,0.0,45.2,49.0,72.1,4.85,0.96
2017-05,0.0,51.8,53.0,73.8,7.52,4.35
2017-06,0.0,61.5,60.0,82.3,3.41,-0.36
2017-07,1.0,65.2,66.1,87.5,4.13,-0.85
2017-08,6.0,63.3,62.8,82.7,4.66,0.31
2017-09,3.0,60.8,56.9,77.9,2.03,-1.76
2017-10,2.0,53.0,48.3,72.1,4.5,0.48
2017-11,0.0,33.0,34.9,57.4,1.36,-2.12
2017-12,0.0,17.9,27.6,46.7,1.11,-2.73
2018-01,0.0,16.5,20.7,42.9,2.67,-0.65
2018-02,0.0,25.5,35.1,55.2,4.35,1.08
2018-03,0.0,28.2,31.4,51.0,3.17,-0.31
2018-04,0.0,36.1,40.0,64.4,4.43,1.79
2018-05,0.0,56.5,58.6,80.9,7.27,2.93
2018-06,0.0,60.1,63.1,83.1,5.96,2.73
2018-07,6.0,69.2,64.8,85.3,5.39,1.39
2018-08,11.0,68.4,65.6,85.0,5.81,2.01
2018-09,17.0,60.6,65.1,80.5,7.96,4.81
2018-10,3.0,44.5,49.2,68.8,5.08,2.46
2018-11,1.0,30.0,34.8,52.7,6.08,4.47
2018-12,0.0,23.0,30.9,48.5,5.36,2.93
2019-01,0.0,14.9,27.3,45.3,3.52,0.49
2019-02,0.0,19.0,32.0,51.7,5.23,2.64
2019-03,0.0,25.9,32.8,55.1,3.31,-0.43
2019-04,0.0,41.2,46.3,70.0,4.16,0.47
2019-05,0.0,50.8,57.6,80.2,3.6,-1.39
