,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65
2010-01,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-02,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-03,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-04,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-05,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-06,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-07,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-08,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-09,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-10,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-11,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2010-12,941241.0,1204888.0,1306667.0,396556.0,898836.0,1188607.0,1372337.0,532622.0
2011-01,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-02,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-03,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-04,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-05,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-06,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-07,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-08,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-09,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-10,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-11,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2011-12,943541.0,1215133.0,1322142.0,410503.0,900386.0,1198701.0,1390249.0,545537.0
2012-01,944796.0,1226710.0,1335474.0,426840.0,903917.0,1211200.0,1404353.0,561665.0
