year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,51,,0,15.0,23.3,44.7,3.25,0.27,,,,,,,,,,,,,,,,,
2000,2,2000-02,51,,0,20.8,29.8,53.2,1.81,-2.07,,,,,,,,,,,,,,,,,
2000,3,2000-03,51,,0,34.1,36.6,62.6,3.25,-1.25,,,,,,,,,,,,,,,,,
2000,4,2000-04,51,,0,39.8,42.8,65.0,4.66,1.83,,,,,,,,,,,,,,,,,
2000,5,2000-05,51,,0,52.9,53.0,78.5,3.29,-1.2,,,,,,,,,,,,,,,,,
2000,6,2000-06,51,,0,60.4,62.1,83.1,5.51,2.13,,,,,,,,,,,,,,,,,
2000,7,2000-07,51,,0,63.1,62.6,82.0,5.14,1.5,,,,,,,,,,,,,,,,,
2000,8,2000-08,51,,0,63.3,62.6,82.2,4.57,0.98,,,,,,,,,,,,,,,,,
2000,9,2000-09,51,,0,55.5,55.7,75.6,4.84,2.1,,,,,,,,,,,,,,,,,
2000,10,2000-10,51,,0,45.6,43.2,71.7,0.09,-2.88,,,,,,,,,,,,,,,,,
2000,11,2000-11,51,,0,34.8,32.2,55.0,1.88,-1.28,,,,,,,,,,,,,,,,,
2000,12,2000-12,51,,0,16.6,20.3,40.0,2.04,-1.05,,,,,,,,,,,,,,,,,
2001,1,2001-01,51,,0,17.8,23.7,45.0,2.27,-1.02,,,,,,,,,,,,,,,,,
2001,2,2001-02,51,,0,19.5,29.5,52.8,2.01,-1.75,,,,,,,,,,,,,,,,,
2001,3,2001-03,51,,0,25.2,31.0,53.0,4.45,1.28,,,,,,,,,,,,,,,,,
2001,4,2001-04,51,,0,39.9,43.5,69.7,1.64,-2.66,,,,,,,,,,,,,,,,,
2001,5,2001-05,51,,0,54.8,50.8,75.2,4.88,0.88,,,,,,,,,,,,,,,,,
