,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65
2010-01,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-02,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-03,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-04,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-05,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-06,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-07,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-08,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-09,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-10,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-11,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2010-12,1414239.0,1628016.0,1910555.0,663626.0,1352034.0,1626717.0,1996171.0,921073.0
2011-01,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0
2011-02,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0
2011-03,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0
2011-04,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0
2011-05,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0
2011-06,1402403.0,1620389.0,1925249.0,676472.0,1341773.0,1621059.0,2007803.0,930388.0
