year,month,Value
1990,1,2.28
1990,2,4.31
1990,3,1.83
1990,4,3.02
1990,5,7.11
1990,6,3.85
1990,7,6.27
1990,8,4.09
1990,9,4.25
1990,10,4.44
1990,11,2.09
1990,12,7.53
1991,1,2.2
1991,2,1.98
1991,3,3.53
1991,4,3.73
1991,5,2.83
1991,6,1.77
1991,7,2.82
1991,8,3.04
1991,9,2.65
1991,10,2.05
1991,11,1.82
1991,12,3.19
1992,1,1.98
1992,2,1.39
1992,3,3.39
1992,4,3.09
1992,5,3.13
1992,6,2.69
1992,7,8.77
1992,8,3.9
1992,9,3.37
1992,10,1.75
1992,11,4.51
1992,12,1.81
1993,1,3.37
1993,2,2.17
1993,3,3.5
1993,4,3.91
1993,5,2.12
1993,6,4.63
1993,7,3.87
1993,8,1.57
1993,9,3.85
1993,10,2.86
1993,11,4.72
1993,12,2.06
1994,1,3.43
1994,2,1.83
1994,3,2.84
1994,4,4.63
1994,5,2.5
1994,6,4.13
1994,7,3.61
1994,8,4.28
1994,9,1.81
1994,10,0.9
1994,11,3.08
1994,12,2.56
1995,1,3.8
1995,2,1.31
1995,3,1.81
1995,4,3.6
1995,5,6.0
1995,6,4.23
1995,7,3.23
1995,8,4.17
1995,9,1.42
1995,10,4.37
1995,11,2.64
1995,12,2.09
1996,1,3.71
1996,2,2.15
1996,3,3.1
1996,4,5.46
1996,5,6.44
1996,6,4.89
1996,7,4.57
1996,8,1.62
1996,9,5.4
1996,10,2.33
1996,11,3.4
1996,12,3.78
1997,1,2.24
1997,2,2.28
1997,3,5.01
1997,4,1.63
1997,5,5.16
1997,6,5.13
1997,7,3.36
1997,8,4.95
1997,9,2.21
1997,10,1.52
1997,11,2.64
1997,12,2.22
1998,1,3.41
1998,2,2.55
1998,3,2.75
1998,4,5.59
1998,5,3.29
1998,6,7.2
1998,7,3.33
1998,8,3.72
1998,9,1.46
1998,10,2.95
1998,11,1.65
1998,12,2.07
1999,1,4.21
1999,2,2.66
1999,3,1.93
1999,4,4.05
1999,5,2.2
1999,6,2.1
1999,7,3.65
1999,8,3.14
1999,9,1.85
1999,10,2.15
1999,11,2.49
1999,12,2.64
2000,1,2.62
2000,2,3.24
2000,3,2.48
