,rate/trap_night,year,month,state,statefp,countyfp,species
0,3.0,2021,6,Arizona,4,12,Culex tarsalis
1,11.461538461538462,2021,8,Arizona,4,12,Culex tarsalis
2,4.0,2021,9,Arizona,4,12,Culex tarsalis
3,85.0,2021,10,Arizona,4,12,Culex tarsalis
4,0.5,2022,4,Arizona,4,12,Culex tarsalis
5,26.8,2022,8,Arizona,4,12,Culex quinquefasciatus
6,10.6,2022,8,Arizona,4,12,Culex tarsalis
7,0.5,2022,10,Arizona,4,12,Culex quinquefasciatus
8,3.25,2022,10,Arizona,4,12,Culex tarsalis
9,15.75,2023,6,Arizona,4,12,Culex quinquefasciatus
10,6.25,2023,6,Arizona,4,12,Culex tarsalis
11,0.34951003266448905,2014,1,Arizona,4,13,Culex quinquefasciatus
12,0.09006066262249184,2014,1,Arizona,4,13,Culex tarsalis
13,0.7573055968301139,2014,2,Arizona,4,13,Culex quinquefasciatus
14,0.24616146607231304,2014,2,Arizona,4,13,Culex tarsalis
15,2.2622877569258266,2014,3,Arizona,4,13,Culex quinquefasciatus
16,0.5545129579982127,2014,3,Arizona,4,13,Culex tarsalis
17,3.3376677852348995,2014,4,Arizona,4,13,Culex quinquefasciatus
18,1.4509228187919463,2014,4,Arizona,4,13,Culex tarsalis
19,1.7933275563258233,2014,5,Arizona,4,13,Culex quinquefasciatus
20,0.4527729636048527,2014,5,Arizona,4,13,Culex tarsalis
21,1.3174075612796012,2014,6,Arizona,4,13,Culex quinquefasciatus
22,0.3489821354383049,2014,6,Arizona,4,13,Culex tarsalis
23,1.1277330264672036,2014,7,Arizona,4,13,Culex quinquefasciatus
24,0.21634062140391255,2014,7,Arizona,4,13,Culex tarsalis
25,1.8620689655172413,2014,8,Arizona,4,13,Culex quinquefasciatus
26,0.30227439471753487,2014,8,Arizona,4,13,Culex tarsalis
27,3.066446402349486,2014,9,Arizona,4,13,Culex quinquefasciatus
28,0.5756240822320118,2014,9,Arizona,4,13,Culex tarsalis
29,4.991133004926108,2014,10,Arizona,4,13,Culex quinquefasciatus
30,0.8446633825944171,2014,10,Arizona,4,13,Culex tarsalis
31,1.172814755412991,2014,11,Arizona,4,13,Culex quinquefasciatus
32,0.12349639133921411,2014,11,Arizona,4,13,Culex tarsalis
33,0.4963235294117647,2014,12,Arizona,4,13,Culex quinquefasciatus
34,0.02415966386554622,2014,12,Arizona,4,13,Culex tarsalis
35,0.24438312968072526,2015,1,Arizona,4,13,Culex quinquefasciatus
36,0.17461568782026016,2015,1,Arizona,4,13,Culex tarsalis
37,0.654938024790084,2015,2,Arizona,4,13,Culex quinquefasciatus
38,0.5969612155137944,2015,2,Arizona,4,13,Culex tarsalis
39,1.3482794577685089,2015,3,Arizona,4,13,Culex quinquefasciatus
40,0.7413972888425443,2015,3,Arizona,4,13,Culex tarsalis
41,1.2803261977573903,2015,4,Arizona,4,13,Culex quinquefasciatus
42,0.43051308188922865,2015,4,Arizona,4,13,Culex tarsalis
43,1.3814123917388408,2015,5,Arizona,4,13,Culex quinquefasciatus
44,0.30679546968687543,2015,5,Arizona,4,13,Culex tarsalis
45,1.6642857142857144,2015,6,Arizona,4,13,Culex quinquefasciatus
46,0.6681818181818182,2015,6,Arizona,4,13,Culex tarsalis
47,0.6949593495934959,2015,7,Arizona,4,13,Culex quinquefasciatus
48,0.14796747967479676,2015,7,Arizona,4,13,Culex tarsalis
49,0.6759834368530021,2015,8,Arizona,4,13,Culex quinquefasciatus
50,0.09006211180124224,2015,8,Arizona,4,13,Culex tarsalis
51,1.0964698721850274,2015,9,Arizona,4,13,Culex quinquefasciatus
52,0.28271454656116857,2015,9,Arizona,4,13,Culex tarsalis
53,1.8756582796957284,2015,10,Arizona,4,13,Culex quinquefasciatus
54,0.38267992978349913,2015,10,Arizona,4,13,Culex tarsalis
55,0.8213070115724983,2015,11,Arizona,4,13,Culex quinquefasciatus
56,0.024846834581347857,2015,11,Arizona,4,13,Culex tarsalis
57,0.09694793536804308,2015,12,Arizona,4,13,Culex quinquefasciatus
58,0.006732495511669659,2015,12,Arizona,4,13,Culex tarsalis
59,0.037111334002006016,2016,1,Arizona,4,13,Culex quinquefasciatus
60,0.030424607154797726,2016,1,Arizona,4,13,Culex tarsalis
61,0.16024136775058664,2016,2,Arizona,4,13,Culex quinquefasciatus
62,0.14280925243043915,2016,2,Arizona,4,13,Culex tarsalis
63,0.7170923379174853,2016,3,Arizona,4,13,Culex quinquefasciatus
64,0.6034240808307606,2016,3,Arizona,4,13,Culex tarsalis
65,2.0,2016,4,Arizona,4,13,Culex quinquefasciatus
66,0.9244204509368054,2016,4,Arizona,4,13,Culex quinquefasciatus
67,1.040647824706256,2016,4,Arizona,4,13,Culex tarsalis
68,5.5,2016,5,Arizona,4,13,Culex quinquefasciatus
69,1.3120661157024793,2016,5,Arizona,4,13,Culex quinquefasciatus
70,2.5209917355371902,2016,5,Arizona,4,13,Culex tarsalis
71,1.4285714285714286,2016,6,Arizona,4,13,Culex quinquefasciatus
72,1.8835787718810781,2016,6,Arizona,4,13,Culex quinquefasciatus
73,0.6004445679355377,2016,6,Arizona,4,13,Culex tarsalis
74,0.4117647058823529,2016,7,Arizona,4,13,Culex quinquefasciatus
75,0.7900958466453674,2016,7,Arizona,4,13,Culex quinquefasciatus
76,0.1575079872204473,2016,7,Arizona,4,13,Culex tarsalis
77,0.4444444444444444,2016,8,Arizona,4,13,Culex quinquefasciatus
78,0.031746031746031744,2016,8,Arizona,4,13,Culex tarsalis
79,0.9029977375565611,2016,8,Arizona,4,13,Culex quinquefasciatus
80,0.186368778280543,2016,8,Arizona,4,13,Culex tarsalis
81,1.0588235294117647,2016,9,Arizona,4,13,Culex quinquefasciatus
82,0.0196078431372549,2016,9,Arizona,4,13,Culex tarsalis
83,1.1639344262295082,2016,9,Arizona,4,13,Culex quinquefasciatus
84,0.7216042154566745,2016,9,Arizona,4,13,Culex tarsalis
85,0.20833333333333334,2016,10,Arizona,4,13,Culex quinquefasciatus
86,1.588235294117647,2016,10,Arizona,4,13,Culex quinquefasciatus
87,0.4473173884938591,2016,10,Arizona,4,13,Culex tarsalis
88,0.19298245614035087,2016,11,Arizona,4,13,Culex quinquefasciatus
89,0.9446808510638298,2016,11,Arizona,4,13,Culex quinquefasciatus
90,0.07781155015197569,2016,11,Arizona,4,13,Culex tarsalis
91,0.03333333333333333,2016,12,Arizona,4,13,Culex quinquefasciatus
92,0.3736780258519389,2016,12,Arizona,4,13,Culex quinquefasciatus
93,0.03525264394829612,2016,12,Arizona,4,13,Culex tarsalis
94,0.08695652173913043,2017,1,Arizona,4,13,Culex quinquefasciatus
95,0.11819658813972381,2017,1,Arizona,4,13,Culex quinquefasciatus
96,0.03736799350121852,2017,1,Arizona,4,13,Culex tarsalis
97,0.0,2017,2,Arizona,4,13,No Detection
98,0.49695945945945946,2017,2,Arizona,4,13,Culex quinquefasciatus
99,0.1972972972972973,2017,2,Arizona,4,13,Culex tarsalis
100,0.15,2017,3,Arizona,4,13,Culex quinquefasciatus
101,0.05,2017,3,Arizona,4,13,Culex tarsalis
102,1.2561080770336304,2017,3,Arizona,4,13,Culex quinquefasciatus
103,6.236849669445243,2017,3,Arizona,4,13,Culex tarsalis
104,1.125,2017,4,Arizona,4,13,Culex quinquefasciatus
105,0.03125,2017,4,Arizona,4,13,Culex tarsalis
106,2.3124792013311146,2017,4,Arizona,4,13,Culex quinquefasciatus
107,3.5430948419301163,2017,4,Arizona,4,13,Culex tarsalis
108,0.375,2017,5,Arizona,4,13,Culex quinquefasciatus
109,0.025,2017,5,Arizona,4,13,Culex tarsalis
110,1.460616951182989,2017,5,Arizona,4,13,Culex quinquefasciatus
111,0.36537885594489367,2017,5,Arizona,4,13,Culex tarsalis
112,0.3870967741935484,2017,6,Arizona,4,13,Culex quinquefasciatus
113,0.06451612903225806,2017,6,Arizona,4,13,Culex tarsalis
114,0.8469991546914624,2017,6,Arizona,4,13,Culex quinquefasciatus
115,0.23809523809523808,2017,6,Arizona,4,13,Culex tarsalis
116,0.026845637583892617,2017,7,Arizona,4,13,Culex quinquefasciatus
117,0.5975090134382169,2017,7,Arizona,4,13,Culex quinquefasciatus
118,0.1320878400524418,2017,7,Arizona,4,13,Culex tarsalis
119,0.4391025641025641,2017,8,Arizona,4,13,Culex quinquefasciatus
120,0.15064102564102563,2017,8,Arizona,4,13,Culex tarsalis
121,2.781569965870307,2017,8,Arizona,4,13,Culex quinquefasciatus
122,0.4807035967445524,2017,8,Arizona,4,13,Culex tarsalis
123,0.013157894736842105,2017,9,Arizona,4,13,Culex quinquefasciatus
124,0.02631578947368421,2017,9,Arizona,4,13,Culex tarsalis
125,1.2852348993288591,2017,9,Arizona,4,13,Culex quinquefasciatus
126,0.7547284929835265,2017,9,Arizona,4,13,Culex tarsalis
127,0.10344827586206896,2017,10,Arizona,4,13,Culex quinquefasciatus
128,0.06896551724137931,2017,10,Arizona,4,13,Culex tarsalis
129,0.9736374407582938,2017,10,Arizona,4,13,Culex quinquefasciatus
130,1.7023104265402844,2017,10,Arizona,4,13,Culex tarsalis
131,0.1,2017,11,Arizona,4,13,Culex quinquefasciatus
132,0.8756936736958935,2017,11,Arizona,4,13,Culex quinquefasciatus
133,0.23446170921198667,2017,11,Arizona,4,13,Culex tarsalis
