year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,27,,0,14.1,-0.2,28.0,0.58,0.28,,,,,,,,,,,,,,,,,
2000,2,2000-02,27,,0,18.2,12.6,36.2,1.03,1.46,,,,,,,,,,,,,,,,,
2000,3,2000-03,27,,0,32.6,25.4,49.4,1.21,-0.66,,,,,,,,,,,,,,,,,
2000,4,2000-04,27,,0,39.1,30.4,53.3,1.44,-1.3,,,,,,,,,,,,,,,,,
2000,5,2000-05,27,,0,49.5,44.5,68.1,3.65,0.56,,,,,,,,,,,,,,,,,
2000,6,2000-06,27,,0,59.4,50.4,74.1,4.99,2.16,,,,,,,,,,,,,,,,,
2000,7,2000-07,27,,0,63.0,57.7,77.4,3.79,1.02,,,,,,,,,,,,,,,,,
2000,8,2000-08,27,,0,63.1,56.3,77.1,3.47,0.19,,,,,,,,,,,,,,,,,
2000,9,2000-09,27,,0,54.5,44.1,69.1,1.53,-1.71,,,,,,,,,,,,,,,,,
2000,10,2000-10,27,,0,44.6,37.2,61.7,1.97,-0.34,,,,,,,,,,,,,,,,,
2000,11,2000-11,27,,0,35.6,22.0,42.5,3.39,4.1,,,,,,,,,,,,,,,,,
2000,12,2000-12,27,,0,17.5,-6.4,23.7,0.93,1.13,,,,,,,,,,,,,,,,,
2001,1,2001-01,27,,0,14.0,6.8,30.4,0.83,0.94,,,,,,,,,,,,,,,,,
2001,2,2001-02,27,,0,16.0,-4.4,30.1,1.3,2.13,,,,,,,,,,,,,,,,,
2001,3,2001-03,27,,0,24.2,14.4,38.6,0.55,-1.15,,,,,,,,,,,,,,,,,
2001,4,2001-04,27,,0,38.1,33.4,57.4,5.3,5.62,,,,,,,,,,,,,,,,,
2001,5,2001-05,27,,0,54.4,45.3,68.7,4.06,1.3,,,,,,,,,,,,,,,,,
2001,6,2001-06,27,,0,63.0,53.9,75.8,3.89,-0.32,,,,,,,,,,,,,,,,,
2001,7,2001-07,27,,0,64.2,58.8,80.7,3.37,-0.1,,,,,,,,,,,,,,,,,
2001,8,2001-08,27,,0,67.0,57.3,81.0,3.01,-1.39,,,,,,,,,,,,,,,,,
2001,9,2001-09,27,,0,57.7,46.4,68.0,2.3,-1.07,,,,,,,,,,,,,,,,,
2001,10,2001-10,27,,0,47.1,34.0,57.2,2.04,-0.05,,,,,,,,,,,,,,,,,
2001,11,2001-11,27,,0,37.4,31.2,52.0,2.07,-0.21,,,,,,,,,,,,,,,,,
2001,12,2001-12,27,,0,28.7,14.9,38.2,0.56,-0.83,,,,,,,,,,,,,,,,,
2002,1,2002-01,27,,0,21.0,9.3,34.4,0.23,-1.48,,,,,,,,,,,,,,,,,
2002,2,2002-02,27,,0,20.4,13.4,36.2,0.58,-0.62,,,,,,,,,,,,,,,,,
2002,3,2002-03,27,,0,26.9,9.7,37.0,1.24,-0.41,,,,,,,,,,,,,,,,,
2002,4,2002-04,27,,0,39.9,30.0,53.5,2.24,0.55,,,,,,,,,,,,,,,,,
2002,5,2002-05,27,,0,48.8,37.3,60.9,2.28,-0.36,,,,,,,,,,,,,,,,,
2002,6,2002-06,27,,0,58.3,55.7,76.7,6.14,2.9,,,,,,,,,,,,,,,,,
2002,7,2002-07,27,,0,65.6,61.0,84.5,4.94,2.4,,,,,,,,,,,,,,,,,
2002,8,2002-08,27,,9,66.7,56.2,79.2,5.28,3.68,,,,,,,,,,,,,,,,,
2002,9,2002-09,27,,7,59.3,49.4,75.4,2.35,-0.26,,,,,,,,,,,,,,,,,
2002,10,2002-10,27,,0,41.7,29.8,53.4,2.63,3.05,,,,,,,,,,,,,,,,,
2002,11,2002-11,27,,0,30.7,19.4,41.0,0.26,-0.56,,,,,,,,,,,,,,,,,
2002,12,2002-12,27,,0,21.1,12.7,33.0,0.42,-0.05,,,,,,,,,,,,,,,,,
2003,1,2003-01,27,,0,9.2,1.0,24.0,0.23,-0.47,,,,,,,,,,,,,,,,,
2003,2,2003-02,27,,0,12.2,-1.3,25.7,0.44,0.0,,,,,,,,,,,,,,,,,
2003,3,2003-03,27,,0,24.2,14.7,40.8,0.89,-0.39,,,,,,,,,,,,,,,,,
2003,4,2003-04,27,,0,35.7,31.1,53.2,2.05,-0.41,,,,,,,,,,,,,,,,,
2003,5,2003-05,27,,0,49.6,41.9,64.4,3.57,0.93,,,,,,,,,,,,,,,,,
2003,6,2003-06,27,,1,61.2,52.1,74.6,4.73,1.33,,,,,,,,,,,,,,,,,
2003,7,2003-07,27,,3,65.9,57.3,79.7,3.19,-0.02,,,,,,,,,,,,,,,,,
2003,8,2003-08,27,,28,66.0,57.9,80.3,1.41,-4.04,,,,,,,,,,,,,,,,,
2003,9,2003-09,27,,16,58.4,46.2,70.7,2.9,-0.4,,,,,,,,,,,,,,,,,
2003,10,2003-10,27,,0,44.6,35.8,56.7,1.14,-2.1,,,,,,,,,,,,,,,,,
2003,11,2003-11,27,,0,35.4,18.8,45.1,0.96,-1.86,,,,,,,,,,,,,,,,,
2003,12,2003-12,27,,0,23.0,12.7,35.4,0.69,-1.53,,,,,,,,,,,,,,,,,
2004,1,2004-01,27,,0,6.4,-4.3,22.0,0.76,-1.42,,,,,,,,,,,,,,,,,
2004,2,2004-02,27,,0,18.0,7.2,32.4,0.82,-0.95,,,,,,,,,,,,,,,,,
2004,3,2004-03,27,,0,28.7,21.3,42.9,1.55,-0.85,,,,,,,,,,,,,,,,,
2004,4,2004-04,27,,0,39.6,30.4,55.9,1.37,-1.74,,,,,,,,,,,,,,,,,
2004,5,2004-05,27,,0,51.9,39.9,64.8,5.63,5.2,,,,,,,,,,,,,,,,,
2004,6,2004-06,27,,0,57.5,49.3,73.3,2.76,-1.28,,,,,,,,,,,,,,,,,
2004,7,2004-07,27,,3,64.6,55.6,77.6,4.19,1.72,,,,,,,,,,,,,,,,,
2004,8,2004-08,27,,7,64.6,49.7,74.1,2.88,0.14,,,,,,,,,,,,,,,,,
2004,9,2004-09,27,,3,56.2,51.3,75.8,5.52,3.91,,,,,,,,,,,,,,,,,
2004,10,2004-10,27,,0,45.5,37.4,58.5,2.88,2.46,,,,,,,,,,,,,,,,,
2004,11,2004-11,27,,0,33.2,25.3,45.8,0.63,-0.11,,,,,,,,,,,,,,,,,
2004,12,2004-12,27,,0,19.1,7.8,31.2,0.88,1.02,,,,,,,,,,,,,,,,,
2005,1,2005-01,27,,0,11.5,-1.8,25.9,1.39,2.24,,,,,,,,,,,,,,,,,
2005,2,2005-02,27,,0,19.6,10.5,33.3,0.75,0.77,,,,,,,,,,,,,,,,,
2005,3,2005-03,27,,0,25.0,14.9,37.9,0.78,-0.63,,,,,,,,,,,,,,,,,
2005,4,2005-04,27,,0,41.1,35.4,58.9,1.91,-1.56,,,,,,,,,,,,,,,,,
2005,5,2005-05,27,,0,47.2,42.4,63.6,4.06,2.2,,,,,,,,,,,,,,,,,
2005,6,2005-06,27,,1,63.2,57.1,81.2,5.61,2.0,,,,,,,,,,,,,,,,,
2005,7,2005-07,27,,2,66.6,59.2,82.6,2.59,-1.32,,,,,,,,,,,,,,,,,
2005,8,2005-08,27,,7,65.5,54.9,80.2,3.42,-0.15,,,,,,,,,,,,,,,,,
2005,9,2005-09,27,,7,58.5,49.9,75.8,4.46,1.96,,,,,,,,,,,,,,,,,
2005,10,2005-10,27,,1,47.2,37.4,60.3,2.96,1.81,,,,,,,,,,,,,,,,,
2005,11,2005-11,27,,0,35.3,23.7,46.0,2.57,3.53,,,,,,,,,,,,,,,,,
2005,12,2005-12,27,,0,21.3,10.2,28.3,1.1,1.53,,,,,,,,,,,,,,,,,
2006,1,2006-01,27,,0,22.6,17.3,35.9,0.5,0.16,,,,,,,,,,,,,,,,,
2006,2,2006-02,27,,0,19.0,1.9,30.6,0.54,0.25,,,,,,,,,,,,,,,,,
2006,3,2006-03,27,,0,29.0,20.9,42.2,1.69,1.41,,,,,,,,,,,,,,,,,
2006,4,2006-04,27,,0,42.3,36.8,60.1,2.64,-0.44,,,,,,,,,,,,,,,,,
2006,5,2006-05,27,,0,53.2,45.8,67.2,2.64,-1.23,,,,,,,,,,,,,,,,,
2006,6,2006-06,27,,0,63.3,53.6,76.5,2.65,-2.63,,,,,,,,,,,,,,,,,
2006,7,2006-07,27,,12,68.9,60.3,83.0,2.0,-3.81,,,,,,,,,,,,,,,,,
2006,8,2006-08,27,,13,61.7,56.1,79.1,3.62,-0.91,,,,,,,,,,,,,,,,,
2006,9,2006-09,27,,6,56.1,45.4,67.7,3.16,0.0,,,,,,,,,,,,,,,,,
2006,10,2006-10,27,,0,44.9,32.0,53.8,1.19,-1.37,,,,,,,,,,,,,,,,,
2006,11,2006-11,27,,0,38.9,22.7,46.1,0.86,-2.11,,,,,,,,,,,,,,,,,
2006,12,2006-12,27,,0,27.8,15.8,37.6,1.29,-0.24,,,,,,,,,,,,,,,,,
2007,1,2007-01,27,,0,17.3,5.8,31.0,0.44,-1.89,,,,,,,,,,,,,,,,,
2007,2,2007-02,27,,0,11.6,-1.6,23.3,1.08,-0.23,,,,,,,,,,,,,,,,,
2007,3,2007-03,27,,0,25.8,22.0,45.0,2.17,0.98,,,,,,,,,,,,,,,,,
2007,4,2007-04,27,,0,37.0,29.5,52.4,2.39,0.67,,,,,,,,,,,,,,,,,
2007,5,2007-05,27,,0,51.2,46.3,71.1,3.04,-0.94,,,,,,,,,,,,,,,,,
2007,6,2007-06,27,,1,61.1,55.7,80.1,3.58,-1.39,,,,,,,,,,,,,,,,,
2007,7,2007-07,27,,12,64.6,58.6,80.3,2.17,-2.69,,,,,,,,,,,,,,,,,
2007,8,2007-08,27,,23,63.5,55.3,80.2,4.1,0.41,,,,,,,,,,,,,,,,,
2007,9,2007-09,27,,8,57.2,47.4,73.7,4.05,1.26,,,,,,,,,,,,,,,,,
2007,10,2007-10,27,,0,49.6,40.1,64.0,4.68,3.98,,,,,,,,,,,,,,,,,
2007,11,2007-11,27,,0,31.7,22.3,42.8,0.28,-0.92,,,,,,,,,,,,,,,,,
2007,12,2007-12,27,,0,18.0,3.3,30.6,1.23,1.59,,,,,,,,,,,,,,,,,
2008,1,2008-01,27,,0,18.6,-1.3,30.0,0.21,-0.51,,,,,,,,,,,,,,,,,
2008,2,2008-02,27,,0,18.5,-1.4,27.3,0.4,-0.1,,,,,,,,,,,,,,,,,
2008,3,2008-03,27,,0,23.1,13.4,36.8,0.77,-0.66,,,,,,,,,,,,,,,,,
2008,4,2008-04,27,,0,41.5,29.0,57.3,3.3,2.68,,,,,,,,,,,,,,,,,
2008,5,2008-05,27,,0,50.0,39.0,63.8,2.82,0.22,,,,,,,,,,,,,,,,,
2008,6,2008-06,27,,0,61.2,51.8,75.8,4.88,1.71,,,,,,,,,,,,,,,,,
2008,7,2008-07,27,,0,67.7,56.8,79.5,2.99,-0.3,,,,,,,,,,,,,,,,,
2008,8,2008-08,27,,2,63.1,54.4,78.9,2.12,-2.26,,,,,,,,,,,,,,,,,
2008,9,2008-09,27,,0,56.2,47.6,71.8,3.36,0.48,,,,,,,,,,,,,,,,,
2008,10,2008-10,27,,0,44.2,36.1,56.7,3.46,2.41,,,,,,,,,,,,,,,,,
2008,11,2008-11,27,,0,35.0,23.2,42.6,1.55,1.22,,,,,,,,,,,,,,,,,
2008,12,2008-12,27,,0,20.2,-3.4,28.4,1.48,2.41,,,,,,,,,,,,,,,,,
2009,1,2009-01,27,MN,0,7.9,-9.2,21.6,0.6,0.4,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,2,2009-02,27,MN,0,18.9,4.7,32.4,1.04,1.48,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,3,2009-03,27,MN,0,26.2,16.1,42.2,2.6,3.45,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,4,2009-04,27,MN,0,41.9,31.2,53.8,1.6,-0.92,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,5,2009-05,27,MN,0,51.1,40.2,66.1,1.74,-2.08,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,6,2009-06,27,MN,0,58.7,51.0,73.7,3.35,-0.95,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,7,2009-07,27,MN,0,63.0,53.1,74.5,2.77,-0.59,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,8,2009-08,27,MN,1,66.1,53.2,75.8,3.88,0.86,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,9,2009-09,27,MN,0,54.9,51.0,72.7,1.38,-3.23,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,10,2009-10,27,MN,0,41.2,33.3,52.4,5.06,5.55,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,11,2009-11,27,MN,0,38.5,28.8,49.5,0.75,-0.63,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2009,12,2009-12,27,MN,0,21.9,4.9,30.1,1.62,2.73,645332.0,789568.0,870110.0,274502.0,617001.0,757951.0,865555.0,368562.0,5188581.0,2579512.0,2609069.0,4551190.0,224453.0,54446.0,186491.0,2297.0,2061882.0
2010,1,2010-01,27,MN,0,20.3,0.5,27.5,0.89,1.08,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,2,2010-02,27,MN,0,24.6,1.7,30.4,0.58,0.35,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,3,2010-03,27,MN,0,34.6,25.9,49.3,0.95,-1.1,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,4,2010-04,27,MN,0,44.9,36.6,61.8,1.35,-3.09,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,5,2010-05,27,MN,0,54.6,44.2,70.2,3.15,-0.27,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,6,2010-06,27,MN,0,60.8,53.7,75.2,5.21,1.83,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,7,2010-07,27,MN,2,69.2,59.4,82.4,4.95,2.66,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,8,2010-08,27,MN,1,65.2,59.3,81.3,4.55,1.8,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,9,2010-09,27,MN,1,58.3,45.0,68.3,6.41,6.82,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,10,2010-10,27,MN,0,45.2,37.3,60.9,2.25,1.26,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,11,2010-11,27,MN,0,34.5,22.0,46.6,1.38,1.69,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2010,12,2010-12,27,MN,0,23.4,4.1,28.7,1.77,3.08,655302.0,784661.0,876901.0,284584.0,626776.0,759491.0,880620.0,373579.0,5241914.0,2601448.0,2640466.0,4539826.0,257165.0,55370.0,204202.0,2135.0,2085917.0
2011,1,2011-01,27,MN,0,15.9,-3.8,24.3,1.05,1.45,655258.0,785735.0,887373.0,292224.0,625338.0,761384.0,890606.0,380272.0,5278190.0,2620590.0,2657600.0,4556910.0,264751.0,57271.0,208315.0,2129.0,2094265.0
