,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,20.6,11.8,51.1,1.08,-0.57,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,21.1,11.2,50.5,0.5,-1.46,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,36.2,24.3,64.1,0.74,-2.93,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,41.6,29.2,78.7,2.08,0.31,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,46.3,34.8,85.3,3.93,3.89,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,57.5,45.5,92.6,3.66,2.01,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,64.3,49.7,92.8,1.51,1.53,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,0.0,63.8,49.2,94.2,2.18,3.11,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,0.0,54.1,41.2,90.7,1.87,1.51,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,47.6,34.2,81.3,0.91,-1.2,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5
2010-11,0.0,26.6,16.8,68.2,1.92,2.15,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,19.0,10.2,53.7,1.61,1.72,114544.0,137860.0,171528.0,64027.0,108495.0,129140.0,172289.0,75856.0,973739.0,487959.0,485780.0,874571.0,4325.0,60135.0,6091.0,609.0,401328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0
2011-01,0.0,19.1,10.3,52.3,1.77,2.39,114315.0,139771.0,172387.0,66195.0,108894.0,130968.0,172963.0,77361.0,982854.0,492668.0,490186.0,881905.0,4403.0,61399.0,5999.0,664.0,403495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,16.4,6.0,61.3,1.37,2.63,114315.0,139771.0,172387.0,66195.0,108894.0,130968.0,172963.0,77361.0,982854.0,492668.0,490186.0,881905.0,4403.0,61399.0,5999.0,664.0,403495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,28.6,19.0,70.1,1.62,2.59,114315.0,139771.0,172387.0,66195.0,108894.0,130968.0,172963.0,77361.0,982854.0,492668.0,490186.0,881905.0,4403.0,61399.0,5999.0,664.0,403495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,37.7,27.0,79.5,2.52,3.18,114315.0,139771.0,172387.0,66195.0,108894.0,130968.0,172963.0,77361.0,982854.0,492668.0,490186.0,881905.0,4403.0,61399.0,5999.0,664.0,403495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,47.1,37.0,82.7,5.7,7.43,114315.0,139771.0,172387.0,66195.0,108894.0,130968.0,172963.0,77361.0,982854.0,492668.0,490186.0,881905.0,4403.0,61399.0,5999.0,664.0,403495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,0.0,56.3,44.3,94.2,3.36,1.69,114315.0,139771.0,172387.0,66195.0,108894.0,130968.0,172963.0,77361.0,982854.0,492668.0,490186.0,881905.0,4403.0,61399.0,5999.0,664.0,403495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2011-07,0.0,66.6,51.4,93.1,1.39,1.13,114315.0,139771.0,172387.0,66195.0,108894.0,130968.0,172963.0,77361.0,982854.0,492668.0,490186.0,881905.0,4403.0,61399.0,5999.0,664.0,403495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2011-08,0.0,66.8,50.7,94.8,0.77,-0.65,114315.0,139771.0,172387.0,66195.0,108894.0,130968.0,172963.0,77361.0,982854.0,492668.0,490186.0,881905.0,4403.0,61399.0,5999.0,664.0,403495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
