year,month,Value
1990,1,-0.39
1990,2,3.26
1990,3,-0.13
1990,4,-0.83
1990,5,4.67
1990,6,2.85
1990,7,0.98
1990,8,1.15
1990,9,-1.49
1990,10,1.99
1990,11,1.88
1990,12,4.2
1991,1,-0.16
1991,2,-1.17
1991,3,0.8
1991,4,-0.95
1991,5,0.02
1991,6,-3.31
1991,7,-2.64
1991,8,-1.93
1991,9,-0.86
1991,10,2.92
1991,11,1.33
1991,12,0.37
1992,1,-0.7
1992,2,-0.67
1992,3,-0.97
1992,4,-0.76
1992,5,-2.89
1992,6,-2.6
1992,7,4.5
1992,8,-1.07
1992,9,1.97
1992,10,-1.16
1992,11,4.43
1992,12,1.11
1993,1,2.49
1993,2,0.15
1993,3,0.36
1993,4,2.1
1993,5,-0.99
1993,6,3.49
1993,7,3.73
1993,8,2.68
1993,9,6.5
1993,10,1.04
1993,11,3.33
1993,12,-0.24
1994,1,0.18
1994,2,0.03
1994,3,-2.42
1994,4,2.74
1994,5,-1.85
1994,6,-0.28
1994,7,-1.06
1994,8,0.31
1994,9,-1.12
1994,10,-1.38
1994,11,1.73
1994,12,-0.4
1995,1,1.85
1995,2,-1.0
1995,3,-1.15
1995,4,1.19
1995,5,5.58
1995,6,-0.63
1995,7,-0.93
1995,8,-0.05
1995,9,-2.22
1995,10,-0.23
1995,11,-0.65
1995,12,-1.62
1996,1,0.27
1996,2,-1.3
1996,3,-0.72
1996,4,2.06
1996,5,4.1
1996,6,0.32
1996,7,1.44
1996,8,-1.4
1996,9,-0.15
1996,10,-0.49
1996,11,0.61
1996,12,-0.5
1997,1,0.98
1997,2,3.21
1997,3,-0.38
1997,4,-1.1
1997,5,0.63
1997,6,-0.11
1997,7,-1.56
1997,8,1.82
1997,9,-1.08
1997,10,-1.16
1997,11,-0.89
1997,12,-1.09
1998,1,0.94
1998,2,0.66
1998,3,2.0
1998,4,1.39
1998,5,-0.01
1998,6,4.27
1998,7,0.04
1998,8,-0.03
1998,9,-1.68
1998,10,1.34
1998,11,-0.55
1998,12,-0.92
1999,1,3.19
1999,2,0.74
1999,3,-1.56
1999,4,1.85
1999,5,-0.71
1999,6,1.42
1999,7,-1.05
1999,8,-0.59
1999,9,-1.27
1999,10,-1.5
1999,11,-4.2
1999,12,-1.42
2000,1,-1.38
2000,2,0.11
2000,3,-2.1
2000,4,-0.76
2000,5,-0.07
