,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,36.6,26.3,29.2,5.0,1.64,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,36.9,27.7,30.4,3.77,0.29,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,49.5,37.9,47.8,4.06,-0.31,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,61.3,47.0,62.0,1.56,-3.02,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,69.5,58.6,71.1,4.68,-0.4,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,78.8,68.0,75.4,3.65,-1.84,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,79.4,68.7,82.4,4.05,-2.84,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,0.0,78.6,68.7,78.4,4.52,-2.15,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,0.0,73.1,60.9,70.9,7.81,2.34,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,60.9,47.9,57.9,2.71,-0.56,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5
2010-11,0.0,50.0,37.4,46.7,1.59,-1.81,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,33.6,24.2,29.4,2.87,-0.33,1146267.0,1393753.0,1488572.0,490697.0,1091943.0,1396123.0,1586748.0,677075.0,9271178.0,4519289.0,4751889.0,6453727.0,1980942.0,106026.0,194993.0,5170.0,3626179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0
2011-01,0.0,36.2,26.1,26.6,1.95,-1.98,1157658.0,1404100.0,1518368.0,508453.0,1104759.0,1413226.0,1616486.0,695686.0,9418736.0,4588579.0,4830157.0,6560948.0,2016228.0,108960.0,202815.0,4725.0,3664119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,45.7,33.3,32.3,2.56,-1.73,1157658.0,1404100.0,1518368.0,508453.0,1104759.0,1413226.0,1616486.0,695686.0,9418736.0,4588579.0,4830157.0,6560948.0,2016228.0,108960.0,202815.0,4725.0,3664119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,50.6,38.9,40.2,5.23,0.97,1157658.0,1404100.0,1518368.0,508453.0,1104759.0,1413226.0,1616486.0,695686.0,9418736.0,4588579.0,4830157.0,6560948.0,2016228.0,108960.0,202815.0,4725.0,3664119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,61.4,49.2,54.8,3.63,-0.4,1157658.0,1404100.0,1518368.0,508453.0,1104759.0,1413226.0,1616486.0,695686.0,9418736.0,4588579.0,4830157.0,6560948.0,2016228.0,108960.0,202815.0,4725.0,3664119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,67.6,56.0,67.9,3.14,-1.22,1157658.0,1404100.0,1518368.0,508453.0,1104759.0,1413226.0,1616486.0,695686.0,9418736.0,4588579.0,4830157.0,6560948.0,2016228.0,108960.0,202815.0,4725.0,3664119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
