year,month,tavg,tmax,tmin,pcp,zndx
2000,1,58.4,70.4,46.5,2.21,-0.62
2000,2,60.5,73.4,47.6,1.08,-2.38
2000,3,67.6,80.0,55.2,2.56,-1.76
2000,4,68.1,81.1,55.1,2.1,-0.88
2000,5,77.3,89.7,64.9,0.91,-3.87
2000,6,80.5,91.4,69.5,5.72,-2.18
2000,7,82.3,92.5,72.1,6.45,-2.54
2000,8,81.7,91.8,71.7,5.28,-3.7
2000,9,79.5,88.3,70.7,8.48,1.19
2000,10,70.9,82.6,59.3,1.86,-1.9
2000,11,63.4,75.4,51.5,2.02,-0.94
2000,12,56.7,68.4,45.0,1.62,-1.74
2001,1,53.0,66.3,39.7,1.27,-1.44
2001,2,65.2,76.7,53.6,0.72,-3.65
2001,3,64.3,75.3,53.2,6.52,1.72
2001,4,70.0,82.6,57.5,0.99,-2.37
2001,5,74.9,87.2,62.5,2.35,-2.03
2001,6,80.1,90.3,69.9,8.17,0.63
2001,7,81.3,90.2,72.4,9.4,1.81
2001,8,81.4,90.8,72.1,6.74,-0.11
2001,9,77.6,86.3,68.8,10.41,4.34
2001,10,71.6,81.8,61.3,2.72,-0.67
2001,11,67.7,78.6,56.9,1.57,-1.26
2001,12,64.1,74.5,53.6,1.35,-2.28
2002,1,59.3,70.4,48.1,3.0,-0.1
2002,2,59.5,71.3,47.7,2.68,-0.52
2002,3,66.6,79.1,54.2,2.7,-1.38
2002,4,73.6,84.7,62.6,2.41,-1.52
2002,5,76.7,88.3,65.1,2.36,-2.26
2002,6,79.6,88.7,70.5,10.19,2.72
2002,7,81.5,90.7,72.3,7.61,0.54
2002,8,81.1,90.4,71.8,7.37,0.67
2002,9,81.0,89.4,72.7,6.63,-0.22
2002,10,76.2,85.6,66.9,3.72,-0.51
2002,11,63.1,74.5,51.7,3.64,2.03
2002,12,57.3,68.7,45.9,6.18,4.91
2003,1,52.2,65.0,39.3,1.5,-0.84
2003,2,61.2,73.1,49.4,3.79,0.47
2003,3,69.8,79.6,60.1,6.47,1.68
2003,4,69.4,80.9,57.9,2.86,-0.22
2003,5,78.1,88.4,67.8,4.25,-0.19
2003,6,80.1,88.7,71.5,10.7,3.68
2003,7,81.4,90.3,72.4,7.25,0.17
2003,8,81.1,89.5,72.7,8.6,2.06
2003,9,78.9,87.8,70.0,5.96,-0.44
2003,10,73.5,83.4,63.6,2.69,-1.07
2003,11,68.6,79.4,57.9,2.45,-0.44
2003,12,56.1,68.4,43.8,2.25,-0.09
2004,1,56.8,69.2,44.4,2.28,-0.38
2004,2,59.3,69.5,49.2,5.25,2.2
2004,3,65.7,77.8,53.7,1.02,-2.85
2004,4,67.4,80.3,54.6,2.22,-0.76
2004,5,76.3,87.7,64.8,1.77,-2.87
2004,6,81.3,91.4,71.2,7.94,0.04
2004,7,81.8,91.5,72.0,6.91,-1.23
2004,8,81.4,90.2,72.6,9.85,2.38
2004,9,79.9,87.6,72.0,12.52,5.86
2004,10,74.5,84.1,65.0,2.57,-1.41
2004,11,67.4,78.0,56.8,2.49,-0.29
2004,12,58.0,69.0,46.9,2.4,-0.14
2005,1,60.0,70.9,49.2,1.76,-1.28
2005,2,60.8,71.9,49.8,2.47,-0.89
2005,3,63.0,74.0,52.1,5.73,2.04
2005,4,66.7,79.1,54.2,4.96,2.53
2005,5,74.4,85.2,63.5,3.96,0.39
2005,6,79.9,88.0,71.8,11.09,4.4
2005,7,83.3,91.9,74.7,7.22,-0.21
2005,8,83.2,92.0,74.4,7.04,-0.11
2005,9,80.8,90.0,71.6,4.29,-2.53
2005,10,73.6,82.9,64.2,4.84,1.04
2005,11,67.3,77.9,56.7,2.88,0.53
2005,12,57.0,68.1,46.0,3.24,1.47
2006,1,60.8,72.5,49.1,1.47,-1.69
2006,2,58.3,70.6,46.1,4.08,1.11
2006,3,64.8,77.4,52.1,0.43,-3.28
2006,4,72.4,84.7,60.2,1.44,-2.62
2006,5,75.7,87.9,63.4,2.67,-2.34
2006,6,80.5,90.9,70.0,5.57,-2.19
2006,7,82.0,91.8,72.2,6.27,-2.54
2006,8,82.8,92.3,73.3,6.76,-2.12
2006,9,79.3,88.9,69.7,5.25,-1.91
2006,10,72.1,83.8,60.5,1.97,-2.57
2006,11,63.4,74.5,52.4,1.85,-1.68
2006,12,64.2,74.1,54.4,3.24,-1.59
2007,1,61.3,71.3,51.4,2.53,-1.06
2007,2,58.1,70.0,46.2,2.41,-1.05
2007,3,66.3,78.7,54.0,1.24,-3.09
2007,4,68.4,80.9,55.9,2.15,-1.23
2007,5,74.9,86.8,63.0,1.37,-3.39
2007,6,80.0,90.2,69.8,6.11,-1.65
2007,7,82.4,91.9,72.8,7.5,-1.35
2007,8,83.7,93.3,74.1,4.94,-4.14
2007,9,80.5,89.6,71.3,6.2,-1.28
2007,10,76.2,84.6,67.8,5.64,0.58
2007,11,64.8,76.6,53.1,1.16,-2.12
2007,12,64.4,75.2,53.4,2.47,-2.16
2008,1,58.3,69.2,47.3,2.85,-0.35
2008,2,63.0,75.1,50.9,4.13,0.26
2008,3,64.7,76.5,52.8,3.39,-0.43
2008,4,69.5,81.1,57.9,3.41,0.36
2008,5,76.4,87.7,65.0,1.58,-2.66
2008,6,80.9,91.4,70.4,6.65,-0.86
2008,7,81.2,90.4,72.0,8.1,0.07
2008,8,81.3,89.4,73.2,12.77,6.1
2008,9,79.7,88.5,70.8,3.19,-3.42
2008,10,71.4,81.5,61.2,3.64,0.0
2008,11,61.5,73.5,49.5,1.39,-0.92
2008,12,62.0,73.1,50.8,2.03,-1.39
2009,1,57.2,69.5,45.0,1.85,-1.07
2009,2,57.3,70.4,44.3,1.32,-1.83
2009,3,65.3,77.5,53.1,2.78,-1.2
2009,4,69.6,81.7,57.6,3.72,0.68
2009,5,76.6,86.6,66.5,8.91,5.33
2009,6,81.9,91.8,72.0,6.03,-0.7
2009,7,81.7,90.9,72.5,6.65,-0.74
2009,8,82.1,91.0,73.2,6.46,-0.87
2009,9,80.5,89.2,71.8,5.88,-1.0
2009,10,75.3,85.2,65.4,2.22,-2.09
2009,11,66.0,76.4,55.6,2.24,-0.76
2009,12,60.4,69.9,50.9,5.71,2.99
2010,1,52.5,64.1,40.9,4.23,2.08
2010,2,52.6,63.4,41.8,3.7,1.2
2010,3,59.0,70.5,47.4,5.87,2.66
2010,4,69.7,81.5,57.9,2.75,-0.4
2010,5,78.5,88.6,68.4,4.22,-0.35
2010,6,83.1,93.2,73.0,5.24,-2.25
2010,7,83.4,92.4,74.4,6.0,-2.57
2010,8,83.5,91.8,75.1,8.16,-0.24
2010,9,80.9,90.6,71.2,4.33,-2.84
2010,10,72.1,84.6,59.6,0.44,-3.98
2010,11,64.9,77.0,52.8,2.07,-1.54
2010,12,50.1,63.1,37.1,1.11,-2.36
2011,1,54.9,66.4,43.3,4.24,1.43
2011,2,61.8,73.4,50.2,1.93,-1.68
2011,3,66.5,79.1,53.9,4.06,-0.12
2011,4,73.0,85.7,60.2,2.16,-1.67
2011,5,76.2,88.8,63.7,1.61,-3.0
2011,6,82.1,93.4,70.7,4.74,-3.24
2011,7,82.6,91.9,73.3,6.96,-1.99
2011,8,83.7,93.3,74.1,6.65,-2.43
2011,9,79.7,89.4,70.1,5.53,-1.76
2011,10,70.5,81.2,59.8,5.73,1.89
2011,11,66.4,77.2,55.6,1.41,-1.77
2011,12,62.8,73.5,52.0,1.75,-2.33
2012,1,59.3,72.1,46.5,1.13,-2.28
2012,2,64.3,74.4,54.1,2.53,-1.86
2012,3,70.3,81.8,58.8,2.34,-3.1
2012,4,71.2,83.4,59.0,2.63,-1.47
2012,5,77.6,88.6,66.5,5.29,-0.13
2012,6,79.3,88.3,70.3,12.57,5.09
2012,7,82.4,91.8,72.8,5.84,-1.5
2012,8,81.5,90.1,73.0,10.38,3.62
2012,9,79.5,88.5,70.5,5.59,-0.96
2012,10,73.2,82.8,63.7,3.65,0.04
2012,11,62.1,73.7,50.5,0.43,-1.66
2012,12,62.0,73.4,50.7,2.71,-0.27
2013,1,64.0,74.7,53.2,0.8,-2.83
2013,2,61.8,73.4,50.3,4.43,0.91
2013,3,59.1,71.9,46.3,1.94,-1.1
2013,4,71.4,82.5,60.3,3.96,0.61
2013,5,74.0,85.0,63.0,4.62,1.2
2013,6,81.1,89.9,72.3,8.63,1.96
2013,7,80.8,88.9,72.7,11.68,4.97
2013,8,82.2,90.9,73.5,7.56,0.67
2013,9,80.0,88.9,71.1,6.05,-0.64
2013,10,74.0,83.9,64.0,1.58,-2.4
2013,11,67.1,76.6,57.7,3.11,0.29
2013,12,64.7,74.9,54.5,2.51,-0.94
2014,1,54.5,65.4,43.5,3.91,1.5
2014,2,62.8,73.8,51.8,3.52,-0.01
2014,3,63.5,74.8,52.2,5.2,1.46
2014,4,70.5,81.6,59.4,5.29,2.24
2014,5,76.0,86.9,65.0,4.74,0.89
2014,6,80.3,90.2,70.3,5.88,-0.68
2014,7,81.8,91.1,72.5,7.18,-0.3
2014,8,82.9,92.5,73.3,5.24,-2.32
2014,9,79.7,88.2,71.2,8.85,2.0
2014,10,72.7,84.1,61.3,2.48,-1.15
2014,11,61.1,72.6,49.6,4.06,2.7
2014,12,61.9,72.4,51.3,2.78,0.32
2015,1,58.6,69.1,48.1,2.84,0.04
2015,2,56.5,67.8,45.3,3.23,0.38
2015,3,69.5,80.2,58.9,2.0,-2.53
2015,4,75.1,84.9,65.4,4.28,0.06
2015,5,77.5,88.6,66.4,2.39,-2.3
2015,6,81.7,91.7,71.7,6.05,-1.75
2015,7,82.8,92.2,73.4,7.83,-0.83
2015,8,82.4,91.6,73.3,8.44,0.44
2015,9,80.0,88.4,71.6,6.67,-0.22
2015,10,74.4,83.8,65.0,1.84,-2.28
2015,11,72.2,81.2,63.1,3.8,0.11
2015,12,69.6,78.3,60.8,3.49,-0.83
2016,1,56.9,66.6,47.2,6.05,3.56
2016,2,59.4,70.8,47.9,3.25,0.06
2016,3,68.8,79.4,58.2,3.43,-1.05
2016,4,71.2,82.3,60.0,2.93,-0.48
2016,5,76.2,87.4,64.9,4.62,0.61
2016,6,81.9,91.6,72.2,7.11,0.01
2016,7,84.0,93.8,74.2,4.87,-3.1
2016,8,83.0,91.8,74.1,8.12,0.13
2016,9,81.1,90.1,72.1,7.43,0.36
2016,10,74.6,84.9,64.4,2.67,-1.32
2016,11,66.6,78.6,54.6,0.21,-2.98
2016,12,65.9,76.3,55.6,2.72,-1.57
2017,1,62.8,74.2,51.4,3.71,0.17
2017,2,65.5,77.8,53.1,1.88,-2.17
2017,3,66.2,78.3,54.2,1.24,-2.8
2017,4,72.3,84.3,60.2,2.23,-1.69
2017,5,77.1,88.8,65.4,3.84,-1.15
2017,6,80.2,88.2,72.1,12.26,4.64
2017,7,82.8,91.6,73.9,7.57,0.25
2017,8,82.8,91.3,74.3,8.52,1.65
2017,9,80.4,89.2,71.5,8.87,2.11
2017,10,74.9,83.9,65.9,5.19,1.39
2017,11,67.4,78.0,56.8,1.64,-0.92
2017,12,61.7,72.3,51.1,1.68,-1.24
2018,1,55.0,65.9,44.1,2.96,0.45
2018,2,69.2,79.3,59.2,2.4,-2.16
2018,3,63.0,75.7,50.4,2.15,-1.43
2018,4,70.2,82.1,58.3,3.74,0.6
2018,5,76.4,85.8,67.0,9.31,5.81
2018,6,81.5,90.9,72.2,6.59,-0.09
2018,7,82.4,91.2,73.5,8.4,1.18
2018,8,82.2,91.0,73.3,7.61,0.73
2018,9,82.4,91.0,73.7,4.91,-2.16
2018,10,76.5,86.2,66.8,2.12,-2.5
2018,11,66.7,77.0,56.4,3.15,0.09
2018,12,61.8,71.6,52.0,7.18,4.68
2019,1,58.4,69.5,47.2,3.98,1.29
2019,2,67.5,77.6,57.4,1.98,-2.33
2019,3,65.7,76.8,54.6,1.94,-2.05
2019,4,71.2,82.9,59.6,3.12,-0.36
2019,5,78.8,89.7,68.0,3.41,-1.47
2019,6,82.3,91.7,72.9,7.99,0.19
2019,7,82.8,92.0,73.5,7.53,-0.49
2019,8,82.9,91.3,74.5,8.79,1.35
2019,9,81.9,91.6,72.3,1.73,-5.26
2019,10,77.9,86.9,68.8,5.16,-0.16
2019,11,64.9,75.8,54.1,1.83,-1.36
2019,12,63.9,73.8,54.0,4.64,0.76
2020,1,61.8,72.7,50.8,1.57,-1.79
2020,2,63.6,74.6,52.5,3.48,-0.33
2020,3,71.0,82.6,59.4,0.53,-4.21
2020,4,73.1,84.2,61.9,4.31,0.15
2020,5,75.8,86.9,64.6,5.25,0.84
2020,6,81.0,90.2,71.8,7.19,-0.02
2020,7,83.0,92.1,74.0,7.99,0.15
2020,8,83.2,92.0,74.3,7.92,0.67
2020,9,80.6,88.7,72.5,9.3,2.51
2020,10,77.2,85.6,68.7,4.26,-0.14
2020,11,70.8,79.7,61.8,3.85,1.11
2020,12,57.6,69.4,45.8,2.33,0.32
2021,1,58.7,69.4,48.0,1.79,-1.11
2021,2,63.7,74.4,53.0,4.12,0.51
2021,3,67.8,78.6,56.9,1.74,-2.49
2021,4,69.9,81.2,58.5,4.55,1.41
2021,5,76.1,87.4,64.9,1.53,-2.65
2021,6,80.7,89.6,71.9,8.48,0.97
2021,7,81.9,90.2,73.6,8.86,1.36
2021,8,82.6,90.9,74.3,8.75,1.94
2021,9,79.7,88.3,71.1,7.07,0.46
2021,10,75.3,84.8,65.9,3.9,-0.12
