year,month,rate/trap_night,infectionRate,rate/trap_night,infectionRate,rate/trap_night,infectionRate
2005,5,1.8571428571428572,0.0,1.8571428571428572,0.0,1.8571428571428572,0.0
2005,6,8.83838383838384,0.0,8.83838383838384,0.0,8.83838383838384,0.0
2005,7,53.09357696566999,0.0,55.714285714285715,0.0,50.47286821705426,0.0
2005,8,47.41991341991342,0.0,65.6969696969697,0.0,29.142857142857142,0.0
2005,9,23.192771084337352,0.0,23.192771084337352,0.0,23.192771084337352,0.0
2006,5,5.889908256880735,0.0,5.889908256880735,0.0,5.889908256880735,0.0
2006,6,27.367424242424242,0.0,53.40151515151515,0.0,1.3333333333333333,0.0
2006,7,63.26346153846154,0.0024875621890547,119.82692307692308,0.0024875621890547,6.7,0.0024875621890547
2006,8,67.6822033898305,0.0082644628099173,132.364406779661,0.0082644628099173,3.0,0.0082644628099173
2006,9,32.973333333333336,0.00413223140495865,32.973333333333336,0.00413223140495865,32.973333333333336,0.00413223140495865
2007,5,4.721311475409836,0.0,4.721311475409836,0.0,4.721311475409836,0.0
2007,6,44.5,0.0012224938875305,44.5,0.0012224938875305,44.5,0.0012224938875305
2007,7,93.46086956521741,0.01738168951791235,140.5217391304348,0.0285714285714285,46.4,0.0061919504643962
2007,8,77.1864406779661,0.013036267138434263,147.3728813559322,0.021428571428571377,7.0,0.00464396284829715
2007,9,51.04347826086956,0.008690844758956175,51.04347826086956,0.01428571428571425,51.04347826086956,0.0030959752321981
2008,5,1.4133333333333336,0.004345422379478088,1.4133333333333336,0.007142857142857125,1.4133333333333336,0.00154798761609905
2008,6,7.9527777777777775,0.0,9.683333333333334,0.0,6.222222222222222,0.0
2008,7,55.80179754020814,0.0063291139240506,61.31788079470199,0.0063291139240506,50.285714285714285,0.0063291139240506
2008,8,74.44047619047619,0.0,126.38095238095238,0.0,22.5,0.0
2008,9,40.47872340425532,0.0,40.47872340425532,0.0,40.47872340425532,0.0
2009,5,64.57972582972585,0.0,117.81818181818184,0.0,11.34126984126984,0.0
2009,6,47.47555555555556,0.0,92.22666666666667,0.0,3.6,0.0
2009,7,142.1697420398208,0.0,164.11023622047244,0.0,121.8989898989899,0.0
2009,8,104.7769778181543,0.0,194.13513513513516,0.0,10.7,0.0
2009,9,126.8816199376947,0.0,175.33333333333331,0.0,78.42990654205607,0.0
2010,5,8.852631578947367,0.0,22.578947368421048,0.0,1.0,0.0
2010,6,35.512,0.0,60.0,0.0,14.136,0.0
2010,7,215.34342105263158,0.0,459.0,0.0,34.425,0.0
2010,8,326.24039609727686,0.0,703.2857142857143,0.0,58.56880733944955,0.0
2010,9,77.41259723422645,0.0,98.90384615384616,0.0,55.921348314606746,0.0
2011,4,592.0,0.0,592.0,0.0,592.0,0.0
2011,5,4.169082125603865,0.0,7.282608695652174,0.0,1.0555555555555556,0.0
2011,6,55.53843933843934,0.0,125.61531801531802,0.0,1.3333333333333333,0.0
2011,7,217.6113640963368,0.0,455.5563145112326,0.0,1.0,0.0
2011,8,362.0215480433228,0.0,552.2002373503075,0.0,225.0,0.0
2011,9,100.7294675803901,0.0,100.7294675803901,0.0,100.7294675803901,0.0
2012,5,90.8067143317923,0.01,142.78244274809165,0.01,38.83098591549296,0.01
2012,6,145.6782133639638,0.02,217.60300207039336,0.02,73.75342465753425,0.02
2012,7,302.25254425333895,0.0073037127206329,466.94680851063833,0.0073037127206329,3.2,0.0073037127206329
2012,8,446.0859698454695,0.0082135523613963,762.2623343151694,0.0082135523613963,3.5,0.0082135523613963
2012,9,253.95962339308346,0.05,258.4192467861669,0.05,249.5,0.05
2013,5,33.52743902439025,0.0,34.80487804878049,0.0,32.25,0.0
2013,6,304.7999277614815,0.0011494252873563,435.8196357427433,0.0022988505747126,173.7802197802198,0.0
2013,7,663.2578172009544,0.0021554787057653,1152.9697478991595,0.0043109574115306,14.1,0.0
2013,8,292.38208237840587,0.0047219307450157,454.4991883116883,0.0094438614900314,22.0,0.0
