,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,-0.7150275222617697,-5.759281940243e-16,-0.7282020370620126,-0.12052961007385851,-0.636259022333067,-0.0015011649086679399,-0.11254440375969944,0.6812594871986655,1.2107528277522954
2010-02,-0.7150275222617697,-5.759281940243e-16,-0.7282020370620126,-0.721515183062822,-0.849727538248539,-0.0015011649086679399,-0.00022113790334678916,1.1855080170264962,0.7133708190395334
2010-03,-0.7150275222617697,-5.759281940243e-16,-0.7282020370620126,-0.721515183062822,-0.849727538248539,-0.0015011649086679399,-0.00022113790334678916,1.3687636129463088,0.015778040288952595
2010-04,-0.7150275222617697,-5.759281940243e-16,-0.7282020370620126,-0.721515183062822,-0.849727538248539,-0.0015011649086679399,-0.00022113790334678916,1.1855080170264976,-0.7053820354007986
2010-05,-0.40723789729438786,-5.759281940243e-16,-0.7282020370620126,-0.721515183062822,-0.849727538248539,-0.0015011649086679399,-0.00022113790334678916,0.6812594871986655,-1.2502707088908618
2010-06,-0.556688094255084,-5.759281940243e-16,-0.7282020370620126,-0.721515183062822,-0.849727538248539,-0.0015011649086679399,-0.00022113790334678916,-0.016654033921809603,-1.453675654900248
2010-07,0.9255911826636428,-4.475586568020162e-16,-0.7282020370620126,-0.721515183062822,-0.7948254852963413,0.026575327133175074,-0.00022113790334678916,-0.7262037136073767,-1.2502707088908604
2010-08,2.022300062962581,-2.0469737016526324e-16,-0.5641357202196181,-0.721515183062822,-0.636259022333067,0.054649937954529514,0.027854841599559293,-1.2538736295058936,-0.7053820354007986
2010-09,1.1172652270927885,1.384309333829492e-15,-0.2625061069478312,-0.5585923997905718,0.6520920021199648,0.8680018291953318,0.05592888933735392,-1.4489158007263132,0.015778040288952595
2010-10,-0.1333384656898405,1.3634926521177704e-15,1.7832746592177189,-0.25851523264117243,1.3061829107679654,-0.02957953963612757,0.8692426544892699,-1.2538736295058936,0.7133708190395334
2010-11,-0.7150275222617697,1.0755285551056204e-16,1.758033687395812,1.7904881386144225,1.3500211892311582,-0.7602829574842458,-0.02829905067935949,-0.7262037136073767,1.2107528277522928
2010-12,-0.7150275222617697,-5.759281940243e-16,0.12999100488282025,1.7655509779094862,0.6789256598671368,-0.16999970499091513,-0.7590083559708094,-0.016654033921809603,1.3902147191927885
2011-01,-0.7150275222617697,-5.759281940243e-16,-0.7282020370620126,0.13133571304599756,-0.5354675226183689,-0.0015011649086679399,-0.1687176665934572,0.6812594871986655,1.2107528277522954
2011-02,-0.7150275222617697,-5.759281940243e-16,-0.7282020370620126,-0.721515183062822,-0.849727538248539,-0.0015011649086679399,-0.00022113790334678916,1.1855080170264962,0.7133708190395334
2011-03,-0.7150275222617697,-5.759281940243e-16,-0.7282020370620126,-0.721515183062822,-0.849727538248539,-0.0015011649086679399,-0.00022113790334678916,1.3687636129463088,0.015778040288952595
2011-04,-0.7150275222617697,-5.759281940243e-16,-0.7282020370620126,-0.721515183062822,-0.849727538248539,-0.0015011649086679399,-0.00022113790334678916,1.1855080170264976,-0.7053820354007986
2011-05,-0.7150275222617697,-5.759281940243e-16,-0.7282020370620126,-0.721515183062822,-0.849727538248539,-0.0015011649086679399,-0.00022113790334678916,0.6812594871986655,-1.2502707088908618
2011-06,-0.556688094255084,-4.475586568020162e-16,-0.7282020370620126,-0.721515183062822,-0.7948254852963413,0.026575327133175074,-0.00022113790334678916,-0.016654033921809603,-1.453675654900248
2011-07,-0.2661213544393067,-4.475586568020162e-16,-0.5641357202196181,-0.721515183062822,-0.7409601699205933,-0.0015011649086679399,0.027854841599559293,-0.7262037136073767,-1.2502707088908604
2011-08,1.7372890925505469,1.0755285551056204e-16,-0.5641357202196181,-0.5585923997905718,-0.43843483395697486,0.1388624977143792,-0.00022113790334678916,-1.2538736295058936,-0.7053820354007986
2011-09,1.712843707174076,2.8449465006019636e-16,0.12999100488282025,-0.5585923997905718,-0.12638213460125391,0.054649937954529514,0.1401394570062447,-1.4489158007263132,0.015778040288952595
2011-10,0.11167096501524142,-2.0469737016526324e-16,0.35463565409779124,0.13133571304599756,-0.044553372455473396,-0.14191189478158586,0.05592888933735392,-1.2538736295058936,0.7133708190395334
