year,month,Value
1990,1,43.8
1990,2,48.0
1990,3,51.3
1990,4,56.0
1990,5,64.0
1990,6,73.9
1990,7,76.3
1990,8,76.0
1990,9,71.4
1990,10,57.7
1990,11,51.7
1990,12,43.0
1991,1,38.4
1991,2,42.7
1991,3,50.8
1991,4,60.9
1991,5,70.2
1991,6,74.2
1991,7,78.1
1991,8,75.5
1991,9,70.2
1991,10,59.5
1991,11,45.4
1991,12,43.2
1992,1,38.6
1992,2,45.1
1992,3,48.3
1992,4,57.2
1992,5,63.4
1992,6,70.4
1992,7,76.9
1992,8,71.8
1992,9,68.6
1992,10,56.6
1992,11,47.8
1992,12,39.2
1993,1,40.9
1993,2,38.4
1993,3,45.1
1993,4,54.6
1993,5,65.4
1993,6,73.5
1993,7,80.5
1993,8,77.3
1993,9,68.3
1993,10,56.8
1993,11,46.1
1993,12,39.2
1994,1,32.0
1994,2,41.8
1994,3,48.2
1994,4,60.2
1994,5,61.9
1994,6,75.4
1994,7,75.8
1994,8,73.9
1994,9,66.9
1994,10,58.9
1994,11,52.8
1994,12,43.7
1995,1,38.2
1995,2,39.0
1995,3,51.8
1995,4,58.7
1995,5,66.2
1995,6,72.0
1995,7,77.3
1995,8,79.4
1995,9,68.2
1995,10,58.4
1995,11,42.8
1995,12,37.3
1996,1,35.8
1996,2,39.1
1996,3,43.5
1996,4,54.5
1996,5,68.6
1996,6,73.4
1996,7,75.6
1996,8,75.0
1996,9,67.5
1996,10,58.5
1996,11,44.5
1996,12,42.7
1997,1,37.0
1997,2,45.0
1997,3,52.9
1997,4,53.0
1997,5,61.5
1997,6,70.9
1997,7,77.5
1997,8,74.2
1997,9,69.6
1997,10,57.7
1997,11,43.9
1997,12,38.9
1998,1,42.6
1998,2,44.4
1998,3,48.4
1998,4,56.8
1998,5,69.5
1998,6,75.8
1998,7,78.0
1998,8,76.4
1998,9,74.4
1998,10,61.6
1998,11,50.7
1998,12,43.3
1999,1,42.0
1999,2,44.7
1999,3,44.8
1999,4,61.4
1999,5,65.8
1999,6,74.4
1999,7,79.4
1999,8,77.0
1999,9,69.3
1999,10,58.4
1999,11,52.8
1999,12,41.5
2000,1,37.8
2000,2,45.4
2000,3,52.5
2000,4,55.3
2000,5,68.8
2000,6,74.1
2000,7,76.8
2000,8,77.1
2000,9,69.6
2000,10,61.1
2000,11,46.9
2000,12,30.6
2001,1,34.3
2001,2,44.7
2001,3,44.6
2001,4,61.3
2001,5,66.9
2001,6,71.9
2001,7,77.1
2001,8,76.7
2001,9,67.6
2001,10,56.5
2001,11,53.0
2001,12,44.4
2002,1,40.3
2002,2,40.5
2002,3,48.3
2002,4,60.9
2002,5,64.2
2002,6,74.9
2002,7,78.8
2002,8,77.8
2002,9,73.3
2002,10,60.9
2002,11,45.3
2002,12,39.5
2003,1,32.2
2003,2,38.5
2003,3,51.3
2003,4,59.4
2003,5,66.5
2003,6,70.6
2003,7,76.2
2003,8,77.1
2003,9,68.1
2003,10,58.5
2003,11,52.8
2003,12,38.9
2004,1,36.9
2004,2,39.4
2004,3,52.7
2004,4,57.2
2004,5,70.1
2004,6,73.7
2004,7,75.6
2004,8,72.2
2004,9,69.6
2004,10,62.8
2004,11,53.0
2004,12,38.7
2005,1,42.8
2005,2,44.4
2005,3,47.0
2005,4,57.9
2005,5,63.3
2005,6,74.0
2005,7,78.0
2005,8,78.9
2005,9,72.6
2005,10,59.3
2005,11,50.4
2005,12,36.4
2006,1,45.0
2006,2,38.5
2006,3,49.6
2006,4,63.2
2006,5,65.0
2006,6,73.2
2006,7,78.0
2006,8,79.2
2006,9,67.2
2006,10,56.1
2006,11,48.4
2006,12,43.3
2007,1,40.2
2007,2,35.9
2007,3,56.4
2007,4,55.2
2007,5,68.7
2007,6,75.2
2007,7,76.2
2007,8,82.6
2007,9,73.0
2007,10,63.2
2007,11,48.2
2007,12,44.5
2008,1,36.4
2008,2,42.2
2008,3,48.8
2008,4,57.2
2008,5,64.8
2008,6,75.4
2008,7,76.8
2008,8,75.2
2008,9,71.2
2008,10,57.9
2008,11,45.2
2008,12,40.4
2009,1,35.3
2009,2,42.3
2009,3,50.3
2009,4,57.2
2009,5,66.4
2009,6,75.6
2009,7,73.7
2009,8,74.9
2009,9,70.6
2009,10,56.2
2009,11,50.5
2009,12,37.9
2010,1,32.8
2010,2,33.7
2010,3,47.2
2010,4,60.9
2010,5,69.1
2010,6,78.4
2010,7,79.8
2010,8,79.8
2010,9,71.6
2010,10,59.2
2010,11,49.8
2010,12,32.7
2011,1,33.9
2011,2,43.1
2011,3,50.6
2011,4,61.0
2011,5,65.7
2011,6,76.5
2011,7,80.0
2011,8,77.8
2011,9,68.1
2011,10,56.8
2011,11,51.0
2011,12,42.8
2012,1,42.4
2012,2,44.5
2012,3,59.8
2012,4,60.0
2012,5,70.4
2012,6,73.6
2012,7,80.5
2012,8,75.6
2012,9,69.1
2012,10,56.7
2012,11,45.8
2012,12,45.6
2013,1,41.0
2013,2,40.8
2013,3,42.7
2013,4,56.8
2013,5,65.0
2013,6,74.2
2013,7,74.8
2013,8,74.7
2013,9,70.7
2013,10,59.5
2013,11,44.8
2013,12,40.4
2014,1,30.0
2014,2,38.3
2014,3,45.0
2014,4,58.6
2014,5,67.3
2014,6,74.8
2014,7,73.4
2014,8,75.9
2014,9,70.7
2014,10,60.2
2014,11,42.4
2014,12,42.8
2015,1,36.1
2015,2,31.4
2015,3,49.0
2015,4,60.1
2015,5,68.0
2015,6,75.9
2015,7,78.3
2015,8,74.2
2015,9,70.9
2015,10,59.7
2015,11,53.5
2015,12,51.3
2016,1,34.8
2016,2,42.5
2016,3,53.9
2016,4,59.5
2016,5,65.3
2016,6,76.5
2016,7,79.8
2016,8,79.0
2016,9,74.1
2016,10,64.6
2016,11,52.7
2016,12,40.9
2017,1,44.9
2017,2,48.9
2017,3,51.1
2017,4,63.1
2017,5,66.6
2017,6,73.0
2017,7,78.1
2017,8,74.6
2017,9,69.1
2017,10,60.8
2017,11,49.9
2017,12,39.5
2018,1,32.9
2018,2,48.5
2018,3,48.2
2018,4,52.9
2018,5,72.3
2018,6,76.5
2018,7,78.1
2018,8,76.5
2018,9,74.9
2018,10,61.0
2018,11,44.4
2018,12,42.7
2019,1,39.4
2019,2,46.7
2019,3,46.9
2019,4,59.3
2019,5,70.1
2019,6,73.4
2019,7,77.8
2019,8,76.9
2019,9,76.4
2019,10,61.7
2019,11,44.2
2019,12,45.2
2020,1,43.0
2020,2,43.3
2020,3,54.7
2020,4,55.4
2020,5,64.0
2020,6,73.5
2020,7,79.2
2020,8,76.4
2020,9,69.9
2020,10,60.4
2020,11,51.9
2020,12,39.5
2021,1,39.7
2021,2,37.4
2021,3,53.6
2021,4,56.2
2021,5,64.1
2021,6,74.0
2021,7,77.0
2021,8,77.2
2021,9,69.7
2021,10,63.4
2021,11,45.6
2021,12,50.4
2022,1,35.5
2022,2,41.8
2022,3,51.6
2022,4,56.8
2022,5,68.9
2022,6,75.8
2022,7,80.1
2022,8,76.4
2022,9,69.4
2022,10,56.3
2022,11,49.0
2022,12,40.9
