,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,32.8,32.4,56.5,2.37,1.98
2010-02,0.0,33.7,33.9,54.0,2.59,2.77
2010-03,0.0,47.2,41.4,68.3,1.87,0.89
2010-04,0.0,60.9,52.7,77.4,2.69,1.11
2010-05,0.0,69.1,61.5,86.0,2.27,-1.11
2010-06,1.0,78.4,71.1,94.2,2.78,0.08
2010-07,3.0,79.8,71.8,90.9,5.12,3.76
2010-08,34.0,79.8,71.7,97.0,1.28,-1.39
2010-09,33.0,71.6,66.2,89.2,4.31,1.18
2010-10,6.0,59.2,52.3,82.0,0.76,-2.28
2010-11,0.0,49.8,42.3,70.9,1.04,-1.65
2010-12,0.0,32.7,35.4,63.0,0.73,-2.16
2011-01,0.0,33.9,31.7,58.2,1.55,-0.93
2011-02,0.0,43.1,34.5,62.9,0.65,-2.21
2011-03,0.0,50.6,47.5,76.2,0.27,-3.45
2011-04,0.0,61.0,54.9,85.7,0.7,-4.3
2011-05,1.0,65.7,60.3,87.8,1.56,-4.15
2011-06,1.0,76.5,71.4,99.0,0.98,-5.17
2011-07,6.0,80.0,74.2,99.7,0.74,-4.32
2011-08,8.0,77.8,74.7,101.6,0.74,-3.87
2011-09,3.0,68.1,63.1,92.6,1.14,-3.01
2011-10,1.0,56.8,52.8,81.1,2.23,-0.49
2011-11,0.0,51.0,43.5,70.3,1.28,-1.35
2011-12,0.0,42.8,36.5,55.7,2.86,1.31
2012-01,0.0,42.4,36.5,64.4,2.27,0.4
2012-02,0.0,44.5,40.6,62.9,2.29,0.73
2012-03,0.0,59.8,50.8,75.6,3.07,1.22
2012-04,0.0,60.0,56.6,83.9,1.27,-1.78
2012-05,1.0,70.4,63.3,87.7,2.88,-1.38
2012-06,38.0,73.6,69.6,95.1,1.86,-2.09
2012-07,328.0,80.5,71.6,95.1,2.7,-0.68
2012-08,359.0,75.6,71.0,96.4,1.84,-1.44
2012-09,84.0,69.1,64.1,89.2,3.95,0.87
2012-10,24.0,56.7,53.2,78.5,0.69,-2.22
2012-11,8.0,45.8,44.6,73.4,0.31,-3.17
2012-12,2.0,45.6,37.4,64.6,0.97,-2.04
2013-01,0.0,41.0,36.4,59.4,2.46,0.18
2013-02,0.0,40.8,38.4,64.9,1.21,-1.43
2013-03,0.0,42.7,42.6,71.8,0.66,-1.8
2013-04,0.0,56.8,48.9,77.1,1.77,-0.97
2013-05,1.0,65.0,59.8,85.2,2.42,-2.18
2013-06,1.0,74.2,69.7,94.0,2.33,-2.47
2013-07,7.0,74.8,69.9,92.7,3.1,-0.16
2013-08,39.0,74.7,70.8,95.8,1.41,-2.16
2013-09,37.0,70.7,66.2,90.2,4.05,0.7
2013-10,25.0,59.5,54.2,79.1,3.31,0.85
2013-11,2.0,44.8,41.5,64.3,1.94,0.47
2013-12,1.0,40.4,32.9,56.7,1.36,-0.33
2014-01,0.0,30.0,30.0,59.0,0.37,-1.84
2014-02,1.0,38.3,35.7,61.1,0.73,-1.7
2014-03,0.0,45.0,40.7,68.9,1.11,-0.67
2014-04,0.0,58.6,51.7,79.1,0.98,-2.14
2014-05,0.0,67.3,59.0,85.1,4.1,0.2
2014-06,3.0,74.8,69.8,91.4,3.01,-1.18
2014-07,51.0,73.4,70.3,93.1,2.58,-0.61
2014-08,112.0,75.9,70.6,94.7,1.73,-1.46
2014-09,68.0,70.7,66.2,86.6,3.59,0.44
2014-10,12.0,60.2,56.4,82.8,1.76,-1.44
