,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,45.2,36.6,53.7,6.48,2.0,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,0.0,0.0,0.0,9.0,3.0,0.0,-9.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,46.8,37.5,56.1,3.65,0.2,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,49.0,37.2,60.9,2.19,-1.12,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,50.9,39.0,62.8,3.47,3.06,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,56.9,44.0,69.8,1.07,1.22,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,2.0,69.1,55.1,83.2,0.26,1.77,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,12.0,76.1,61.2,91.0,0.07,0.62,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,7.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,25.0,73.4,58.2,88.6,0.1,-0.64,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,24.0,12.0,2.0,0.0,4.666666666666667,10.0,2.0,-0.8660254037844384,-0.5000000000000004
2010-09,24.0,70.4,54.9,86.0,0.16,-0.99,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,23.0,25.0,12.0,2.0,13.0,13.0,10.0,-1.0,-1.8369701987210297e-16
2010-10,7.0,60.5,49.1,71.9,3.0,3.17,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,9.0,24.0,25.0,12.0,20.333333333333332,-1.0,13.0,-0.8660254037844386,0.5
2010-11,2.0,48.6,37.6,59.6,2.6,0.17,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,0.0,7.0,24.0,25.0,18.666666666666668,-17.0,-1.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,45.8,37.7,53.8,8.13,4.47,4773991.0,5989132.0,5705888.0,1754146.0,4551338.0,5700616.0,5855729.0,2306450.0,36637290.0,18223157.0,18414133.0,22392713.0,2246311.0,283628.0,4747252.0,140429.0,12392852.0,0.0,2.0,7.0,24.0,11.0,-5.0,-17.0,-2.4492935982947064e-16,1.0
2011-01,0.0,45.2,34.6,55.7,1.28,-2.53,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,0.0,0.0,2.0,7.0,3.0,-2.0,-5.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,43.4,32.3,54.6,3.34,0.13,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,-2.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,48.7,38.6,58.9,6.41,4.21,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,53.4,41.1,65.7,1.1,-0.73,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,57.6,44.8,70.3,1.44,1.79,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,1.0,66.9,53.3,80.5,0.92,2.67,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2011-07,9.0,74.2,60.0,88.4,0.22,2.31,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,12.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.5000000000000001,-0.8660254037844386
2011-08,36.0,75.2,59.8,90.5,0.1,0.17,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,25.0,9.0,1.0,0.0,3.3333333333333335,8.0,1.0,-0.8660254037844384,-0.5000000000000004
2011-09,50.0,72.2,57.3,87.2,0.28,-0.62,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,24.0,36.0,9.0,1.0,15.333333333333334,27.0,8.0,-1.0,-1.8369701987210297e-16
2011-10,14.0,61.4,48.4,74.3,1.54,0.31,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,7.0,50.0,36.0,9.0,31.666666666666668,14.0,27.0,-0.8660254037844386,0.5
2011-11,0.0,48.2,37.5,58.9,1.69,-1.11,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,2.0,14.0,50.0,36.0,33.333333333333336,-36.0,14.0,-0.5000000000000004,0.8660254037844384
2011-12,0.0,42.8,30.6,55.0,0.47,-3.68,4762950.0,6021710.0,5795711.0,1807347.0,4540568.0,5734880.0,5945548.0,2360486.0,36969200.0,18387718.0,18581482.0,22860341.0,2252129.0,287712.0,4825271.0,141382.0,12433172.0,0.0,0.0,14.0,50.0,21.333333333333332,-14.0,-36.0,-2.4492935982947064e-16,1.0
2012-01,0.0,46.5,34.4,58.6,3.12,-2.42,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,0.0,0.0,0.0,14.0,4.666666666666667,0.0,-14.0,0.49999999999999994,0.8660254037844387
2012-02,0.0,46.5,35.0,58.0,1.22,-3.44,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2012-03,0.0,48.8,37.3,60.4,4.74,1.61,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2012-04,0.0,55.8,43.1,68.4,2.48,1.01,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2012-05,0.0,63.9,49.2,78.6,0.2,-1.19,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2012-06,3.0,69.3,54.3,84.3,0.32,-0.3,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2012-07,18.0,74.7,59.7,89.6,0.26,-0.24,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,9.0,3.0,0.0,0.0,1.0,3.0,0.0,-0.5000000000000001,-0.8660254037844386
2012-08,94.0,77.8,62.7,92.8,0.3,-0.06,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,36.0,18.0,3.0,0.0,7.0,15.0,3.0,-0.8660254037844384,-0.5000000000000004
2012-09,124.0,73.1,57.8,88.3,0.1,-1.39,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,50.0,94.0,18.0,3.0,38.333333333333336,76.0,15.0,-1.0,-1.8369701987210297e-16
2012-10,52.0,62.2,48.9,75.4,0.99,-0.85,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,14.0,124.0,94.0,18.0,78.66666666666667,30.0,76.0,-0.8660254037844386,0.5
2012-11,5.0,52.5,41.4,63.6,3.57,0.73,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,0.0,52.0,124.0,94.0,90.0,-72.0,30.0,-0.5000000000000004,0.8660254037844384
2012-12,1.0,43.0,34.3,51.8,6.15,2.59,4750152.0,6067481.0,5870875.0,1872512.0,4532654.0,5776311.0,6027089.0,2427994.0,37325068.0,18561020.0,18764048.0,23252553.0,2254160.0,291505.0,4921543.0,144236.0,12466331.0,0.0,5.0,52.0,124.0,60.333333333333336,-47.0,-72.0,-2.4492935982947064e-16,1.0
2013-01,0.0,42.1,31.0,53.2,1.19,-2.39,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0,0.0,1.0,5.0,52.0,19.333333333333332,-4.0,-47.0,0.49999999999999994,0.8660254037844387
2013-02,1.0,45.3,33.1,57.6,0.58,-2.84,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0,0.0,0.0,1.0,5.0,2.0,-1.0,-4.0,0.8660254037844386,0.5000000000000001
2013-03,0.0,53.8,41.0,66.5,1.33,-2.84,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,-1.0,1.0,6.123233995736766e-17
2013-04,0.0,58.2,44.7,71.7,0.71,-1.95,4728515.0,6115573.0,5937862.0,1944518.0,4513703.0,5820786.0,6095877.0,2502347.0,37659181.0,18726468.0,18932713.0,23467167.0,2255372.0,286397.0,5005635.0,146290.0,12542460.0,0.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,0.8660254037844388,-0.4999999999999998
