year,month,Value
1990,1,3.72
1990,2,2.36
1990,3,1.3
1990,4,0.83
1990,5,2.46
1990,6,0.18
1990,7,0.28
1990,8,0.36
1990,9,0.41
1990,10,0.47
1990,11,0.71
1990,12,0.91
1991,1,1.0
1991,2,2.24
1991,3,9.11
1991,4,0.75
1991,5,0.82
1991,6,0.32
1991,7,0.26
1991,8,0.2
1991,9,0.24
1991,10,1.28
1991,11,1.07
1991,12,2.5
1992,1,1.94
1992,2,5.98
1992,3,3.65
1992,4,1.03
1992,5,0.23
1992,6,0.71
1992,7,0.24
1992,8,0.2
1992,9,0.05
1992,10,2.13
1992,11,0.59
1992,12,6.48
1993,1,8.86
1993,2,5.98
1993,3,3.05
1993,4,1.45
1993,5,1.44
1993,6,0.87
1993,7,0.03
1993,8,0.22
1993,9,0.04
1993,10,0.82
1993,11,1.42
1993,12,2.52
1994,1,1.91
1994,2,3.96
1994,3,1.24
1994,4,1.36
1994,5,1.35
1994,6,0.1
1994,7,0.05
1994,8,0.06
1994,9,0.34
1994,10,0.63
1994,11,3.73
1994,12,2.81
1995,1,12.5
1995,2,1.27
1995,3,9.57
1995,4,2.69
1995,5,1.73
1995,6,0.95
1995,7,0.17
1995,8,0.06
1995,9,0.07
1995,10,0.05
1995,11,0.36
1995,12,5.78
1996,1,5.12
1996,2,5.99
1996,3,2.57
1996,4,2.1
1996,5,2.01
1996,6,0.18
1996,7,0.2
1996,8,0.06
1996,9,0.27
1996,10,1.7
1996,11,3.35
1996,12,8.96
1997,1,7.62
1997,2,0.71
1997,3,0.84
1997,4,0.89
1997,5,0.38
1997,6,0.65
1997,7,0.31
1997,8,0.27
1997,9,0.94
1997,10,1.08
1997,11,3.95
1997,12,2.96
1998,1,6.97
1998,2,11.5
1998,3,4.15
1998,4,2.17
1998,5,3.03
1998,6,0.77
1998,7,0.2
1998,8,0.13
1998,9,0.74
1998,10,0.76
1998,11,4.34
1998,12,1.65
1999,1,3.54
1999,2,4.98
1999,3,2.4
1999,4,1.87
1999,5,0.33
1999,6,0.25
1999,7,0.31
1999,8,0.21
1999,9,0.18
1999,10,0.71
1999,11,2.2
1999,12,0.65
2000,1,5.09
2000,2,6.93
2000,3,1.92
2000,4,1.8
2000,5,0.94
2000,6,0.31
2000,7,0.06
2000,8,0.27
2000,9,0.35
2000,10,2.2
2000,11,0.79
2000,12,0.77
2001,1,3.52
2001,2,4.42
2001,3,2.21
2001,4,1.75
2001,5,0.15
2001,6,0.23
2001,7,0.28
2001,8,0.05
2001,9,0.3
2001,10,0.65
2001,11,4.21
2001,12,5.25
2002,1,2.22
2002,2,1.45
2002,3,1.91
2002,4,0.88
2002,5,0.59
2002,6,0.07
2002,7,0.06
2002,8,0.01
2002,9,0.11
2002,10,0.06
2002,11,3.18
2002,12,8.14
2003,1,1.92
2003,2,2.66
2003,3,2.77
2003,4,3.98
2003,5,1.09
2003,6,0.04
2003,7,0.22
2003,8,0.57
2003,9,0.17
2003,10,0.09
2003,11,2.35
2003,12,5.77
2004,1,2.27
2004,2,5.88
2004,3,1.08
2004,4,0.7
2004,5,0.45
2004,6,0.08
2004,7,0.06
2004,8,0.19
2004,9,0.14
2004,10,3.72
2004,11,1.68
2004,12,5.51
2005,1,5.56
2005,2,4.03
2005,3,3.69
2005,4,1.79
2005,5,2.54
2005,6,0.67
2005,7,0.14
2005,8,0.29
2005,9,0.32
2005,10,1.0
2005,11,2.26
2005,12,7.81
2006,1,4.54
2006,2,2.69
2006,3,5.41
2006,4,4.16
2006,5,0.73
2006,6,0.15
2006,7,0.15
2006,8,0.06
2006,9,0.06
2006,10,0.45
2006,11,2.08
2006,12,3.13
2007,1,0.81
2007,2,4.24
2007,3,0.74
2007,4,1.27
2007,5,0.32
2007,6,0.12
2007,7,0.18
2007,8,0.12
2007,9,0.5
2007,10,1.5
2007,11,0.82
2007,12,3.21
2008,1,7.11
2008,2,2.76
2008,3,0.61
2008,4,0.34
2008,5,0.54
2008,6,0.03
2008,7,0.14
2008,8,0.12
2008,9,0.04
2008,10,0.7
2008,11,2.41
2008,12,3.05
2009,1,1.27
2009,2,4.64
2009,3,2.26
2009,4,0.57
2009,5,1.24
2009,6,0.6
2009,7,0.05
2009,8,0.12
2009,9,0.09
2009,10,2.07
2009,11,0.99
2009,12,3.15
2010,1,6.48
2010,2,3.65
2010,3,2.19
2010,4,3.47
2010,5,1.07
2010,6,0.26
2010,7,0.07
2010,8,0.1
2010,9,0.16
2010,10,3.0
2010,11,2.6
2010,12,8.13
2011,1,1.28
2011,2,3.34
2011,3,6.41
2011,4,1.1
2011,5,1.44
2011,6,0.92
2011,7,0.22
2011,8,0.1
2011,9,0.28
2011,10,1.54
2011,11,1.69
2011,12,0.47
2012,1,3.12
2012,2,1.22
2012,3,4.74
2012,4,2.48
2012,5,0.2
2012,6,0.32
2012,7,0.26
2012,8,0.3
2012,9,0.1
2012,10,0.99
2012,11,3.57
2012,12,6.15
2013,1,1.19
2013,2,0.58
2013,3,1.33
2013,4,0.71
2013,5,0.62
2013,6,0.38
2013,7,0.28
2013,8,0.38
2013,9,0.77
2013,10,0.26
2013,11,0.99
2013,12,0.44
2014,1,0.54
2014,2,4.02
2014,3,3.28
2014,4,1.06
2014,5,0.35
2014,6,0.06
2014,7,0.22
2014,8,0.45
2014,9,0.72
2014,10,1.06
2014,11,1.84
2014,12,6.3
2015,1,0.65
2015,2,2.86
2015,3,0.78
2015,4,1.06
2015,5,0.93
2015,6,0.23
2015,7,0.66
2015,8,0.08
2015,9,0.33
2015,10,0.9
2015,11,1.87
2015,12,4.69
2016,1,6.39
2016,2,1.21
2016,3,4.88
2016,4,1.52
2016,5,0.77
2016,6,0.27
2016,7,0.06
2016,8,0.06
2016,9,0.1
2016,10,3.82
2016,11,2.16
2016,12,4.49
2017,1,9.92
2017,2,7.94
2017,3,2.45
2017,4,2.76
2017,5,0.43
2017,6,0.26
2017,7,0.09
2017,8,0.27
2017,9,0.43
2017,10,0.34
2017,11,2.98
2017,12,0.3
2018,1,3.33
2018,2,0.57
2018,3,5.12
2018,4,2.13
2018,5,0.66
2018,6,0.07
2018,7,0.22
2018,8,0.04
2018,9,0.06
2018,10,0.7
2018,11,2.81
2018,12,2.38
2019,1,5.23
2019,2,8.57
2019,3,4.05
2019,4,1.22
2019,5,2.5
2019,6,0.09
2019,7,0.08
2019,8,0.13
2019,9,0.61
2019,10,0.16
2019,11,1.61
2019,12,4.87
2020,1,2.06
2020,2,0.21
2020,3,3.19
2020,4,1.99
2020,5,1.2
2020,6,0.16
2020,7,0.05
2020,8,0.1
2020,9,0.04
