,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,0.0,0.0,9.0,3.0,0.0,-9.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,7.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,24.0,12.0,2.0,0.0,4.666666666666667,10.0,2.0,-0.8660254037844384,-0.5000000000000004
2010-09,23.0,25.0,12.0,2.0,13.0,13.0,10.0,-1.0,-1.8369701987210297e-16
2010-10,9.0,24.0,25.0,12.0,20.333333333333332,-1.0,13.0,-0.8660254037844386,0.5
2010-11,0.0,7.0,24.0,25.0,18.666666666666668,-17.0,-1.0,-0.5000000000000004,0.8660254037844384
2010-12,0.0,2.0,7.0,24.0,11.0,-5.0,-17.0,-2.4492935982947064e-16,1.0
2011-01,0.0,0.0,2.0,7.0,3.0,-2.0,-5.0,0.49999999999999994,0.8660254037844387
2011-02,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,-2.0,0.8660254037844386,0.5000000000000001
2011-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2011-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2011-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2011-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2011-07,12.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.5000000000000001,-0.8660254037844386
2011-08,25.0,9.0,1.0,0.0,3.3333333333333335,8.0,1.0,-0.8660254037844384,-0.5000000000000004
2011-09,24.0,36.0,9.0,1.0,15.333333333333334,27.0,8.0,-1.0,-1.8369701987210297e-16
2011-10,7.0,50.0,36.0,9.0,31.666666666666668,14.0,27.0,-0.8660254037844386,0.5
2011-11,2.0,14.0,50.0,36.0,33.333333333333336,-36.0,14.0,-0.5000000000000004,0.8660254037844384
2011-12,0.0,0.0,14.0,50.0,21.333333333333332,-14.0,-36.0,-2.4492935982947064e-16,1.0
2012-01,0.0,0.0,0.0,14.0,4.666666666666667,0.0,-14.0,0.49999999999999994,0.8660254037844387
2012-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2012-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2012-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2012-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2012-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2012-07,9.0,3.0,0.0,0.0,1.0,3.0,0.0,-0.5000000000000001,-0.8660254037844386
2012-08,36.0,18.0,3.0,0.0,7.0,15.0,3.0,-0.8660254037844384,-0.5000000000000004
2012-09,50.0,94.0,18.0,3.0,38.333333333333336,76.0,15.0,-1.0,-1.8369701987210297e-16
2012-10,14.0,124.0,94.0,18.0,78.66666666666667,30.0,76.0,-0.8660254037844386,0.5
2012-11,0.0,52.0,124.0,94.0,90.0,-72.0,30.0,-0.5000000000000004,0.8660254037844384
2012-12,0.0,5.0,52.0,124.0,60.333333333333336,-47.0,-72.0,-2.4492935982947064e-16,1.0
2013-01,0.0,1.0,5.0,52.0,19.333333333333332,-4.0,-47.0,0.49999999999999994,0.8660254037844387
2013-02,0.0,0.0,1.0,5.0,2.0,-1.0,-4.0,0.8660254037844386,0.5000000000000001
2013-03,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,-1.0,1.0,6.123233995736766e-17
2013-04,0.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,0.8660254037844388,-0.4999999999999998
2013-05,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,-1.0,0.49999999999999994,-0.8660254037844387
2013-06,3.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.2246467991473532e-16,-1.0
2013-07,18.0,2.0,1.0,0.0,1.0,1.0,1.0,-0.5000000000000001,-0.8660254037844386
2013-08,94.0,60.0,2.0,1.0,21.0,58.0,1.0,-0.8660254037844384,-0.5000000000000004
2013-09,124.0,61.0,60.0,2.0,41.0,1.0,58.0,-1.0,-1.8369701987210297e-16
2013-10,52.0,93.0,61.0,60.0,71.33333333333333,32.0,1.0,-0.8660254037844386,0.5
2013-11,5.0,17.0,93.0,61.0,57.0,-76.0,32.0,-0.5000000000000004,0.8660254037844384
2013-12,1.0,2.0,17.0,93.0,37.333333333333336,-15.0,-76.0,-2.4492935982947064e-16,1.0
2014-01,0.0,0.0,2.0,17.0,6.333333333333333,-2.0,-15.0,0.49999999999999994,0.8660254037844387
2014-02,1.0,0.0,0.0,2.0,0.6666666666666666,0.0,-2.0,0.8660254037844386,0.5000000000000001
2014-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2014-04,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.8660254037844388,-0.4999999999999998
2014-05,1.0,0.0,1.0,0.0,0.3333333333333333,-1.0,1.0,0.49999999999999994,-0.8660254037844387
2014-06,2.0,1.0,0.0,1.0,0.6666666666666666,1.0,-1.0,1.2246467991473532e-16,-1.0
2014-07,60.0,11.0,1.0,0.0,4.0,10.0,1.0,-0.5000000000000001,-0.8660254037844386
2014-08,61.0,61.0,11.0,1.0,24.333333333333332,50.0,10.0,-0.8660254037844384,-0.5000000000000004
2014-09,93.0,222.0,61.0,11.0,98.0,161.0,50.0,-1.0,-1.8369701987210297e-16
2014-10,17.0,210.0,222.0,61.0,164.33333333333334,-12.0,161.0,-0.8660254037844386,0.5
2014-11,2.0,48.0,210.0,222.0,160.0,-162.0,-12.0,-0.5000000000000004,0.8660254037844384
2014-12,0.0,7.0,48.0,210.0,88.33333333333333,-41.0,-162.0,-2.4492935982947064e-16,1.0
2015-01,0.0,0.0,7.0,48.0,18.333333333333332,-7.0,-41.0,0.49999999999999994,0.8660254037844387
2015-02,0.0,0.0,0.0,7.0,2.3333333333333335,0.0,-7.0,0.8660254037844386,0.5000000000000001
2015-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2015-04,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.8660254037844388,-0.4999999999999998
