year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,6,,0,45.8,36.6,54.9,5.09,-0.14,,,,,,,,,,,,,,,,,
2000,2,2000-02,6,,0,47.2,38.4,56.0,6.93,3.0,,,,,,,,,,,,,,,,,
2000,3,2000-03,6,,0,50.2,38.6,61.7,1.92,-1.61,,,,,,,,,,,,,,,,,
2000,4,2000-04,6,,0,57.8,44.6,71.1,1.8,-0.25,,,,,,,,,,,,,,,,,
2000,5,2000-05,6,,0,63.9,50.4,77.3,0.94,0.25,,,,,,,,,,,,,,,,,
2000,6,2000-06,6,,0,72.2,57.3,87.0,0.31,-0.19,,,,,,,,,,,,,,,,,
2000,7,2000-07,6,,0,73.5,58.5,88.5,0.06,-1.22,,,,,,,,,,,,,,,,,
2000,8,2000-08,6,,0,75.0,60.1,89.8,0.27,-0.2,,,,,,,,,,,,,,,,,
2000,9,2000-09,6,,0,69.1,54.6,83.6,0.35,-0.36,,,,,,,,,,,,,,,,,
2000,10,2000-10,6,,0,58.4,46.5,70.2,2.2,1.91,,,,,,,,,,,,,,,,,
2000,11,2000-11,6,,0,46.0,34.8,57.2,0.79,-1.99,,,,,,,,,,,,,,,,,
2000,12,2000-12,6,,0,46.5,35.4,57.7,0.77,-3.76,,,,,,,,,,,,,,,,,
2001,1,2001-01,6,,0,42.3,32.0,52.6,3.52,-1.84,,,,,,,,,,,,,,,,,
2001,2,2001-02,6,,0,43.1,33.6,52.6,4.42,0.14,,,,,,,,,,,,,,,,,
2001,3,2001-03,6,,0,52.6,40.9,64.3,2.21,-1.56,,,,,,,,,,,,,,,,,
2001,4,2001-04,6,,0,52.0,39.7,64.4,1.75,0.39,,,,,,,,,,,,,,,,,
2001,5,2001-05,6,,0,68.6,53.3,83.8,0.15,-1.72,,,,,,,,,,,,,,,,,
2001,6,2001-06,6,,0,71.4,56.4,86.3,0.23,-1.64,,,,,,,,,,,,,,,,,
