,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65
2010-01,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-02,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-03,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-04,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-05,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-06,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-07,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-08,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-09,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-10,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-11,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2010-12,230970.0,269651.0,287237.0,102700.0,222361.0,259643.0,288477.0,138086.0
2011-01,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-02,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-03,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-04,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-05,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-06,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-07,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-08,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-09,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-10,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-11,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2011-12,232450.0,271689.0,289560.0,104615.0,222792.0,261974.0,290598.0,139383.0
2012-01,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-02,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-03,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-04,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-05,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-06,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-07,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-08,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-09,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-10,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-11,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2012-12,233894.0,274720.0,290662.0,106867.0,224031.0,263954.0,292502.0,140676.0
2013-01,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-02,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-03,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-04,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-05,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-06,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-07,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-08,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-09,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-10,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-11,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2013-12,234960.0,276756.0,291922.0,109840.0,225156.0,266420.0,293826.0,142745.0
2014-01,236970.0,278787.0,293258.0,112582.0,225683.0,268537.0,294719.0,145081.0
2014-02,236970.0,278787.0,293258.0,112582.0,225683.0,268537.0,294719.0,145081.0
2014-03,236970.0,278787.0,293258.0,112582.0,225683.0,268537.0,294719.0,145081.0
2014-04,236970.0,278787.0,293258.0,112582.0,225683.0,268537.0,294719.0,145081.0
2014-05,236970.0,278787.0,293258.0,112582.0,225683.0,268537.0,294719.0,145081.0
2014-06,236970.0,278787.0,293258.0,112582.0,225683.0,268537.0,294719.0,145081.0
