year,month,Value
1990,1,19.3
1990,2,18.0
1990,3,27.8
1990,4,34.4
1990,5,43.8
1990,6,57.4
1990,7,59.6
1990,8,59.5
1990,9,52.1
1990,10,35.4
1990,11,26.9
1990,12,9.3
1991,1,8.6
1991,2,22.4
1991,3,26.5
1991,4,37.6
1991,5,49.5
1991,6,60.0
1991,7,60.6
1991,8,59.6
1991,9,49.2
1991,10,34.2
1991,11,20.7
1991,12,20.8
1992,1,20.5
1992,2,25.4
1992,3,29.4
1992,4,34.8
1992,5,44.8
1992,6,53.6
1992,7,56.5
1992,8,55.0
1992,9,48.0
1992,10,36.6
1992,11,24.4
1992,12,12.6
1993,1,8.7
1993,2,9.8
1993,3,25.6
1993,4,34.4
1993,5,45.7
1993,6,53.3
1993,7,59.9
1993,8,59.3
1993,9,44.6
1993,10,35.6
1993,11,20.1
1993,12,19.8
1994,1,11.2
1994,2,9.7
1994,3,26.3
1994,4,33.8
1994,5,48.1
1994,6,58.2
1994,7,57.7
1994,8,58.5
1994,9,50.1
1994,10,39.7
1994,11,26.8
1994,12,18.4
1995,1,13.8
1995,2,20.6
1995,3,25.3
1995,4,31.8
1995,5,42.8
1995,6,54.6
1995,7,59.7
1995,8,62.9
1995,9,48.0
1995,10,35.8
1995,11,23.0
1995,12,16.6
1996,1,7.1
1996,2,16.1
1996,3,17.5
1996,4,32.5
1996,5,46.4
1996,6,57.1
1996,7,59.4
1996,8,58.9
1996,9,48.9
1996,10,36.6
1996,11,20.5
1996,12,11.9
1997,1,9.5
1997,2,19.6
1997,3,25.2
1997,4,30.4
1997,5,41.7
1997,6,56.6
1997,7,61.3
1997,8,59.2
1997,9,51.9
1997,10,38.4
1997,11,23.1
1997,12,20.4
1998,1,15.8
1998,2,26.2
1998,3,22.3
1998,4,34.8
1998,5,48.3
1998,6,52.5
1998,7,63.8
1998,8,61.1
1998,9,54.4
1998,10,40.0
1998,11,30.2
1998,12,16.0
1999,1,15.1
1999,2,24.0
1999,3,26.3
1999,4,36.2
1999,5,45.8
1999,6,55.6
1999,7,63.5
1999,8,59.2
1999,9,46.0
1999,10,34.9
1999,11,29.2
1999,12,20.2
2000,1,16.4
2000,2,22.3
2000,3,29.3
2000,4,33.6
2000,5,48.0
2000,6,53.1
2000,7,62.2
2000,8,62.6
2000,9,49.1
2000,10,39.6
2000,11,18.0
2000,12,8.7
2001,1,16.6
2001,2,12.8
2001,3,25.4
2001,4,37.7
2001,5,47.6
2001,6,55.1
2001,7,64.9
2001,8,60.4
2001,9,50.3
2001,10,36.6
2001,11,30.0
2001,12,18.8
