,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-02,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-03,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-04,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-05,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-06,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-07,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-08,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-09,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-10,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-11,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2010-12,6417398.0,3155214.0,3262184.0,5461258.0,572352.0,14487.0,96189.0,1510.0,2465402.0
2011-01,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-02,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-03,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-04,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-05,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-06,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-07,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-08,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-09,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-10,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-11,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2011-12,6454254.0,3175252.0,3279002.0,5482893.0,576304.0,14772.0,99194.0,1233.0,2472870.0
2012-01,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-02,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-03,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-04,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-05,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-06,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-07,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-08,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-09,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-10,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-11,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2012-12,6485530.0,3192018.0,3293512.0,5500814.0,582691.0,15241.0,102713.0,1533.0,2478846.0
2013-01,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-02,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-03,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-04,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-05,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-06,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-07,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-08,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-09,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-10,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-11,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2013-12,6514861.0,3206295.0,3308566.0,5510618.0,592954.0,14975.0,107563.0,1852.0,2481793.0
2014-01,6542411.0,3220649.0,3321762.0,5519313.0,598423.0,15286.0,114674.0,2076.0,2492183.0
2014-02,6542411.0,3220649.0,3321762.0,5519313.0,598423.0,15286.0,114674.0,2076.0,2492183.0
2014-03,6542411.0,3220649.0,3321762.0,5519313.0,598423.0,15286.0,114674.0,2076.0,2492183.0
2014-04,6542411.0,3220649.0,3321762.0,5519313.0,598423.0,15286.0,114674.0,2076.0,2492183.0
2014-05,6542411.0,3220649.0,3321762.0,5519313.0,598423.0,15286.0,114674.0,2076.0,2492183.0
2014-06,6542411.0,3220649.0,3321762.0,5519313.0,598423.0,15286.0,114674.0,2076.0,2492183.0
