,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.0072777597,0.5,0.35312498
2010-02,0.0072777597,0.5,0.35312498
2010-03,0.0072777597,0.5,0.35312498
2010-04,0.0072777597,0.5,0.3885714
2010-05,0.0072777597,0.5,0.3885714
2010-06,0.0072777597,0.5,0.3885714
2010-07,0.0072777597,0.5,0.4625
2010-08,1.9734155,0.5,0.98
2010-09,3.9250507,0.5,1.6
2010-10,0.0072777597,0.5,0.38
2010-11,0.0072777597,0.5,0.38214284
2010-12,0.0072777597,0.5,0.35312498
2011-01,0.0072777597,0.52307695,0.35312498
2011-02,0.0072777597,0.52307695,0.35312498
2011-03,0.0072777597,0.52307695,0.35312498
2011-04,0.0072777597,0.52307695,0.3885714
2011-05,0.0072777597,0.52307695,0.3885714
2011-06,0.0072777597,0.52307695,0.3885714
2011-07,0.0072777597,0.52307695,0.975
2011-08,4.911103,0.52307695,0.98
2011-09,1.9734155,0.52307695,0.725
2011-10,0.0072777597,0.52307695,0.38
2011-11,0.0072777597,0.52307695,0.38214284
2011-12,0.0072777597,0.52307695,0.35312498
2012-01,0.0072777597,1.423077,0.35312498
2012-02,0.0072777597,1.423077,0.35312498
2012-03,0.0072777597,1.423077,0.35312498
2012-04,0.0072777597,1.423077,0.3885714
2012-05,0.0072777597,1.423077,0.3885714
2012-06,0.0072777597,1.423077,0.3885714
2012-07,5.8543615,1.423077,0.975
2012-08,21.374908,1.423077,3.10625
2012-09,11.419439,1.423077,3.10625
2012-10,1.9734155,1.423077,0.8
2012-11,0.9890519,1.423077,0.575
2012-12,0.0072777597,1.423077,0.35312498
2013-01,0.0072777597,0.7693877,0.35312498
2013-02,0.0072777597,0.7693877,0.35312498
2013-03,0.0072777597,0.7693877,0.35312498
2013-04,0.0072777597,0.7693877,0.3885714
2013-05,0.0072777597,0.7693877,0.3885714
2013-06,0.9890519,0.7693877,0.3885714
2013-07,0.0072777597,0.7693877,0.38214284
2013-08,6.9220285,0.7693877,1.475
2013-09,9.818194,0.7693877,3.10625
2013-10,0.9890519,0.7693877,0.62
2013-11,0.0072777597,0.7693877,0.38214284
2013-12,0.0072777597,0.7693877,0.35312498
2014-01,0.0072777597,0.5692308,0.35312498
2014-02,0.0072777597,0.5692308,0.35312498
2014-03,0.0072777597,0.5692308,0.35312498
2014-04,0.0072777597,0.5692308,0.3885714
2014-05,0.0072777597,0.5692308,0.3885714
2014-06,0.0072777597,0.5692308,0.3885714
2014-07,3.9250507,0.5692308,0.975
