,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.014663802,0.52307695,0.35182926
2010-02,0.014663802,0.52307695,0.35182926
2010-03,0.014663802,0.52307695,0.35182926
2010-04,0.014663802,0.52307695,0.35182926
2010-05,0.014663802,0.52307695,0.35182926
2010-06,0.014663802,0.52307695,0.35182926
2010-07,0.014663802,0.52307695,0.485
2010-08,3.8171792,0.52307695,0.995
2010-09,2.9092047,0.52307695,1.445
2010-10,0.014663802,0.52307695,0.39999998
2010-11,0.014663802,0.52307695,0.3625
2010-12,0.014663802,0.52307695,0.35182926
2011-01,0.014663802,0.54615384,0.35182926
2011-02,0.014663802,0.54615384,0.35182926
2011-03,0.014663802,0.54615384,0.35182926
2011-04,0.014663802,0.54615384,0.35182926
2011-05,0.014663802,0.54615384,0.35182926
2011-06,0.014663802,0.54615384,0.35182926
2011-07,0.014663802,0.54615384,0.485
2011-08,4.7907443,0.54615384,0.995
2011-09,2.9092047,0.54615384,1.445
2011-10,0.014663802,0.54615384,0.39999998
2011-11,0.014663802,0.54615384,0.3625
2011-12,0.014663802,0.54615384,0.35182926
2012-01,0.014663802,0.63846153,0.35182926
2012-02,0.014663802,0.63846153,0.35182926
2012-03,0.014663802,0.63846153,0.35182926
2012-04,0.014663802,0.63846153,0.35182926
2012-05,0.014663802,0.63846153,0.35182926
2012-06,0.014663802,0.63846153,0.35182926
2012-07,1.9477727,0.63846153,0.485
2012-08,5.784051,0.63846153,1.445
2012-09,2.9092047,0.63846153,1.445
2012-10,0.97619927,0.63846153,0.575
2012-11,0.014663802,0.63846153,0.3625
2012-12,0.014663802,0.63846153,0.35182926
2013-01,0.014663802,0.38648647,0.35182926
2013-02,0.014663802,0.38648647,0.35182926
2013-03,0.014663802,0.38648647,0.35182926
2013-04,0.014663802,0.38648647,0.35182926
2013-05,0.014663802,0.38648647,0.35182926
2013-06,0.014663802,0.38648647,0.35182926
2013-07,0.014663802,0.38648647,0.39999998
2013-08,0.014663802,0.38648647,0.5
2013-09,0.97619927,0.38648647,0.995
2013-10,0.014663802,0.38648647,0.37142855
2013-11,0.014663802,0.38648647,0.3625
2013-12,0.014663802,0.38648647,0.35182926
2014-01,0.014663802,0.43076923,0.35182926
2014-02,0.014663802,0.43076923,0.35182926
2014-03,0.014663802,0.43076923,0.35182926
2014-04,0.014663802,0.43076923,0.35182926
2014-05,0.014663802,0.43076923,0.35182926
