,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos,count
2010-01,-1.4546000336428386,-1.3983351051858872,-1.4987972856273004,-0.4722038111184043,-0.16110897438208338,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,-0.47421944820899736,-0.46554665205896534,-0.45691513653052535,-0.6928394338695791,-0.021381116037817,-0.021221401218883894,0.6812594871986655,1.2107528277522954,0.0
2010-02,-1.2805242780636952,-1.1229223551382377,-1.4171145284545201,0.5399979984910118,1.1096141067599492,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,-0.47421944820899736,-0.46554665205896534,-0.45691513653052535,-0.6928394338695791,-0.021381116037817,-0.021221401218883894,1.1855080170264962,0.7133708190395334,0.0
2010-03,-0.4607395041863777,-0.45188169302543285,-0.4704451274556265,2.2660834741134446,2.210247322750004,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,-0.47421944820899736,-0.46554665205896534,-0.45691513653052535,-0.6928394338695791,-0.021381116037817,-0.021221401218883894,1.3687636129463088,0.015778040288952595,0.0
2010-04,0.09743977161944929,-0.0637059007236258,0.23739321053449267,-1.5897436882563787,-2.189891964647327,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,-0.47421944820899736,-0.46554665205896534,-0.45691513653052535,-0.6928394338695791,-0.021381116037817,-0.021221401218883894,1.1855080170264976,-0.7053820354007986,0.0
2010-05,0.6488485641473812,0.5086147262051233,0.7769902128700975,-0.4722038111184043,-0.7166811216824959,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,-0.47421944820899736,-0.46554665205896534,-0.45691513653052535,-0.6928394338695791,-0.021381116037817,-0.021221401218883894,0.6812594871986655,-1.2502707088908618,0.0
2010-06,1.1440401975743018,1.134272092148482,1.1507396631140543,-0.16400873413264483,-0.2746759006279832,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,-0.47421944820899736,-0.46554665205896534,-0.45691513653052535,-0.6928394338695791,-0.021381116037817,-0.021221401218883894,-0.016654033921809603,-1.453675654900248,0.0
2010-07,1.5275298437318905,1.508769096260751,1.5382147210859034,-0.04773432286513249,-0.4520093774566814,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,-0.47421944820899736,-0.46554665205896534,-0.45691513653052535,-0.6928394338695791,-0.021381116037817,-0.021221401218883894,-0.7262037136073767,-1.2502707088908604,0.0
2010-08,1.2739590666266194,1.2741012995377186,1.2655968190000615,-0.014411066423364519,-0.4587436989511758,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,-0.47421944820899736,-0.46554665205896534,-0.45691513653052535,-0.6928394338695791,-0.021381116037817,-0.021221401218883894,-1.2538736295058936,-0.7053820354007986,4.0
2010-09,0.9398245992269493,0.9368569464320351,0.945579847951051,-0.728803860661705,-0.9466331098565028,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,2.2836343107542225,-0.46554665205896534,-0.45691513653052535,1.643736880732144,3.0749756691559234,-0.021221401218883894,-1.4489158007263132,0.015778040288952595,3.0
2010-10,0.1470272398567677,0.1489764847782859,0.1478097026406227,1.002420098702548,0.7672793873230339,1.519858360594819,-1.4721038948208096,0.20866823252280606,-1.555914478275792,1.495309703937213,-1.481934747289952,0.03581134130200462,-1.5055894477962593,-1.906474027201232,-1.8961649203715605,-1.9078827244070202,1.0138725248012233,-1.673470517625173,-1.574451432681113,-1.6312243312154824,1.055606414622119,-0.44838911259422853,-0.4298624023256885,2.2745198848605956,2.299506143180398,-0.45691513653052535,1.882124970612008,-0.7449487657749692,3.0749631837448455,-1.2538736295058936,0.7133708190395334,0.0
