,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-02,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-03,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-04,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-05,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-06,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-07,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-08,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-09,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-10,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-11,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2010-12,1799125.0,890558.0,908567.0,1587857.0,77986.0,15651.0,29624.0,1209.0,711771.0
2011-01,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-02,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-03,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-04,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-05,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-06,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-07,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-08,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-09,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-10,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-11,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2011-12,1813061.0,898314.0,914747.0,1600661.0,79828.0,15858.0,30637.0,1263.0,715703.0
2012-01,1827306.0,906143.0,921163.0,1612538.0,82341.0,16461.0,32302.0,1075.0,721026.0
