year,month,tavg,tmax,tmin,pcp,zndx
2000,1,52.6,63.4,41.8,2.1,-3.02
2000,2,57.7,70.0,45.4,1.03,-3.94
2000,3,63.6,75.1,52.1,5.12,-0.7
2000,4,64.9,76.4,53.3,4.69,0.22
2000,5,76.6,86.4,66.8,4.38,-1.18
2000,6,79.8,89.5,70.1,5.07,0.38
2000,7,83.2,94.2,72.1,2.78,-2.73
2000,8,84.3,96.4,72.2,2.08,-3.5
2000,9,77.7,89.5,65.8,3.69,-1.15
2000,10,67.5,80.6,54.4,1.32,-2.0
2000,11,55.3,65.1,45.5,11.52,5.23
2000,12,43.7,53.6,33.8,4.02,-0.72
2001,1,45.6,55.4,35.7,5.58,0.59
2001,2,56.6,67.3,46.0,3.57,-1.43
2001,3,55.3,65.4,45.1,9.32,4.17
2001,4,69.9,80.3,59.6,1.87,-2.5
2001,5,74.3,85.4,63.1,1.94,-3.33
2001,6,78.3,87.5,69.0,12.5,5.75
2001,7,82.4,91.8,72.9,4.34,-0.63
2001,8,81.4,90.4,72.5,6.32,1.89
2001,9,75.4,85.1,65.8,6.34,2.62
2001,10,64.4,76.9,51.8,5.04,2.18
2001,11,61.9,74.5,49.3,5.94,1.3
2001,12,54.4,65.1,43.6,5.55,-0.01
2002,1,51.4,62.2,40.7,4.01,-1.03
2002,2,49.3,60.9,37.7,2.95,-1.45
2002,3,58.1,69.4,46.9,5.58,0.6
2002,4,69.6,79.4,59.8,3.72,-1.08
2002,5,73.9,84.5,63.2,2.41,-2.35
2002,6,79.0,88.8,69.2,4.83,-0.02
2002,7,82.3,92.0,72.6,5.4,-0.44
2002,8,81.6,91.2,72.0,4.89,0.03
2002,9,78.6,87.5,69.6,6.18,1.45
2002,10,69.4,77.1,61.6,10.85,6.02
2002,11,55.7,66.4,45.0,5.48,1.45
2002,12,50.8,61.2,40.4,7.97,2.37
2003,1,45.6,56.3,34.8,1.11,-3.12
2003,2,50.7,59.9,41.6,7.18,2.25
2003,3,58.6,69.0,48.2,3.33,-1.44
2003,4,66.7,78.2,55.2,3.44,-0.92
2003,5,76.4,86.0,66.6,2.37,-2.82
2003,6,79.6,88.6,70.6,8.43,2.58
2003,7,81.3,90.4,72.2,5.88,0.79
2003,8,82.5,92.1,72.9,4.19,-0.09
2003,9,76.0,86.2,65.7,4.82,0.88
2003,10,67.8,79.7,55.8,2.38,-0.68
2003,11,61.9,73.6,50.2,5.48,0.33
2003,12,49.4,61.5,37.3,3.34,-1.6
2004,1,50.2,60.7,39.8,5.12,-0.03
2004,2,49.1,58.2,40.0,8.78,3.77
2004,3,63.2,74.3,52.2,2.48,-2.74
2004,4,65.9,77.1,54.7,4.45,-0.07
2004,5,73.9,83.3,64.4,10.02,4.03
2004,6,79.2,87.8,70.7,11.61,5.92
2004,7,81.4,90.8,72.0,4.33,-0.51
2004,8,79.6,90.2,69.1,3.4,-0.56
2004,9,77.8,88.6,66.9,1.75,-2.45
2004,10,73.9,83.0,64.8,7.24,2.18
2004,11,61.8,70.8,52.9,9.23,3.59
2004,12,49.7,61.1,38.3,4.07,-0.98
2005,1,53.9,63.2,44.7,3.59,-1.55
2005,2,55.3,63.4,47.1,6.73,1.51
2005,3,57.8,68.6,47.1,3.35,-1.33
2005,4,65.6,77.4,53.8,3.33,-0.88
2005,5,72.6,84.3,60.8,3.28,-1.4
2005,6,80.2,90.8,69.7,2.97,-1.51
2005,7,82.5,92.1,73.0,5.59,-0.58
2005,8,83.5,94.2,72.7,4.3,-1.05
2005,9,81.3,92.6,69.9,5.96,0.52
2005,10,67.2,80.4,53.9,0.12,-2.79
2005,11,61.0,73.1,49.0,2.75,-2.08
2005,12,49.2,61.1,37.4,3.6,-2.12
2006,1,55.4,67.1,43.8,4.08,-1.54
2006,2,50.9,61.9,39.8,5.38,0.63
2006,3,61.8,72.8,50.9,2.64,-2.42
2006,4,71.0,82.3,59.7,4.23,-0.88
2006,5,74.2,85.1,63.2,2.53,-2.3
2006,6,80.1,91.4,68.7,2.44,-2.23
2006,7,82.2,91.8,72.5,5.67,-0.65
2006,8,83.7,94.0,73.4,4.58,-0.96
2006,9,75.9,87.4,64.4,3.14,-1.24
2006,10,68.0,79.7,56.3,10.13,5.15
2006,11,58.0,70.2,45.7,2.6,-0.99
2006,12,52.1,62.5,41.8,7.98,2.29
2007,1,49.6,58.2,41.0,7.22,1.75
2007,2,50.6,61.6,39.5,1.95,-2.43
2007,3,63.4,75.3,51.4,1.63,-3.51
2007,4,63.9,74.9,52.9,4.27,-0.14
2007,5,73.9,84.1,63.6,4.52,-0.58
2007,6,80.1,89.9,70.4,5.05,0.43
2007,7,80.2,88.5,71.9,8.72,3.31
2007,8,84.1,94.4,73.8,2.95,-1.09
2007,9,78.6,88.3,68.9,5.1,0.69
2007,10,69.1,80.8,57.5,3.71,0.19
2007,11,59.7,70.6,48.7,3.22,-1.14
2007,12,55.4,66.3,44.6,4.08,-1.59
2008,1,48.4,58.3,38.4,4.93,-0.09
2008,2,55.2,67.3,43.0,5.39,0.29
2008,3,60.0,71.9,48.1,3.57,-1.38
2008,4,66.5,77.7,55.4,3.27,-1.03
2008,5,73.8,83.9,63.8,5.79,0.5
2008,6,81.2,91.0,71.3,3.61,-0.82
2008,7,82.9,93.6,72.2,2.51,-3.12
2008,8,81.1,90.1,72.2,7.57,2.31
2008,9,75.4,84.6,66.2,8.99,4.72
2008,10,65.9,78.2,53.5,1.51,-0.71
2008,11,56.8,69.1,44.6,3.75,-0.17
2008,12,52.5,63.3,41.6,5.24,-0.14
2009,1,50.5,61.9,39.0,2.47,-2.25
2009,2,55.6,67.3,44.0,2.17,-2.6
2009,3,60.4,71.1,49.6,6.96,1.55
2009,4,65.5,76.6,54.4,4.55,0.05
2009,5,74.3,83.5,65.1,4.7,-0.5
2009,6,81.6,92.3,70.9,1.47,-2.6
2009,7,82.6,92.4,72.7,6.69,0.22
2009,8,81.2,90.9,71.5,3.65,-1.46
2009,9,77.4,85.9,68.9,6.11,1.31
2009,10,66.7,76.4,57.1,13.03,7.97
2009,11,58.3,69.4,47.2,1.71,-1.71
2009,12,48.1,56.8,39.5,10.53,4.78
2010,1,45.6,56.0,35.2,3.5,-1.13
2010,2,44.8,53.8,35.8,5.44,1.01
2010,3,55.1,66.9,43.4,2.42,-1.88
2010,4,67.6,79.4,55.8,1.29,-2.64
2010,5,77.3,87.9,66.7,3.24,-2.84
2010,6,83.5,93.0,74.0,4.31,-1.64
2010,7,83.4,92.2,74.6,5.48,-0.97
2010,8,85.0,94.5,75.5,6.08,0.36
2010,9,79.8,91.2,68.4,1.3,-3.6
2010,10,68.3,82.9,53.6,1.29,-2.1
2010,11,59.0,70.2,47.6,5.36,0.1
2010,12,48.1,59.6,36.6,2.05,-2.98
2011,1,46.9,57.1,36.7,4.75,-0.23
2011,2,52.5,63.5,41.4,2.1,-2.42
2011,3,62.0,73.7,50.4,3.88,-1.35
2011,4,70.4,82.0,58.9,2.5,-2.1
2011,5,73.7,84.8,62.6,1.51,-3.42
2011,6,83.8,94.8,72.7,3.3,-2.61
2011,7,84.1,93.6,74.6,6.16,-0.61
2011,8,86.7,98.2,75.1,1.71,-4.27
2011,9,76.0,87.6,64.4,7.0,2.23
2011,10,65.5,79.7,51.2,0.9,-1.67
2011,11,59.7,71.4,48.1,3.69,-1.09
2011,12,51.3,61.1,41.5,5.51,-0.26
2012,1,55.2,66.5,43.9,4.7,-0.73
2012,2,56.1,64.6,47.6,7.4,2.01
2012,3,67.4,77.6,57.3,8.02,1.54
2012,4,69.4,80.2,58.6,4.79,-0.25
2012,5,76.3,87.0,65.6,2.17,-2.97
2012,6,80.7,91.3,70.1,4.25,-1.11
