,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,36.3,21.1,34.4,3.58,0.42,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,38.5,20.6,33.8,3.35,0.55,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,40.9,32.8,54.0,3.44,-1.03,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,44.6,40.1,71.0,2.01,-2.99,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,48.7,51.0,75.8,5.56,0.91,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,55.9,60.9,82.9,4.56,-0.13,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,0.0,64.2,62.1,85.4,4.83,-0.27,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,0.0,63.5,62.6,84.1,3.48,-1.41,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,0.0,57.1,51.8,79.3,2.61,-1.37,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,48.6,41.6,66.8,2.59,-1.17,199381.0,255876.0,324000.0,125368.0,190089.0,249057.0,331237.0,165794.0,1840802.0,904625.0,936177.0,1734615.0,58968.0,3139.0,11482.0,529.0,740874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5
