,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.04232391,0.36153847,0.3626506
2010-02,0.04232391,0.36153847,0.3626506
2010-03,0.04232391,0.36153847,0.3626506
2010-04,0.04232391,0.36153847,0.3626506
2010-05,0.04232391,0.36153847,0.3626506
2010-06,0.04232391,0.36153847,0.3875
2010-07,0.04232391,0.36153847,0.38
2010-08,0.04232391,0.36153847,1.2125001
2010-09,0.04232391,0.36153847,0.425
2010-10,0.04232391,0.36153847,0.375
2010-11,0.04232391,0.36153847,0.3626506
2010-12,0.04232391,0.36153847,0.3626506
2011-01,0.04232391,0.63846153,0.3626506
2011-02,0.04232391,0.63846153,0.3626506
2011-03,0.04232391,0.63846153,0.3626506
2011-04,0.04232391,0.63846153,0.3626506
2011-05,0.04232391,0.63846153,0.3626506
2011-06,0.04232391,0.63846153,0.59375
2011-07,0.04232391,0.63846153,0.3626506
2011-08,7.88399,0.63846153,1.2125001
2011-09,2.6978285,0.63846153,1.5
2011-10,0.04232391,0.63846153,0.375
2011-11,0.04232391,0.63846153,0.3626506
2011-12,0.04232391,0.63846153,0.3626506
2012-01,0.04232391,0.47692308,0.3626506
2012-02,0.04232391,0.47692308,0.3626506
2012-03,0.04232391,0.47692308,0.3626506
2012-04,0.04232391,0.47692308,0.3626506
2012-05,0.04232391,0.47692308,0.3626506
2012-06,0.04232391,0.47692308,0.59375
2012-07,0.944763,0.47692308,0.3626506
2012-08,1.867284,0.47692308,1.075
2012-09,1.867284,0.47692308,1.075
2012-10,0.04232391,0.47692308,0.375
2012-11,0.04232391,0.47692308,0.3626506
2012-12,0.04232391,0.47692308,0.3626506
2013-01,0.04232391,0.54615384,0.3626506
2013-02,0.04232391,0.54615384,0.3626506
2013-03,0.04232391,0.54615384,0.3626506
2013-04,0.04232391,0.54615384,0.3626506
2013-05,0.04232391,0.54615384,0.3626506
2013-06,3.1393952,0.54615384,0.59375
2013-07,0.944763,0.54615384,0.6875
2013-08,0.944763,0.54615384,0.5
2013-09,1.867284,0.54615384,0.76250005
2013-10,0.04232391,0.54615384,0.38
2013-11,0.04232391,0.54615384,0.3626506
2013-12,0.04232391,0.54615384,0.3626506
2014-01,0.04232391,0.44,0.3626506
2014-02,0.04232391,0.44,0.3626506
2014-03,0.04232391,0.44,0.3626506
2014-04,0.04232391,0.44,0.3626506
2014-05,0.04232391,0.44,0.3626506
2014-06,0.04232391,0.44,0.38
2014-07,0.04232391,0.44,0.3626506
2014-08,1.867284,0.44,1.2125001
2014-09,0.944763,0.44,0.6875
2014-10,0.04232391,0.44,0.375
2014-11,0.04232391,0.44,0.3626506
2014-12,0.04232391,0.44,0.3626506
2015-01,0.04232391,0.44,0.3626506
2015-02,0.04232391,0.44,0.3626506
2015-03,0.04232391,0.44,0.3626506
2015-04,0.04232391,0.44,0.3626506
2015-05,0.04232391,0.44,0.3626506
2015-06,0.04232391,0.44,0.59375
2015-07,0.04232391,0.44,0.3626506
2015-08,0.944763,0.44,0.5
2015-09,2.6978285,0.44,1.075
2015-10,0.04232391,0.44,0.38
2015-11,0.04232391,0.44,0.3626506
2015-12,0.04232391,0.44,0.3626506
2016-01,0.04232391,0.6615385,0.3626506
2016-02,0.04232391,0.6615385,0.3626506
2016-03,0.04232391,0.6615385,0.3626506
2016-04,0.04232391,0.6615385,0.3626506
2016-05,0.04232391,0.6615385,0.3626506
2016-06,0.944763,0.6615385,0.59375
2016-07,1.867284,0.6615385,1.075
