,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,1.0,8.8,30.1,17.2,5.14,0.1
2010-02,0.0,12.8,30.9,24.0,4.31,-0.35
2010-03,0.0,35.8,40.5,45.6,3.89,-1.54
2010-04,0.0,50.0,51.5,63.3,2.77,-1.94
2010-05,0.0,56.0,63.5,67.9,5.89,0.55
2010-06,0.0,63.8,71.7,74.0,3.11,-1.3
2010-07,0.0,70.4,72.7,81.3,4.15,-1.49
2010-08,1.0,70.2,73.3,81.1,4.91,0.08
2010-09,0.0,55.0,63.4,65.0,0.84,-3.2
2010-10,1.0,49.1,48.8,61.0,1.73,-1.42
2010-11,0.0,30.7,43.3,39.4,5.58,0.62
2010-12,0.0,11.5,30.8,18.9,1.59,-2.9
2011-01,0.0,5.0,32.1,13.9,4.44,-0.54
2011-02,0.0,13.2,38.3,23.4,2.71,-2.2
2011-03,0.0,23.6,45.4,33.5,6.8,0.38
2011-04,0.0,41.6,54.4,51.2,6.34,0.49
2011-05,0.0,53.6,58.5,64.4,1.99,-2.15
2011-06,0.0,63.4,70.2,73.6,3.26,-1.88
2011-07,11.0,72.7,72.6,83.6,5.69,-0.47
2011-08,8.0,68.2,71.1,79.8,2.31,-2.65
2011-09,11.0,57.5,61.0,69.7,7.98,4.22
2011-10,0.0,49.9,46.9,60.9,1.11,-0.89
2011-11,1.0,32.9,44.3,42.4,4.1,-0.45
2011-12,0.0,22.7,37.8,31.0,6.11,0.46
2012-01,0.0,18.4,38.9,27.4,4.23,-1.14
2012-02,0.0,22.4,42.6,31.9,5.72,0.22
2012-03,0.0,41.8,54.0,52.7,6.76,-0.55
2012-04,0.0,45.5,53.6,57.2,3.39,-1.56
2012-05,0.0,58.3,62.3,70.2,3.14,-1.74
2012-06,2.0,66.8,66.3,78.8,3.46,-0.71
2012-07,34.0,74.3,71.8,86.0,7.02,1.17
2012-08,38.0,66.7,69.4,79.5,8.71,5.42
2012-09,21.0,57.3,63.3,71.8,4.18,1.48
2012-10,4.0,43.2,49.8,52.8,3.18,0.99
2012-11,3.0,30.9,38.2,39.5,2.18,-1.55
2012-12,1.0,16.8,41.1,25.0,7.2,1.09
2013-01,0.0,11.4,39.8,21.0,9.07,2.89
2013-02,0.0,13.0,38.5,22.8,7.12,1.69
2013-03,0.0,20.6,38.0,31.0,4.0,-1.29
2013-04,0.0,34.0,50.2,43.1,6.62,1.26
2013-05,0.0,53.2,58.1,64.3,6.11,1.63
2013-06,1.0,63.9,68.7,74.5,4.15,0.19
2013-07,3.0,69.0,69.0,79.9,4.36,-0.04
2013-08,13.0,67.8,69.3,79.9,3.28,-0.2
2013-09,7.0,61.5,65.1,73.0,5.29,1.33
2013-10,3.0,44.9,54.5,53.7,2.27,-0.63
2013-11,0.0,27.6,39.7,36.5,5.25,0.74
2013-12,0.0,5.0,36.6,14.3,5.41,-0.02
2014-01,0.0,2.3,25.7,13.7,2.08,-2.32
2014-02,0.0,3.8,35.8,14.9,6.0,0.87
2014-03,0.0,19.6,39.0,30.6,5.6,-0.05
2014-04,0.0,38.4,50.7,48.8,8.86,2.86
2014-05,0.0,54.3,59.4,65.4,5.16,0.54
2014-06,0.0,65.0,69.2,75.2,6.96,2.9
2014-07,1.0,66.7,67.2,77.4,4.14,0.31
2014-08,14.0,67.1,69.1,77.3,3.71,0.86
2014-09,10.0,58.5,65.8,69.2,2.54,-0.96
2014-10,1.0,46.2,53.6,56.2,4.28,0.97
2014-11,0.0,21.4,36.6,29.6,3.17,-0.69
2014-12,0.0,20.4,40.7,26.6,5.72,0.0
2015-01,0.0,13.7,32.9,22.2,4.7,-0.38
2015-02,0.0,5.6,31.0,16.1,4.09,-0.59
2015-03,0.0,30.7,47.4,42.0,6.4,0.05
2015-04,0.0,44.6,57.0,57.5,6.09,0.3
2015-05,0.0,54.2,61.3,65.9,6.18,1.19
2015-06,0.0,64.7,69.1,76.1,4.05,0.05
2015-07,3.0,69.5,72.6,80.5,4.4,-0.84
2015-08,14.0,65.9,68.5,76.8,3.14,-0.88
2015-09,6.0,63.8,64.2,74.9,1.58,-2.33
2015-10,1.0,47.9,54.3,58.6,5.26,1.62
2015-11,1.0,36.5,49.3,44.8,7.45,1.93
2015-12,0.0,24.8,46.5,30.7,7.23,0.75
2016-01,0.0,12.6,33.1,20.3,3.6,-1.27
2016-02,0.0,19.9,39.2,28.5,5.41,0.05
2016-03,0.0,35.7,48.9,45.1,10.83,3.49
2016-04,1.0,42.5,53.9,52.8,5.71,0.24
2016-05,0.0,56.7,59.4,69.4,2.52,-1.68
2016-06,2.0,65.6,69.5,76.7,3.71,-0.94
2016-07,4.0,69.3,72.2,79.8,4.9,-0.86
2016-08,7.0,68.1,72.6,78.8,5.79,1.34
2016-09,6.0,60.7,67.0,70.1,1.8,-2.44
2016-10,5.0,48.2,54.4,57.7,0.55,-2.91
2016-11,2.0,40.2,44.0,48.9,3.29,-1.38
2016-12,0.0,15.3,39.3,22.7,5.02,-0.75
2017-01,0.0,14.6,43.3,22.3,6.7,0.72
2017-02,0.0,23.9,45.1,33.6,2.83,-2.66
2017-03,0.0,28.2,48.6,38.1,4.1,-2.13
2017-04,0.0,44.4,55.0,55.2,5.57,-0.12
2017-05,0.0,53.6,59.0,64.9,6.65,1.92
2017-06,0.0,65.0,67.7,77.0,9.39,5.47
2017-07,22.0,69.2,71.6,80.9,4.83,0.36
2017-08,13.0,64.0,70.5,74.9,6.92,4.26
2017-09,8.0,60.8,63.3,71.6,2.64,-0.05
2017-10,2.0,47.1,53.6,57.2,2.94,0.17
2017-11,1.0,27.4,44.8,35.8,1.32,-2.67
2017-12,0.0,13.4,37.0,21.6,5.04,-0.5
2018-01,0.0,10.4,29.2,19.9,3.66,-1.08
2018-02,0.0,8.6,46.9,20.3,10.15,3.73
2018-03,0.0,27.5,45.4,36.9,5.57,-0.58
2018-04,0.0,32.7,46.0,43.8,6.61,1.58
2018-05,0.0,61.1,64.0,74.8,3.58,-1.61
2018-06,2.0,67.0,70.4,77.7,3.87,-0.89
2018-07,13.0,69.7,71.8,80.6,4.61,-1.03
2018-08,8.0,67.4,69.9,78.4,4.58,0.29
2018-09,3.0,59.0,69.8,68.7,6.6,2.15
2018-10,4.0,40.7,56.6,48.6,2.54,-0.49
2018-11,1.0,22.8,40.9,29.8,6.52,1.8
2018-12,0.0,20.2,39.8,27.8,8.52,2.27
2019-01,0.0,6.6,36.6,15.9,6.17,0.7
2019-02,0.0,5.3,45.2,15.3,7.72,1.77
2019-03,0.0,22.6,43.0,33.1,3.32,-2.23
2019-04,0.0,41.4,51.6,51.4,8.73,2.72
2019-05,0.0,50.5,64.0,61.4,5.97,0.69
2019-06,0.0,64.4,68.0,76.0,5.24,1.31
2019-07,3.0,70.4,71.2,81.1,6.79,1.99
2019-08,7.0,65.2,71.3,76.0,5.31,2.58
2019-09,0.0,60.2,68.8,69.4,0.41,-3.18
2019-10,0.0,42.4,56.0,50.0,10.22,6.04
2019-11,2.0,26.0,37.7,32.6,2.71,-1.03
2019-12,0.0,16.6,40.6,25.1,5.47,-0.2
2020-01,0.0,14.1,40.5,22.1,8.72,2.55
2020-02,0.0,14.0,41.6,25.7,9.64,3.71
2020-03,0.0,30.4,54.3,40.0,6.1,-0.94
2020-04,0.0,39.4,51.4,51.0,7.21,1.61
2020-05,1.0,53.5,59.1,64.7,3.77,-0.58
2020-06,0.0,67.7,68.1,79.7,6.35,2.36
2020-07,0.0,71.3,72.9,82.6,6.0,1.3
2020-08,1.0,68.2,70.1,79.4,4.65,1.93
2020-09,2.0,56.5,66.0,67.6,3.57,0.46
2020-10,0.0,38.9,54.3,47.9,5.24,2.17
2020-11,0.0,33.9,45.8,43.8,2.84,-1.53
2020-12,0.0,21.0,35.2,29.7,4.75,-0.55
2021-01,0.0,18.2,37.0,26.1,3.76,-1.28
2021-02,0.0,6.5,33.8,15.7,5.11,0.2
2021-03,0.0,35.6,48.2,46.6,7.7,0.89
2021-04,0.0,42.3,49.4,53.1,6.96,1.55
2021-05,0.0,55.1,59.2,67.8,4.93,0.48
2021-06,0.0,69.9,68.5,83.4,9.59,5.46
2021-07,0.0,71.1,71.3,83.4,7.23,2.61
2021-08,2.0,69.4,71.2,81.2,7.53,5.16
2021-09,3.0,61.6,64.5,74.0,4.76,2.19
2021-10,0.0,51.5,57.3,61.0,3.17,0.6
2021-11,0.0,32.2,39.6,40.6,1.26,-2.32
2021-12,0.0,18.2,48.1,27.3,3.5,-2.3
2022-01,0.0,3.6,31.9,15.5,3.82,-1.11
2022-02,1.0,6.5,36.3,18.9,5.1,-0.07
2022-03,0.0,26.1,43.2,35.7,6.93,0.56
2022-04,0.0,35.6,51.3,44.0,6.14,0.71
2022-05,0.0,55.4,63.4,66.2,4.74,-0.48
2022-06,0.0,66.2,69.8,78.0,2.79,-1.6
2022-07,0.0,69.7,72.6,80.6,5.36,-0.57
2022-08,2.0,67.3,71.1,78.0,9.14,5.2
2022-09,1.0,60.2,62.7,71.9,1.6,-1.3
2022-10,0.0,47.0,48.2,58.2,2.14,-0.49
2022-11,0.0,30.1,43.5,38.2,5.57,0.75
2022-12,0.0,12.6,40.5,19.7,6.11,0.34
2023-01,1.5303738292879272,8.130829982927288,42.40544730039107,15.292803838231912,4.983542555010584,0.3246939035316853
