,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.9816029,0.44,0.575
2010-02,0.014852257,0.44,0.36136365
2010-03,0.014852257,0.44,0.36136365
2010-04,0.014852257,0.44,0.36136365
2010-05,0.014852257,0.44,0.36136365
2010-06,0.014852257,0.44,0.575
2010-07,0.014852257,0.44,0.39999998
2010-08,0.9816029,0.44,0.575
2010-09,0.014852257,0.44,0.39999998
2010-10,0.9816029,0.44,0.5375
2010-11,0.014852257,0.44,0.3875
2010-12,0.014852257,0.44,0.36136365
2011-01,0.014852257,1.0204082,0.36136365
2011-02,0.014852257,1.0204082,0.36136365
2011-03,0.014852257,1.0204082,0.36136365
2011-04,0.014852257,1.0204082,0.36136365
2011-05,0.014852257,1.0204082,0.36136365
2011-06,0.014852257,1.0204082,0.575
2011-07,10.782392,1.0204082,2.125
2011-08,7.513638,1.0204082,2.125
2011-09,10.782392,1.0204082,2.125
2011-10,0.014852257,1.0204082,0.5
2011-11,0.9816029,1.0204082,0.5375
2011-12,0.014852257,1.0204082,0.3875
2012-01,0.014852257,2.7384615,0.36136365
2012-02,0.014852257,2.7384615,0.36136365
2012-03,0.014852257,2.7384615,0.36136365
2012-04,0.014852257,2.7384615,0.36136365
2012-05,0.014852257,2.7384615,0.36136365
2012-06,1.9517733,2.7384615,0.575
2012-07,31.956211,2.7384615,4.26875
2012-08,31.956211,2.7384615,6.3
2012-09,19.872606,2.7384615,6.3
2012-10,3.8605201,2.7384615,1.1857144
2012-11,2.9020622,2.7384615,1.1857144
2012-12,0.9816029,2.7384615,0.575
2013-01,0.014852257,0.9846154,0.36136365
2013-02,0.014852257,0.9846154,0.36136365
2013-03,0.014852257,0.9846154,0.36136365
2013-04,0.014852257,0.9846154,0.36136365
2013-05,0.014852257,0.9846154,0.36136365
2013-06,0.9816029,0.9846154,0.44
2013-07,2.9020622,0.9846154,1.0
2013-08,12.471456,0.9846154,4.26875
2013-09,6.762774,0.9846154,2.075
2013-10,2.9020622,0.9846154,0.9875
2013-11,0.014852257,0.9846154,0.425
2013-12,0.014852257,0.9846154,0.36136365
2014-01,0.014852257,1.0204082,0.36136365
2014-02,0.014852257,1.0204082,0.36136365
2014-03,0.014852257,1.0204082,0.36136365
2014-04,0.014852257,1.0204082,0.36136365
2014-05,0.014852257,1.0204082,0.36136365
2014-06,0.014852257,1.0204082,0.44
2014-07,0.9816029,1.0204082,0.575
2014-08,13.193726,1.0204082,2.525
2014-09,9.81683,1.0204082,4.26875
2014-10,0.9816029,1.0204082,0.575
2014-11,0.014852257,1.0204082,0.3875
2014-12,0.014852257,1.0204082,0.36136365
2015-01,0.014852257,1.0204082,0.36136365
2015-02,0.014852257,1.0204082,0.36136365
2015-03,0.014852257,1.0204082,0.36136365
2015-04,0.014852257,1.0204082,0.36136365
2015-05,0.014852257,1.0204082,0.36136365
2015-06,0.014852257,1.0204082,0.575
2015-07,2.9020622,1.0204082,2.125
2015-08,13.193726,1.0204082,4.26875
2015-09,5.764286,1.0204082,2.075
2015-10,0.9816029,1.0204082,1.1857144
2015-11,0.9816029,1.0204082,0.6875
2015-12,0.014852257,1.0204082,0.36136365
2016-01,0.014852257,1.0204082,0.36136365
2016-02,0.014852257,1.0204082,0.36136365
2016-03,0.014852257,1.0204082,0.36136365
2016-04,0.9816029,1.0204082,0.36136365
2016-05,0.014852257,1.0204082,0.3875
