year,month,Value
1990,1,5.77
1990,2,5.44
1990,3,5.25
1990,4,1.9
1990,5,3.13
1990,6,1.68
1990,7,4.34
1990,8,4.07
1990,9,2.09
1990,10,6.08
1990,11,1.75
1990,12,3.35
1991,1,9.53
1991,2,2.2
1991,3,7.77
1991,4,5.06
1991,5,6.01
1991,6,5.55
1991,7,7.64
1991,8,6.4
1991,9,1.65
1991,10,0.83
1991,11,1.74
1991,12,3.46
1992,1,6.13
1992,2,5.31
1992,3,4.99
1992,4,2.32
1992,5,2.17
1992,6,5.96
1992,7,5.2
1992,8,7.44
1992,9,4.26
1992,10,3.47
1992,11,7.83
1992,12,3.66
1993,1,6.54
1993,2,3.8
1993,3,7.04
1993,4,2.5
1993,5,2.29
1993,6,3.25
1993,7,3.11
1993,8,3.15
1993,9,3.02
1993,10,4.31
1993,11,3.7
1993,12,3.15
1994,1,5.37
1994,2,3.56
1994,3,6.59
1994,4,2.92
1994,5,2.21
1994,6,7.64
1994,7,8.95
1994,8,5.6
1994,9,4.01
1994,10,8.05
1994,11,3.22
1994,12,3.11
1995,1,4.5
1995,2,6.09
1995,3,3.16
1995,4,1.99
1995,5,2.45
1995,6,6.16
1995,7,3.5
1995,8,6.67
1995,9,3.38
1995,10,5.05
1995,11,3.98
1995,12,2.74
1996,1,5.4
1996,2,3.19
1996,3,7.47
1996,4,3.43
1996,5,2.65
1996,6,3.15
1996,7,4.21
1996,8,5.19
1996,9,4.41
1996,10,3.3
1996,11,2.46
1996,12,3.84
1997,1,5.59
1997,2,5.66
1997,3,2.78
1997,4,4.74
1997,5,3.3
1997,6,4.84
1997,7,4.87
1997,8,2.92
1997,9,4.9
1997,10,5.7
1997,11,5.63
1997,12,6.36
1998,1,5.98
1998,2,7.61
1998,3,6.15
1998,4,6.33
1998,5,2.72
1998,6,2.66
1998,7,4.69
1998,8,4.04
1998,9,7.1
1998,10,1.4
1998,11,1.68
1998,12,2.54
1999,1,5.33
1999,2,2.98
1999,3,2.45
1999,4,1.97
1999,5,2.81
1999,6,6.14
1999,7,4.91
1999,8,3.14
1999,9,3.89
1999,10,2.8
1999,11,2.26
1999,12,2.18
2000,1,4.68
2000,2,1.8
2000,3,4.74
2000,4,2.7
2000,5,1.0
2000,6,3.89
2000,7,3.55
2000,8,4.22
2000,9,6.68
2000,10,0.48
2000,11,4.3
2000,12,3.34
2001,1,2.83
2001,2,2.02
2001,3,8.97
2001,4,1.84
2001,5,2.7
2001,6,7.38
2001,7,5.23
2001,8,2.93
2001,9,3.92
2001,10,0.86
2001,11,1.37
2001,12,1.75
2002,1,4.11
2002,2,2.33
2002,3,5.6
2002,4,2.18
2002,5,3.15
2002,6,3.51
