,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-02,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-03,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-04,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-05,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-06,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-07,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-08,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-09,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-10,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-11,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2010-12,-1.6773292693034436,-1.6950921559435113,-1.660727149771563,-1.7953705738853258,-1.627695228761,-1.3753828246514945,-1.5707461777498744,-0.5377095397736484,-1.4629238132325706
2011-01,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
2011-02,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
2011-03,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
2011-04,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
2011-05,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
2011-06,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
2011-07,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
2011-08,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
2011-09,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
2011-10,-1.3458348762365688,-1.3510965107926365,-1.3413292596422404,-1.51103693205173,-1.3575338085597124,-1.1777231901525005,-1.331495945902054,-0.8245850141206567,-1.2244163347612607
