,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,41.8,30.8,64.1,6.05,2.12
2010-02,0.0,42.1,31.8,63.4,3.57,-0.47
2010-03,0.0,52.1,40.5,70.5,3.68,-0.99
2010-04,0.0,64.5,49.9,81.5,2.36,-1.82
2010-05,0.0,73.6,62.4,88.6,5.15,0.9
2010-06,0.0,81.0,69.9,93.2,4.27,-0.54
2010-07,2.0,82.2,71.3,92.4,3.71,-2.52
2010-08,1.0,82.2,72.6,91.8,5.15,-0.91
2010-09,1.0,76.5,63.6,90.6,3.27,-1.44
2010-10,0.0,64.8,50.2,84.6,1.48,-1.79
2010-11,0.0,54.8,41.3,77.0,2.08,-1.36
2010-12,0.0,39.9,28.3,63.1,2.27,-1.9
2011-01,0.0,41.8,30.8,66.4,3.33,-1.12
2011-02,0.0,51.1,39.1,73.4,3.7,-0.94
2011-03,0.0,57.8,45.6,79.1,5.97,0.5
2011-04,0.0,65.8,51.9,85.7,2.84,-1.54
2011-05,0.0,71.3,57.4,88.8,1.15,-3.0
2011-06,0.0,81.1,68.0,93.4,3.63,-2.34
2011-07,2.0,81.9,71.2,91.9,4.54,-2.33
2011-08,10.0,82.2,70.0,93.3,2.44,-4.26
2011-09,1.0,73.6,62.4,89.4,3.86,-0.57
2011-10,1.0,61.6,48.7,81.2,2.59,-0.35
2011-11,0.0,56.2,43.4,77.2,2.83,-0.71
2011-12,0.0,51.3,39.7,73.5,3.23,-1.51
2012-01,0.0,50.0,37.5,72.1,3.04,-1.74
2012-02,0.0,52.8,41.3,74.4,2.92,-1.93
2012-03,0.0,64.8,52.8,81.8,4.24,-1.96
2012-04,0.0,65.6,52.6,83.4,1.59,-2.75
2012-05,1.0,73.5,61.7,88.6,3.99,-0.58
2012-06,1.0,75.6,64.3,88.3,4.73,0.55
2012-07,17.0,82.2,71.1,91.8,4.44,-1.79
2012-08,18.0,78.1,68.6,90.1,6.25,1.45
2012-09,7.0,74.0,63.0,88.5,2.91,-0.98
2012-10,1.0,64.7,53.3,82.8,1.91,-1.09
2012-11,1.0,52.6,39.4,73.7,1.07,-2.06
2012-12,0.0,52.1,41.4,73.4,4.93,-0.08
2013-01,0.0,52.5,41.5,74.7,3.32,-1.44
2013-02,0.0,48.8,37.5,73.4,9.62,5.41
2013-03,0.0,50.2,38.0,71.9,3.99,-0.54
2013-04,0.0,62.9,50.6,82.5,5.09,1.12
2013-05,0.0,68.4,57.0,85.0,3.78,0.42
2013-06,0.0,77.8,68.2,89.9,7.56,3.76
2013-07,1.0,78.2,69.9,88.9,9.6,5.1
2013-08,0.0,78.0,69.2,90.9,7.6,4.14
2013-09,2.0,74.5,64.4,88.9,2.37,-0.67
2013-10,1.0,65.0,53.6,83.9,0.94,-1.51
2013-11,0.0,53.2,41.6,76.6,3.23,0.52
2013-12,0.0,51.2,40.7,74.9,6.39,2.19
2014-01,0.0,40.0,28.3,65.4,3.33,-0.53
2014-02,0.0,49.8,38.1,73.8,4.06,-0.46
2014-03,0.0,52.9,40.4,74.8,4.41,-0.4
2014-04,0.0,63.1,50.6,81.6,7.35,3.34
2014-05,0.0,71.2,59.0,86.9,3.87,0.03
2014-06,1.0,78.3,67.6,90.2,3.64,-0.72
2014-07,4.0,78.9,68.4,91.1,3.96,-1.55
2014-08,3.0,79.2,68.0,92.5,3.37,-2.02
2014-09,2.0,75.5,66.3,88.2,4.97,0.62
2014-10,0.0,65.6,52.4,84.1,2.78,-0.29
2014-11,0.0,49.8,36.6,72.6,4.36,1.73
2014-12,1.0,51.3,40.3,72.4,5.31,1.16
2015-01,0.0,44.9,34.1,69.1,3.64,-0.46
2015-02,0.0,43.2,31.9,67.8,4.49,0.43
2015-03,0.0,58.8,47.5,80.2,2.81,-2.49
2015-04,0.0,66.8,56.4,84.9,6.2,1.64
2015-05,0.0,72.4,59.9,88.6,2.17,-2.04
2015-06,0.0,79.3,68.2,91.7,4.25,-0.83
2015-07,4.0,81.5,70.8,92.2,4.65,-1.78
2015-08,2.0,79.5,69.4,91.6,5.78,0.45
2015-09,5.0,73.8,64.7,88.4,3.75,-0.33
2015-10,2.0,64.8,54.2,83.8,3.23,0.21
2015-11,0.0,59.8,49.8,81.2,6.28,2.86
2015-12,0.0,58.9,48.8,78.3,8.49,3.69
2016-01,0.0,44.4,33.8,66.6,3.78,-0.29
2016-02,0.0,50.0,38.2,70.8,4.87,0.34
2016-03,0.0,60.9,48.5,79.4,3.03,-2.54
2016-04,0.0,63.9,51.4,82.3,4.16,0.05
2016-05,0.0,70.8,58.6,87.4,2.78,-1.09
2016-06,0.0,79.7,67.9,91.6,4.02,-0.88
2016-07,0.0,82.8,71.3,93.8,2.75,-3.88
2016-08,1.0,81.6,71.2,91.8,4.0,-2.41
2016-09,2.0,77.5,66.0,90.1,3.49,-1.66
2016-10,1.0,67.8,54.3,84.9,1.39,-2.46
2016-11,0.0,58.0,43.6,78.6,0.95,-3.02
2016-12,0.0,52.1,41.6,76.3,5.68,0.33
2017-01,0.0,53.2,42.2,74.2,7.72,2.78
2017-02,0.0,56.5,43.2,77.8,2.09,-3.12
2017-03,0.0,58.0,45.0,78.3,2.11,-3.03
2017-04,1.0,67.5,54.6,84.3,3.74,-0.91
2017-05,0.0,71.4,59.4,88.8,5.6,1.89
2017-06,1.0,76.6,67.2,88.2,6.36,2.66
2017-07,11.0,80.6,70.6,91.6,4.86,-0.31
2017-08,15.0,79.4,70.0,91.3,4.58,0.06
2017-09,11.0,74.0,63.1,89.2,5.01,1.57
2017-10,2.0,67.0,55.5,83.9,3.54,0.98
2017-11,3.0,56.4,43.9,78.0,1.0,-1.86
2017-12,0.0,49.3,39.5,72.3,3.19,-0.95
2018-01,0.0,42.5,30.8,65.9,2.82,-1.16
2018-02,0.0,59.2,48.9,79.3,4.29,-1.13
2018-03,0.0,54.5,42.0,75.7,3.55,-1.34
2018-04,0.0,60.6,47.4,82.1,4.16,0.51
2018-05,0.0,73.7,62.7,85.8,6.67,2.63
2018-06,0.0,79.3,68.6,90.9,5.06,0.72
2018-07,3.0,80.2,70.6,91.2,6.26,0.88
2018-08,11.0,79.4,69.6,91.0,5.54,1.25
2018-09,9.0,79.8,69.6,91.0,2.75,-1.54
2018-10,5.0,68.4,57.2,86.2,3.83,0.63
2018-11,2.0,53.2,42.8,77.0,6.24,3.73
2018-12,0.0,50.2,40.9,71.6,9.63,5.56
2019-01,0.0,48.2,37.8,69.5,4.94,0.62
2019-02,0.0,56.1,45.3,77.6,3.26,-1.86
2019-03,0.0,56.3,44.1,76.8,2.95,-2.08
2019-04,0.0,64.6,51.7,82.9,3.93,-0.28
2019-05,0.0,75.7,63.5,89.7,2.3,-2.53
2019-06,0.0,78.1,67.4,91.7,5.95,1.15
2019-07,1.0,81.0,70.2,92.0,3.93,-2.19
2019-08,3.0,80.7,70.2,91.3,4.53,-1.29
2019-09,3.0,79.1,66.2,91.6,0.89,-4.57
2019-10,2.0,69.7,58.6,86.9,5.49,1.64
2019-11,0.0,52.8,40.6,75.8,3.18,0.39
2019-12,0.0,52.3,41.8,73.8,6.54,2.12
2020-01,0.0,51.4,41.1,72.7,4.94,0.37
2020-02,0.0,51.9,41.5,74.6,8.81,4.28
2020-03,0.0,63.1,52.3,82.6,5.31,-0.76
2020-04,0.0,63.1,50.1,84.2,7.59,3.57
2020-05,0.0,69.4,57.5,86.9,3.18,-0.4
2020-06,0.0,76.9,66.5,90.2,3.75,-0.38
2020-07,1.0,81.5,71.0,92.1,3.95,-2.17
2020-08,6.0,80.4,70.6,92.0,6.91,1.51
2020-09,0.0,74.3,65.2,88.7,6.48,2.85
2020-10,0.0,68.5,57.8,85.6,3.45,0.83
2020-11,0.0,60.4,48.8,79.7,2.99,-0.15
2020-12,0.0,46.4,34.1,69.4,3.1,-0.46
2021-01,0.0,47.7,37.5,69.4,4.61,0.33
2021-02,0.0,49.5,38.8,74.4,5.64,1.21
2021-03,0.0,59.9,47.6,78.6,4.83,-0.78
2021-04,0.0,62.1,48.5,81.2,3.63,-0.22
2021-05,0.0,69.4,56.7,87.4,2.8,-0.82
2021-06,0.0,77.0,66.9,89.6,6.24,2.27
2021-07,0.0,79.3,70.0,90.2,7.3,2.39
2021-08,1.0,80.0,70.8,90.9,6.75,2.73
2021-09,1.0,73.8,63.2,88.3,5.52,2.89
2021-10,1.0,67.2,56.4,84.8,4.45,2.44
2021-11,0.0,52.7,39.1,74.1,1.13,-1.03
2021-12,0.0,56.6,45.2,77.0,4.24,-0.15
2022-01,0.0,45.8,34.4,68.6,3.99,-0.17
2022-02,0.0,52.8,40.0,74.6,3.42,-1.38
2022-03,0.0,58.9,45.7,80.0,4.66,-0.82
2022-04,0.0,63.0,49.1,82.8,3.7,-0.28
2022-05,0.0,73.2,61.3,88.3,3.43,-0.82
2022-06,0.0,80.1,68.0,91.9,2.89,-2.29
2022-07,2.0,81.2,71.4,91.9,6.19,-0.36
2022-08,5.0,79.5,70.0,91.7,5.64,0.32
2022-09,6.0,73.9,62.8,88.7,3.03,-1.13
2022-10,1.0,62.1,47.9,82.9,1.68,-1.15
2022-11,1.0,57.5,46.4,78.5,3.96,0.45
2022-12,0.0,49.0,38.8,71.6,3.14,-1.11
2023-01,0.339618421151864,47.91941491561113,38.28809661146138,70.79946342502437,3.9580745408068334,-0.3459338696916474
2023-02,0.8646000546270343,51.98386080222096,42.30614264816837,73.73854117233043,4.117988933701229,-0.3381192636365492
2023-03,1.1658385875675925,58.22482134966705,47.93693774293013,77.93832568750574,4.139414251379169,-0.2436030758015605
2023-04,1.2493503116458264,64.07964401140009,52.90235794791717,81.59753153055946,4.141779126407631,-0.2183270988224847
