,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-02,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-03,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-04,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-05,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-06,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-07,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-08,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-09,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-10,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-11,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2010-12,624258.0,307670.0,316588.0,596947.0,5494.0,1832.0,7396.0,87.0,256612.0
2011-01,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-02,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-03,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-04,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-05,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-06,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-07,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-08,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-09,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-10,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-11,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2011-12,624958.0,308125.0,316833.0,596736.0,5464.0,1802.0,7544.0,155.0,256711.0
2012-01,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-02,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-03,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-04,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-05,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-06,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-07,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-08,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-09,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-10,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-11,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2012-12,625498.0,308429.0,317069.0,596251.0,5804.0,1855.0,7891.0,130.0,256830.0
2013-01,625904.0,308544.0,317360.0,595862.0,6139.0,1841.0,7922.0,145.0,257004.0
2013-02,625904.0,308544.0,317360.0,595862.0,6139.0,1841.0,7922.0,145.0,257004.0
2013-03,625904.0,308544.0,317360.0,595862.0,6139.0,1841.0,7922.0,145.0,257004.0
2013-04,625904.0,308544.0,317360.0,595862.0,6139.0,1841.0,7922.0,145.0,257004.0
2013-05,625904.0,308544.0,317360.0,595862.0,6139.0,1841.0,7922.0,145.0,257004.0
2013-06,625904.0,308544.0,317360.0,595862.0,6139.0,1841.0,7922.0,145.0,257004.0
2013-07,625904.0,308544.0,317360.0,595862.0,6139.0,1841.0,7922.0,145.0,257004.0
2013-08,625904.0,308544.0,317360.0,595862.0,6139.0,1841.0,7922.0,145.0,257004.0
