year,month,tavg,tmax,tmin,pcp,zndx
2000,1,30.4,35.9,25.0,6.09,0.02
2000,2,35.2,42.0,28.3,4.28,-0.64
2000,3,39.1,47.8,30.4,3.94,-0.54
2000,4,47.8,59.3,36.2,2.29,-1.21
2000,5,51.1,61.6,40.6,3.06,1.38
2000,6,58.5,70.6,46.4,2.14,0.44
2000,7,63.5,76.7,50.3,0.68,0.46
2000,8,63.4,77.2,49.5,0.4,-0.99
2000,9,56.3,67.8,44.8,1.97,0.08
2000,10,46.8,56.6,37.0,2.93,-0.98
2000,11,32.6,39.2,26.0,3.02,-2.47
2000,12,29.4,34.5,24.3,3.41,-3.34
2001,1,31.8,37.1,26.4,2.98,-2.72
2001,2,32.1,39.9,24.3,2.08,-2.74
2001,3,40.0,49.5,30.6,3.56,-1.12
2001,4,43.5,53.4,33.6,3.26,0.85
2001,5,53.1,66.0,40.2,1.92,-0.57
2001,6,55.6,66.9,44.3,2.48,1.08
2001,7,63.4,76.3,50.6,0.73,0.31
2001,8,66.0,79.3,52.6,1.43,0.57
2001,9,59.8,72.6,46.9,0.79,-1.93
2001,10,45.7,54.9,36.5,4.6,0.94
2001,11,39.7,45.9,33.5,7.67,1.37
2001,12,31.8,36.9,26.6,7.66,1.03
2002,1,32.9,38.1,27.6,7.33,1.05
2002,2,34.3,42.3,26.3,4.23,-0.6
2002,3,35.6,43.6,27.5,4.46,0.55
2002,4,44.7,55.2,34.2,3.23,0.61
2002,5,49.7,60.5,38.9,2.0,0.05
2002,6,59.5,71.9,47.1,1.81,-0.23
2002,7,66.1,79.9,52.3,0.55,-0.66
2002,8,63.6,77.5,49.7,0.31,-1.69
2002,9,57.5,70.6,44.3,0.79,-1.85
2002,10,45.5,57.2,33.8,0.64,-3.56
2002,11,39.2,46.8,31.6,3.8,-2.41
2002,12,34.6,39.0,30.3,7.36,0.51
2003,1,36.1,41.1,31.1,8.26,1.64
2003,2,35.4,43.6,27.2,2.49,-2.59
2003,3,41.0,49.0,32.9,7.09,2.99
2003,4,44.6,54.0,35.3,3.84,1.48
2003,5,51.3,62.4,40.2,1.48,-0.94
2003,6,60.8,73.9,47.8,0.52,-2.45
2003,7,67.5,82.7,52.2,0.14,-3.29
2003,8,65.9,80.2,51.6,0.29,-2.61
2003,9,60.0,73.0,47.1,1.23,-1.61
2003,10,50.6,60.6,40.7,6.32,2.05
2003,11,33.3,40.8,25.9,6.3,0.66
2003,12,31.6,36.5,26.6,5.51,-1.17
2004,1,29.8,34.5,25.1,6.2,0.12
2004,2,35.1,42.0,28.2,3.2,-1.8
2004,3,42.9,53.0,32.7,3.23,-1.91
2004,4,48.6,61.2,35.9,1.35,-2.65
2004,5,52.4,63.0,41.8,3.06,0.96
2004,6,60.4,72.8,47.9,1.63,-0.59
2004,7,67.3,80.9,53.6,0.4,-1.28
2004,8,67.0,79.2,54.8,3.21,2.75
2004,9,56.1,66.7,45.5,2.81,1.32
2004,10,48.5,58.0,39.1,3.81,-0.12
2004,11,38.1,45.3,30.9,3.79,-2.11
2004,12,34.5,39.9,29.2,4.96,-1.94
2005,1,31.5,37.2,25.8,4.58,-1.31
2005,2,35.8,46.5,25.2,1.11,-4.13
2005,3,42.7,52.8,32.6,4.39,-0.49
2005,4,46.3,56.8,35.8,3.37,0.55
2005,5,54.7,65.3,44.2,3.64,1.68
2005,6,57.0,67.8,46.2,2.03,0.44
2005,7,65.0,78.8,51.4,1.09,1.22
2005,8,65.8,80.3,51.2,0.49,-0.81
2005,9,55.7,68.1,43.3,1.59,-0.41
2005,10,48.4,56.9,39.9,4.15,0.18
2005,11,35.7,41.5,29.9,5.48,-0.37
2005,12,29.4,34.9,24.0,6.72,0.07
2006,1,35.9,40.8,31.1,11.78,4.76
2006,2,32.8,41.2,24.4,3.57,-1.18
2006,3,38.8,47.4,30.1,3.48,-1.06
2006,4,45.7,56.3,35.2,2.93,0.03
2006,5,53.0,65.2,40.8,2.37,0.1
2006,6,59.8,71.6,48.1,2.23,0.34
2006,7,67.5,81.5,53.4,0.38,-0.78
2006,8,64.2,78.6,49.8,0.18,-2.08
2006,9,58.8,72.1,45.5,1.17,-1.48
2006,10,47.0,57.6,36.4,1.81,-2.46
2006,11,36.1,42.3,30.0,13.51,6.71
2006,12,30.5,36.0,25.0,6.85,0.2
