year,month,Value
1990,1,24.4
1990,2,19.4
1990,3,25.4
1990,4,35.4
1990,5,43.1
1990,6,53.9
1990,7,60.4
1990,8,60.3
1990,9,49.3
1990,10,44.1
1990,11,32.4
1990,12,25.9
1991,1,15.3
1991,2,21.8
1991,3,29.0
1991,4,37.0
1991,5,48.4
1991,6,54.2
1991,7,58.5
1991,8,59.5
1991,9,48.1
1991,10,41.3
1991,11,33.2
1991,12,21.8
1992,1,17.2
1992,2,19.2
1992,3,22.8
1992,4,32.7
1992,5,42.1
1992,6,52.0
1992,7,56.2
1992,8,56.3
1992,9,49.6
1992,10,36.2
1992,11,30.7
1992,12,21.8
1993,1,19.6
1993,2,10.5
1993,3,22.2
1993,4,35.5
1993,5,45.7
1993,6,53.0
1993,7,58.9
1993,8,58.6
1993,9,51.4
1993,10,37.0
1993,11,29.6
1993,12,21.3
1994,1,6.5
1994,2,12.0
1994,3,24.9
1994,4,35.7
1994,5,43.0
1994,6,56.8
1994,7,63.5
1994,8,56.9
1994,9,50.0
1994,10,38.2
1994,11,33.8
1994,12,24.9
1995,1,24.3
1995,2,14.3
1995,3,28.5
1995,4,32.3
1995,5,43.6
1995,6,53.8
1995,7,61.9
1995,8,56.7
1995,9,47.3
1995,10,41.9
1995,11,28.6
1995,12,17.4
1996,1,15.3
1996,2,17.3
1996,3,21.2
1996,4,35.2
1996,5,43.3
1996,6,55.7
1996,7,59.0
1996,8,58.6
1996,9,51.9
1996,10,38.7
1996,11,27.5
1996,12,28.0
1997,1,16.8
1997,2,23.8
1997,3,24.8
1997,4,32.7
1997,5,42.5
1997,6,53.2
1997,7,58.0
1997,8,57.1
1997,9,49.8
1997,10,37.2
1997,11,29.6
1997,12,22.6
1998,1,23.8
1998,2,25.3
1998,3,28.6
1998,4,35.9
1998,5,48.3
1998,6,55.4
1998,7,59.6
1998,8,59.4
1998,9,51.4
1998,10,41.2
1998,11,31.4
1998,12,26.0
1999,1,15.8
1999,2,21.2
1999,3,26.9
1999,4,34.8
1999,5,45.5
1999,6,55.7
1999,7,61.6
1999,8,57.8
1999,9,53.9
1999,10,37.4
1999,11,35.1
1999,12,24.3
2000,1,13.6
2000,2,20.8
2000,3,29.9
2000,4,35.9
2000,5,45.2
2000,6,54.5
2000,7,57.0
2000,8,57.3
2000,9,49.3
2000,10,39.3
2000,11,32.4
2000,12,16.0
2001,1,14.8
2001,2,18.2
2001,3,24.8
2001,4,34.1
2001,5,45.6
2001,6,56.3
2001,7,55.7
2001,8,61.0
2001,9,50.4
2001,10,39.6
2001,11,33.8
2001,12,27.2
2002,1,24.1
2002,2,22.0
2002,3,27.2
2002,4,37.3
2002,5,43.3
2002,6,52.8
2002,7,60.0
2002,8,59.9
2002,9,53.5
2002,10,38.7
2002,11,31.0
2002,12,19.9
2003,1,10.2
2003,2,13.7
2003,3,22.7
2003,4,32.9
2003,5,44.1
2003,6,54.6
2003,7,60.6
2003,8,62.2
2003,9,52.7
2003,10,38.3
2003,11,34.0
2003,12,22.8
2004,1,9.4
2004,2,17.5
2004,3,27.7
2004,4,36.3
2004,5,47.2
2004,6,52.7
2004,7,59.8
2004,8,59.4
2004,9,51.8
2004,10,40.8
2004,11,30.7
2004,12,21.2
2005,1,14.1
2005,2,17.9
2005,3,21.3
2005,4,35.6
2005,5,41.9
2005,6,57.2
2005,7,61.3
2005,8,61.6
2005,9,53.1
2005,10,44.2
2005,11,31.7
2005,12,19.6
2006,1,24.0
2006,2,19.2
2006,3,25.2
2006,4,35.6
2006,5,46.5
2006,6,57.8
2006,7,63.3
2006,8,57.9
2006,9,49.9
2006,10,39.4
2006,11,37.4
2006,12,28.4
2007,1,21.7
2007,2,13.7
2007,3,23.2
2007,4,33.8
2007,5,45.5
2007,6,54.5
2007,7,59.7
2007,8,58.1
2007,9,51.2
2007,10,45.7
2007,11,29.3
2007,12,20.8
2008,1,18.9
2008,2,19.9
2008,3,25.2
2008,4,35.6
2008,5,42.7
2008,6,56.8
2008,7,62.4
2008,8,56.8
2008,9,52.6
2008,10,38.1
2008,11,31.6
2008,12,22.5
2009,1,10.3
2009,2,18.6
2009,3,25.4
2009,4,37.0
2009,5,46.2
2009,6,54.4
2009,7,58.1
2009,8,61.1
2009,9,48.9
2009,10,39.3
2009,11,36.9
2009,12,20.9
2010,1,17.8
2010,2,22.6
2010,3,32.2
2010,4,38.5
2010,5,47.9
2010,6,56.9
2010,7,62.8
2010,8,59.3
2010,9,53.9
2010,10,41.7
2010,11,32.2
2010,12,20.1
2011,1,13.1
2011,2,14.4
2011,3,26.2
2011,4,37.9
2011,5,48.8
2011,6,54.8
2011,7,61.5
2011,8,59.9
2011,9,55.9
2011,10,43.6
2011,11,35.0
2011,12,26.6
2012,1,21.8
2012,2,24.2
2012,3,33.7
2012,4,36.8
2012,5,50.6
2012,6,54.6
2012,7,61.6
2012,8,60.5
2012,9,51.3
2012,10,44.6
2012,11,30.6
2012,12,27.4
2013,1,18.7
2013,2,20.9
2013,3,26.6
2013,4,34.9
2013,5,45.3
2013,6,56.5
2013,7,65.8
2013,8,57.2
2013,9,49.4
2013,10,40.8
2013,11,28.8
2013,12,21.1
2014,1,13.8
2014,2,14.3
2014,3,18.4
2014,4,34.6
2014,5,46.3
2014,6,54.3
2014,7,61.0
2014,8,56.2
2014,9,50.9
2014,10,44.3
2014,11,30.0
2014,12,28.2
2015,1,12.3
2015,2,3.1
2015,3,19.1
2015,4,34.7
2015,5,48.3
2015,6,53.3
2015,7,60.0
2015,8,60.2
2015,9,54.0
2015,10,39.3
2015,11,34.4
2015,12,34.0
2016,1,20.2
2016,2,20.2
2016,3,31.0
2016,4,33.5
2016,5,46.3
2016,6,54.1
2016,7,60.9
2016,8,61.0
2016,9,53.8
2016,10,42.0
2016,11,32.6
2016,12,22.3
2017,1,23.9
2017,2,23.3
2017,3,22.3
2017,4,39.8
2017,5,45.9
2017,6,54.8
2017,7,60.0
2017,8,56.9
2017,9,55.0
2017,10,46.7
2017,11,30.4
2017,12,19.2
2018,1,15.4
2018,2,24.8
2018,3,26.9
2018,4,32.4
2018,5,49.0
2018,6,53.9
2018,7,62.2
2018,8,64.3
2018,9,56.7
2018,10,41.6
2018,11,30.5
2018,12,23.9
2019,1,17.1
2019,2,19.7
2019,3,23.8
2019,4,37.6
2019,5,45.6
2019,6,54.9
2019,7,62.8
2019,8,58.7
2019,9,50.4
2019,10,43.5
2019,11,28.3
2019,12,22.2
2020,1,23.7
2020,2,24.2
2020,3,30.2
2020,4,33.9
2020,5,44.6
2020,6,56.0
2020,7,64.5
2020,8,61.0
2020,9,51.7
2020,10,42.9
2020,11,34.0
2020,12,24.8
2021,1,21.6
