year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,25,,0,23.5,13.6,42.0,3.52,-0.17,,,,,,,,,,,,,,,,,
2000,2,2000-02,25,,0,30.1,20.8,49.3,3.37,0.2,,,,,,,,,,,,,,,,,
2000,3,2000-03,25,,0,40.6,29.9,60.0,4.42,-0.04,,,,,,,,,,,,,,,,,
2000,4,2000-04,25,,0,45.1,35.9,63.0,5.87,2.33,,,,,,,,,,,,,,,,,
2000,5,2000-05,25,,0,56.4,45.2,76.1,3.94,0.1,,,,,,,,,,,,,,,,,
2000,6,2000-06,25,,0,65.1,54.5,82.4,6.2,2.7,,,,,,,,,,,,,,,,,
2000,7,2000-07,25,,0,67.0,57.0,81.6,5.37,2.81,,,,,,,,,,,,,,,,,
2000,8,2000-08,25,,0,67.0,57.3,81.7,3.63,0.59,,,,,,,,,,,,,,,,,
2000,9,2000-09,25,,0,60.2,49.3,75.7,3.57,0.26,,,,,,,,,,,,,,,,,
2000,10,2000-10,25,,0,50.2,39.3,69.4,2.47,-0.64,,,,,,,,,,,,,,,,,
2000,11,2000-11,25,,0,40.0,32.4,53.3,3.53,-0.4,,,,,,,,,,,,,,,,,
2000,12,2000-12,25,,0,25.0,16.0,37.9,4.3,0.58,,,,,,,,,,,,,,,,,
2001,1,2001-01,25,,0,24.6,14.8,40.7,2.2,-1.63,,,,,,,,,,,,,,,,,
2001,2,2001-02,25,,0,27.8,18.2,48.0,2.78,-0.61,,,,,,,,,,,,,,,,,
2001,3,2001-03,25,,0,32.5,24.8,50.0,8.75,5.72,,,,,,,,,,,,,,,,,
2001,4,2001-04,25,,0,45.9,34.1,66.4,1.75,-2.73,,,,,,,,,,,,,,,,,
2001,5,2001-05,25,,0,57.8,45.6,74.0,3.06,-1.02,,,,,,,,,,,,,,,,,
2001,6,2001-06,25,,0,67.5,56.3,82.8,5.89,2.02,,,,,,,,,,,,,,,,,
2001,7,2001-07,25,,0,67.2,55.7,83.0,3.29,0.26,,,,,,,,,,,,,,,,,
2001,8,2001-08,25,,0,71.7,61.0,85.8,3.36,-0.55,,,,,,,,,,,,,,,,,
2001,9,2001-09,25,,1,61.9,50.4,76.7,3.54,-0.39,,,,,,,,,,,,,,,,,
2001,10,2001-10,25,,1,51.9,39.6,69.2,1.1,-2.93,,,,,,,,,,,,,,,,,
2001,11,2001-11,25,,1,44.4,33.8,63.1,1.22,-4.15,,,,,,,,,,,,,,,,,
2001,12,2001-12,25,,0,35.9,27.2,52.2,3.04,-2.16,,,,,,,,,,,,,,,,,
2002,1,2002-01,25,,0,32.4,24.1,48.4,2.63,-1.18,,,,,,,,,,,,,,,,,
2002,2,2002-02,25,,0,32.4,22.0,51.5,2.25,-1.36,,,,,,,,,,,,,,,,,
