year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,40,,0,12.4,28.1,35.6,1.15,-1.05,,,,,,,,,,,,,,,,,
2000,2,2000-02,40,,0,22.1,34.3,44.4,1.53,-1.42,,,,,,,,,,,,,,,,,
2000,3,2000-03,40,,0,35.1,41.6,55.7,4.3,1.39,,,,,,,,,,,,,,,,,
2000,4,2000-04,40,,0,41.6,45.8,60.8,2.57,-0.41,,,,,,,,,,,,,,,,,
2000,5,2000-05,40,,0,55.4,58.3,74.3,4.34,-0.69,,,,,,,,,,,,,,,,,
2000,6,2000-06,40,,0,60.4,64.2,80.3,7.11,3.71,,,,,,,,,,,,,,,,,
2000,7,2000-07,40,,0,69.7,69.1,80.4,2.54,1.1,,,,,,,,,,,,,,,,,
2000,8,2000-08,40,,0,68.4,70.9,80.1,0.12,-2.85,,,,,,,,,,,,,,,,,
2000,9,2000-09,40,,0,57.0,59.6,74.2,1.09,-2.84,,,,,,,,,,,,,,,,,
2000,10,2000-10,40,,0,46.3,53.1,67.6,6.45,3.04,,,,,,,,,,,,,,,,,
2000,11,2000-11,40,,0,21.7,33.2,48.4,3.76,2.65,,,,,,,,,,,,,,,,,
2000,12,2000-12,40,,0,2.8,21.4,29.5,1.97,1.76,,,,,,,,,,,,,,,,,
2001,1,2001-01,40,,0,17.0,25.8,34.8,2.22,2.0,,,,,,,,,,,,,,,,,
2001,2,2001-02,40,,0,5.5,30.3,42.3,4.11,3.76,,,,,,,,,,,,,,,,,
2001,3,2001-03,40,,0,27.1,36.6,44.8,1.52,-0.69,,,,,,,,,,,,,,,,,
2001,4,2001-04,40,,0,42.6,51.2,66.3,1.37,-2.47,,,,,,,,,,,,,,,,,
2001,5,2001-05,40,,0,56.0,57.2,72.9,7.38,1.85,,,,,,,,,,,,,,,,,
2001,6,2001-06,40,,0,62.7,64.7,79.4,2.34,-1.31,,,,,,,,,,,,,,,,,
2001,7,2001-07,40,,0,70.2,73.1,83.2,0.92,-2.67,,,,,,,,,,,,,,,,,
2001,8,2001-08,40,,0,70.3,70.1,83.4,2.32,-1.81,,,,,,,,,,,,,,,,,
2001,9,2001-09,40,,0,58.3,58.8,73.6,3.79,0.38,,,,,,,,,,,,,,,,,
2001,10,2001-10,40,,0,42.2,46.6,64.5,2.21,-0.82,,,,,,,,,,,,,,,,,
2001,11,2001-11,40,,0,37.1,43.2,59.8,1.75,-1.52,,,,,,,,,,,,,,,,,
2001,12,2001-12,40,,0,17.9,30.6,45.3,2.05,-0.58,,,,,,,,,,,,,,,,,
2002,1,2002-01,40,,0,16.9,27.2,42.1,2.16,0.09,,,,,,,,,,,,,,,,,
2002,2,2002-02,40,,0,24.1,28.6,45.0,1.06,-1.35,,,,,,,,,,,,,,,,,
2002,3,2002-03,40,,0,16.3,33.2,49.1,2.7,0.23,,,,,,,,,,,,,,,,,
2002,4,2002-04,40,,0,38.2,50.1,63.7,4.14,0.92,,,,,,,,,,,,,,,,,
2002,5,2002-05,40,,0,48.6,54.9,68.5,3.56,-0.8,,,,,,,,,,,,,,,,,
2002,6,2002-06,40,,0,65.6,66.0,82.8,3.69,-0.06,,,,,,,,,,,,,,,,,
2002,7,2002-07,40,,1,72.1,69.6,87.3,3.48,1.18,,,,,,,,,,,,,,,,,
2002,8,2002-08,40,,3,66.1,69.4,85.7,3.15,0.83,,,,,,,,,,,,,,,,,
2002,9,2002-09,40,,6,59.2,61.1,81.1,2.33,-1.17,,,,,,,,,,,,,,,,,
2002,10,2002-10,40,,6,34.7,47.5,61.0,5.11,2.62,,,,,,,,,,,,,,,,,
2002,11,2002-11,40,,0,29.4,34.9,47.3,0.63,-1.12,,,,,,,,,,,,,,,,,
2002,12,2002-12,40,,0,20.8,30.0,37.3,3.0,1.98,,,,,,,,,,,,,,,,,
2003,1,2003-01,40,,0,10.7,25.2,28.6,0.07,-1.01,,,,,,,,,,,,,,,,,
2003,2,2003-02,40,,0,8.8,27.5,33.0,1.78,0.8,,,,,,,,,,,,,,,,,
2003,3,2003-03,40,,0,22.8,37.0,52.3,2.01,-0.41,,,,,,,,,,,,,,,,,
2003,4,2003-04,40,,0,44.9,47.1,64.0,1.88,-1.51,,,,,,,,,,,,,,,,,
2003,5,2003-05,40,,0,53.3,56.1,69.5,3.71,-1.17,,,,,,,,,,,,,,,,,
2003,6,2003-06,40,,0,62.0,62.2,76.4,5.17,1.76,,,,,,,,,,,,,,,,,
2003,7,2003-07,40,,6,69.9,70.5,82.0,0.91,-0.95,,,,,,,,,,,,,,,,,
2003,8,2003-08,40,,24,72.2,70.0,82.6,4.41,0.93,,,,,,,,,,,,,,,,,
2003,9,2003-09,40,,20,56.8,57.6,73.4,3.08,-0.05,,,,,,,,,,,,,,,,,
2003,10,2003-10,40,,6,47.9,49.5,62.5,1.67,-1.59,,,,,,,,,,,,,,,,,
2003,11,2003-11,40,,0,19.6,39.8,55.5,1.99,-0.86,,,,,,,,,,,,,,,,,
2003,12,2003-12,40,,0,20.3,30.1,39.4,1.19,-1.45,,,,,,,,,,,,,,,,,
2004,1,2004-01,40,,0,3.8,27.5,31.1,2.18,0.12,,,,,,,,,,,,,,,,,
2004,2,2004-02,40,,0,15.5,28.2,39.1,1.69,-0.42,,,,,,,,,,,,,,,,,
2004,3,2004-03,40,,0,30.4,43.7,51.8,3.95,0.93,,,,,,,,,,,,,,,,,
2004,4,2004-04,40,,0,43.4,48.1,61.6,3.65,0.59,,,,,,,,,,,,,,,,,
2004,5,2004-05,40,,0,49.8,58.9,75.9,1.56,-3.26,,,,,,,,,,,,,,,,,
2004,6,2004-06,40,,0,59.1,64.4,78.3,6.52,2.23,,,,,,,,,,,,,,,,,
2004,7,2004-07,40,,2,67.1,67.2,81.3,4.64,2.62,,,,,,,,,,,,,,,,,
2004,8,2004-08,40,,8,61.5,64.7,78.7,2.88,1.87,,,,,,,,,,,,,,,,,
2004,9,2004-09,40,,5,59.0,60.3,77.6,1.23,-1.88,,,,,,,,,,,,,,,,,
2004,10,2004-10,40,,1,44.2,52.2,64.4,5.11,2.03,,,,,,,,,,,,,,,,,
2004,11,2004-11,40,,0,33.3,42.0,53.5,5.96,4.74,,,,,,,,,,,,,,,,,
2004,12,2004-12,40,,0,19.4,28.7,39.6,0.82,-0.14,,,,,,,,,,,,,,,,,
2005,1,2005-01,40,,0,6.4,29.5,36.9,3.5,3.56,,,,,,,,,,,,,,,,,
2005,2,2005-02,40,,0,20.3,35.0,41.0,1.67,0.2,,,,,,,,,,,,,,,,,
2005,3,2005-03,40,,0,28.9,38.1,44.2,1.18,-1.46,,,,,,,,,,,,,,,,,
2005,4,2005-04,40,,0,46.8,46.8,64.2,1.37,-1.89,,,,,,,,,,,,,,,,,
2005,5,2005-05,40,,0,51.2,56.1,68.7,2.6,-2.1,,,,,,,,,,,,,,,,,
2005,6,2005-06,40,,0,64.9,65.4,84.0,4.3,-0.05,,,,,,,,,,,,,,,,,
2005,7,2005-07,40,,1,69.8,67.7,85.7,3.0,0.08,,,,,,,,,,,,,,,,,
2005,8,2005-08,40,,2,66.1,69.0,85.0,5.13,2.77,,,,,,,,,,,,,,,,,
2005,9,2005-09,40,,9,59.7,63.3,79.7,2.07,-1.68,,,,,,,,,,,,,,,,,
2005,10,2005-10,40,,5,45.4,49.6,63.9,2.01,-1.07,,,,,,,,,,,,,,,,,
2005,11,2005-11,40,,0,31.5,38.1,54.7,0.46,-2.7,,,,,,,,,,,,,,,,,
2005,12,2005-12,40,,0,17.8,25.3,33.8,0.27,-2.63,,,,,,,,,,,,,,,,,
2006,1,2006-01,40,,0,25.9,32.1,46.4,0.94,-2.69,,,,,,,,,,,,,,,,,
2006,2,2006-02,40,,0,15.0,27.4,39.6,0.3,-3.62,,,,,,,,,,,,,,,,,
2006,3,2006-03,40,,0,27.5,41.0,48.0,3.16,-1.03,,,,,,,,,,,,,,,,,
2006,4,2006-04,40,,0,48.5,51.7,67.1,3.35,-1.57,,,,,,,,,,,,,,,,,
2006,5,2006-05,40,,0,55.5,58.1,70.3,3.16,-3.12,,,,,,,,,,,,,,,,,
2006,6,2006-06,40,,1,65.3,64.6,78.8,2.65,-2.94,,,,,,,,,,,,,,,,,
2006,7,2006-07,40,,7,73.8,70.7,84.2,1.79,-3.38,,,,,,,,,,,,,,,,,
2006,8,2006-08,40,,13,69.1,71.9,84.0,3.2,-0.82,,,,,,,,,,,,,,,,,
2006,9,2006-09,40,,5,55.7,56.0,71.4,2.41,-0.79,,,,,,,,,,,,,,,,,
