,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,0.020976659,1.0108109,0.18153246
2010-02,0.020976659,1.0108109,0.18153246
2010-03,0.020976659,1.0108109,0.18153246
2010-04,0.020976659,1.0108109,0.18153246
2010-05,0.020976659,1.0108109,0.18153246
2010-06,0.020976659,1.0108109,0.18153246
2010-07,0.020976659,1.0108109,0.7950321
2010-08,11.462402,1.0108109,5.9921875
2010-09,10.490304,1.0108109,5.9921875
2010-10,1.9194099,1.0108109,1.2772292
2010-11,0.020976659,1.0108109,0.3302825
2010-12,0.020976659,1.0108109,0.18153246
2011-01,0.020976659,1.0108109,0.18153246
2011-02,0.020976659,1.0108109,0.18153246
2011-03,0.020976659,1.0108109,0.18153246
2011-04,0.020976659,1.0108109,0.18153246
2011-05,0.020976659,1.0108109,0.18153246
2011-06,0.020976659,1.0108109,0.18153246
2011-07,0.9723298,1.0108109,0.7950321
2011-08,13.276708,1.0108109,10.204121
2011-09,13.276708,1.0108109,8.82928
2011-10,0.9723298,1.0108109,1.4247667
2011-11,0.020976659,1.0108109,0.3302825
2011-12,0.020976659,1.0108109,0.18153246
2012-01,0.020976659,3.6153846,0.18153246
2012-02,0.020976659,3.6153846,0.18153246
2012-03,0.020976659,3.6153846,0.18153246
2012-04,0.020976659,3.6153846,0.18153246
2012-05,0.020976659,3.6153846,0.18153246
2012-06,0.020976659,3.6153846,0.18153246
2012-07,18.236534,3.6153846,3.8031409
2012-08,76.30314,3.6153846,39.28044
2012-09,15.913219,3.6153846,13.7318
2012-10,1.9194099,3.6153846,1.4247667
2012-11,0.020976659,3.6153846,0.3302825
2012-12,0.020976659,3.6153846,0.33265534
2013-01,0.020976659,1.0108109,0.18153246
2013-02,0.020976659,1.0108109,0.18153246
2013-03,0.020976659,1.0108109,0.18153246
2013-04,0.020976659,1.0108109,0.18153246
2013-05,0.020976659,1.0108109,0.18153246
2013-06,0.020976659,1.0108109,0.18153246
2013-07,0.9723298,1.0108109,0.6929375
2013-08,10.490304,1.0108109,10.204121
2013-09,8.871522,1.0108109,7.43324
2013-10,2.7638595,1.0108109,1.4247667
2013-11,0.020976659,1.0108109,0.3302825
2013-12,0.020976659,1.0108109,0.18153246
2014-01,0.020976659,0.38461536,0.18153246
2014-02,0.020976659,0.38461536,0.18153246
2014-03,0.020976659,0.38461536,0.18153246
2014-04,0.020976659,0.38461536,0.18153246
2014-05,0.020976659,0.38461536,0.18153246
2014-06,0.020976659,0.38461536,0.18153246
2014-07,0.020976659,0.38461536,3.8031409
2014-08,0.9723298,0.38461536,2.3831322
2014-09,0.020976659,0.38461536,0.3070625
2014-10,0.020976659,0.38461536,0.266725
2014-11,0.020976659,0.38461536,0.3302825
2014-12,0.020976659,0.38461536,0.18153246
2015-01,0.020976659,0.7307693,0.18153246
2015-02,0.020976659,0.7307693,0.18153246
2015-03,0.020976659,0.7307693,0.18153246
2015-04,0.020976659,0.7307693,0.18153246
2015-05,0.020976659,0.7307693,0.18153246
2015-06,0.020976659,0.7307693,0.18153246
2015-07,0.020976659,0.7307693,0.7950321
2015-08,10.490304,0.7307693,5.9921875
2015-09,4.6529408,0.7307693,5.9921875
2015-10,0.020976659,0.7307693,0.266725
2015-11,0.020976659,0.7307693,0.3302825
2015-12,0.020976659,0.7307693,0.18153246
2016-01,0.020976659,1.3307693,0.18153246
2016-02,0.020976659,1.3307693,0.18153246
2016-03,0.020976659,1.3307693,0.18153246
2016-04,0.020976659,1.3307693,0.18153246
2016-05,0.020976659,1.3307693,0.18153246
2016-06,0.9723298,1.3307693,0.18153246
2016-07,0.020976659,1.3307693,0.3302825
2016-08,18.903908,1.3307693,10.204121
2016-09,18.789997,1.3307693,11.04055
2016-10,0.9723298,1.3307693,1.2772292
2016-11,0.9723298,1.3307693,0.3302825
2016-12,0.9723298,1.3307693,0.4393112
2017-01,0.020976659,1.088,0.28818834
2017-02,0.020976659,1.088,0.18153246
2017-03,0.020976659,1.088,0.18153246
2017-04,0.020976659,1.088,0.18153246
2017-05,0.020976659,1.088,0.18153246
2017-06,0.020976659,1.088,2.4100156
2017-07,0.020976659,1.088,0.7950321
2017-08,18.15346,1.088,5.7417717
2017-09,9.390984,1.088,6.95305
2017-10,1.9194099,1.088,1.2772292
2017-11,0.9723298,1.088,0.6929375
2017-12,0.020976659,1.088,0.23274218
2018-01,0.020976659,2.2076921,0.18153246
2018-02,0.020976659,2.2076921,0.18153246
2018-03,0.020976659,2.2076921,0.18153246
2018-04,0.020976659,2.2076921,0.18153246
2018-05,0.020976659,2.2076921,0.18153246
2018-06,0.020976659,2.2076921,0.18153246
2018-07,4.6529408,2.2076921,0.7950321
2018-08,28.303905,2.2076921,11.743506
2018-09,34.76865,2.2076921,13.7318
2018-10,2.7638595,2.2076921,1.4247667
2018-11,0.020976659,2.2076921,0.23274218
2018-12,0.020976659,2.2076921,0.33265534
2019-01,0.020976659,0.61538464,0.18153246
2019-02,0.020976659,0.61538464,0.18153246
2019-03,0.020976659,0.61538464,0.18153246
2019-04,0.020976659,0.61538464,0.18153246
2019-05,0.020976659,0.61538464,0.18153246
2019-06,0.020976659,0.61538464,0.18153246
2019-07,0.020976659,0.61538464,1.3143126
2019-08,1.9194099,0.61538464,5.7417717
2019-09,6.5732737,0.61538464,4.39364
2019-10,0.9723298,0.61538464,0.83339167
2019-11,0.9723298,0.61538464,0.3302825
2019-12,0.020976659,0.61538464,0.28818834
2020-01,0.020976659,1.088,0.18153246
2020-02,0.020976659,1.088,0.18153246
2020-03,0.020976659,1.088,0.18153246
2020-04,0.020976659,1.088,0.18153246
2020-05,0.020976659,1.088,0.18153246
2020-06,0.020976659,1.088,0.18153246
2020-07,0.020976659,1.088,0.7950321
2020-08,10.490304,1.088,5.9921875
2020-09,17.111479,1.088,8.82928
2020-10,0.020976659,1.088,0.307975
2020-11,0.020976659,1.088,0.23274218
2020-12,0.020976659,1.088,0.18153246
2021-01,0.020976659,0.38,0.18153246
2021-02,0.020976659,0.38,0.18153246
2021-03,0.020976659,0.38,0.18153246
2021-04,0.020976659,0.38,0.18153246
2021-05,0.9723298,0.38,0.18153246
2021-06,0.020976659,0.38,0.28818834
2021-07,0.020976659,0.38,0.3302825
2021-08,18.789997,0.38,10.204121
2021-09,13.276708,0.38,6.95305
2021-10,0.9723298,0.38,1.2772292
2021-11,0.020976659,0.38,0.3302825
2021-12,0.020976659,0.38,0.18153246
2022-01,0.020976659,0.38,0.18153246
2022-02,0.020976659,0.38,0.18153246
2022-03,0.020976659,0.38,0.18153246
2022-04,0.020976659,0.38,0.18153246
2022-05,0.020976659,0.38,2.4100156
2022-06,0.020976659,0.38,0.18153246
2022-07,0.020976659,0.38,0.7950321
2022-08,0.020976659,0.38,5.7417717
2022-09,0.020976659,0.38,4.241557
2022-10,0.020976659,0.38,5.9921875
2022-11,0.020976659,0.38,0.7950321
2022-12,0.020976659,0.38,0.18153246
2023-01,2.7638595,0.38,0.18153246
2023-02,4.485831,0.38,0.28818834
2023-03,4.485831,0.38,0.28818834
2023-04,4.485831,0.38,0.28818834
