year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,5,,0,41.8,31.7,51.8,2.32,-1.5,,,,,,,,,,,,,,,,,
2000,2,2000-02,5,,0,49.1,37.0,61.2,2.66,-1.63,,,,,,,,,,,,,,,,,
2000,3,2000-03,5,,0,54.8,43.6,66.0,4.24,-0.96,,,,,,,,,,,,,,,,,
2000,4,2000-04,5,,0,59.2,47.4,70.9,3.61,-0.84,,,,,,,,,,,,,,,,,
2000,5,2000-05,5,,0,70.8,60.8,80.8,6.69,0.89,,,,,,,,,,,,,,,,,
2000,6,2000-06,5,,0,75.1,65.6,84.7,6.93,3.04,,,,,,,,,,,,,,,,,
2000,7,2000-07,5,,0,80.1,69.0,91.2,1.54,-1.48,,,,,,,,,,,,,,,,,
2000,8,2000-08,5,,0,83.8,70.3,97.4,0.43,-3.6,,,,,,,,,,,,,,,,,
2000,9,2000-09,5,,0,73.7,60.2,87.2,2.95,-1.07,,,,,,,,,,,,,,,,,
2000,10,2000-10,5,,0,63.9,51.1,76.7,1.76,-2.08,,,,,,,,,,,,,,,,,
2000,11,2000-11,5,,0,46.8,37.7,55.9,8.97,3.13,,,,,,,,,,,,,,,,,
2000,12,2000-12,5,,0,31.6,22.9,40.4,3.6,-0.17,,,,,,,,,,,,,,,,,
2001,1,2001-01,5,,0,37.0,27.5,46.5,3.48,-0.2,,,,,,,,,,,,,,,,,
2001,2,2001-02,5,,0,45.5,35.6,55.5,8.07,3.68,,,,,,,,,,,,,,,,,
2001,3,2001-03,5,,0,47.9,37.8,57.9,3.78,-0.74,,,,,,,,,,,,,,,,,
2001,4,2001-04,5,,0,65.4,54.2,76.5,2.34,-2.69,,,,,,,,,,,,,,,,,
2001,5,2001-05,5,,0,70.0,58.4,81.6,5.64,-0.14,,,,,,,,,,,,,,,,,
2001,6,2001-06,5,,0,75.5,64.7,86.4,3.15,-0.55,,,,,,,,,,,,,,,,,
2001,7,2001-07,5,,0,82.0,71.6,92.3,2.58,-1.45,,,,,,,,,,,,,,,,,
2001,8,2001-08,5,,0,80.8,69.8,91.8,2.84,-1.08,,,,,,,,,,,,,,,,,
2001,9,2001-09,5,,0,70.9,59.3,82.4,3.65,0.07,,,,,,,,,,,,,,,,,
2001,10,2001-10,5,,0,59.5,46.0,73.0,5.82,2.0,,,,,,,,,,,,,,,,,
2001,11,2001-11,5,,0,55.0,43.1,66.9,5.78,0.97,,,,,,,,,,,,,,,,,
2001,12,2001-12,5,,0,45.2,35.3,55.1,8.28,3.39,,,,,,,,,,,,,,,,,
2002,1,2002-01,5,,0,42.5,31.6,53.5,4.01,0.03,,,,,,,,,,,,,,,,,
2002,2,2002-02,5,,0,42.3,31.0,53.6,2.73,-1.11,,,,,,,,,,,,,,,,,
2002,3,2002-03,5,,0,47.9,36.7,59.1,9.5,4.41,,,,,,,,,,,,,,,,,
2002,4,2002-04,5,,0,63.6,52.4,74.7,3.33,-1.61,,,,,,,,,,,,,,,,,
2002,5,2002-05,5,,0,67.0,56.7,77.3,6.16,0.98,,,,,,,,,,,,,,,,,
2002,6,2002-06,5,,0,76.6,66.1,87.1,2.57,-1.24,,,,,,,,,,,,,,,,,
2002,7,2002-07,5,,3,80.6,70.7,90.4,4.13,0.01,,,,,,,,,,,,,,,,,
2002,8,2002-08,5,,17,79.9,69.2,90.5,3.36,0.01,,,,,,,,,,,,,,,,,
2002,9,2002-09,5,,9,75.2,63.6,86.7,2.98,-0.96,,,,,,,,,,,,,,,,,
2002,10,2002-10,5,,2,60.5,51.6,69.4,4.35,0.7,,,,,,,,,,,,,,,,,
2002,11,2002-11,5,,1,48.2,37.2,59.3,2.17,-1.69,,,,,,,,,,,,,,,,,
2002,12,2002-12,5,,0,42.7,33.2,52.1,7.54,2.49,,,,,,,,,,,,,,,,,
2003,1,2003-01,5,,0,36.8,26.2,47.3,0.67,-2.48,,,,,,,,,,,,,,,,,
2003,2,2003-02,5,,0,40.1,31.4,48.7,6.05,2.08,,,,,,,,,,,,,,,,,
2003,3,2003-03,5,,0,51.2,39.5,62.8,2.01,-2.61,,,,,,,,,,,,,,,,,
2003,4,2003-04,5,,0,61.7,49.1,74.4,2.6,-1.99,,,,,,,,,,,,,,,,,
2003,5,2003-05,5,,0,69.6,59.5,79.8,6.87,1.2,,,,,,,,,,,,,,,,,
2003,6,2003-06,5,,0,73.1,63.3,82.9,5.75,2.19,,,,,,,,,,,,,,,,,
2003,7,2003-07,5,,3,80.0,69.7,90.2,3.56,0.55,,,,,,,,,,,,,,,,,
2003,8,2003-08,5,,11,80.8,70.1,91.4,2.93,0.1,,,,,,,,,,,,,,,,,
2003,9,2003-09,5,,6,70.2,59.1,81.4,3.6,0.33,,,,,,,,,,,,,,,,,
2003,10,2003-10,5,,3,62.8,50.4,75.2,2.43,-1.03,,,,,,,,,,,,,,,,,
2003,11,2003-11,5,,0,54.6,44.5,64.7,5.26,-0.01,,,,,,,,,,,,,,,,,
2003,12,2003-12,5,,0,42.3,31.9,52.8,3.11,-1.06,,,,,,,,,,,,,,,,,
2004,1,2004-01,5,,0,41.0,31.0,51.1,3.26,-0.51,,,,,,,,,,,,,,,,,
2004,2,2004-02,5,,0,40.6,31.0,50.3,4.1,0.24,,,,,,,,,,,,,,,,,
2004,3,2004-03,5,,0,55.9,44.7,67.2,4.48,-0.86,,,,,,,,,,,,,,,,,
2004,4,2004-04,5,,0,60.8,49.4,72.1,6.28,1.25,,,,,,,,,,,,,,,,,
2004,5,2004-05,5,,0,70.7,61.0,80.5,5.0,-0.45,,,,,,,,,,,,,,,,,
2004,6,2004-06,5,,1,75.8,66.8,84.8,5.81,1.9,,,,,,,,,,,,,,,,,
2004,7,2004-07,5,,4,77.8,68.2,87.4,4.71,1.99,,,,,,,,,,,,,,,,,
2004,8,2004-08,5,,5,75.3,64.5,86.2,2.76,1.06,,,,,,,,,,,,,,,,,
2004,9,2004-09,5,,3,73.0,60.1,85.8,0.4,-2.66,,,,,,,,,,,,,,,,,
2004,10,2004-10,5,,2,65.8,55.8,75.8,8.17,3.56,,,,,,,,,,,,,,,,,
2004,11,2004-11,5,,2,54.1,45.9,62.3,8.99,4.03,,,,,,,,,,,,,,,,,
2004,12,2004-12,5,,0,41.5,30.2,52.7,3.06,-0.88,,,,,,,,,,,,,,,,,
2005,1,2005-01,5,,0,44.7,36.2,53.3,5.32,0.99,,,,,,,,,,,,,,,,,
2005,2,2005-02,5,,0,47.5,38.3,56.7,2.84,-1.32,,,,,,,,,,,,,,,,,
2005,3,2005-03,5,,0,50.4,38.8,62.0,3.5,-1.2,,,,,,,,,,,,,,,,,
2005,4,2005-04,5,,0,60.9,49.1,72.7,4.12,-0.6,,,,,,,,,,,,,,,,,
2005,5,2005-05,5,,0,67.4,55.0,79.9,1.93,-2.45,,,,,,,,,,,,,,,,,
2005,6,2005-06,5,,0,77.5,66.0,89.0,1.98,-2.21,,,,,,,,,,,,,,,,,
2005,7,2005-07,5,,0,80.2,69.4,91.1,4.05,-0.82,,,,,,,,,,,,,,,,,
2005,8,2005-08,5,,8,82.2,70.5,93.8,3.04,-1.16,,,,,,,,,,,,,,,,,
2005,9,2005-09,5,,3,77.0,64.7,89.3,4.77,0.31,,,,,,,,,,,,,,,,,
2005,10,2005-10,5,,2,61.7,48.9,74.6,0.26,-3.05,,,,,,,,,,,,,,,,,
2005,11,2005-11,5,,0,54.0,41.8,66.2,3.2,-1.87,,,,,,,,,,,,,,,,,
