year,month,Value
1990,1,56.7
1990,2,57.2
1990,3,60.9
1990,4,70.0
1990,5,77.6
1990,6,92.2
1990,7,91.6
1990,8,92.4
1990,9,88.1
1990,10,73.2
1990,11,66.3
1990,12,47.4
1991,1,43.2
1991,2,62.1
1991,3,65.8
1991,4,73.6
1991,5,81.9
1991,6,88.3
1991,7,93.8
1991,8,91.9
1991,9,80.5
1991,10,75.6
1991,11,54.6
1991,12,51.6
1992,1,51.4
1992,2,59.9
1992,3,65.8
1992,4,72.2
1992,5,76.6
1992,6,83.2
1992,7,90.5
1992,8,85.4
1992,9,83.3
1992,10,76.4
1992,11,55.3
1992,12,49.2
1993,1,44.1
1993,2,48.9
1993,3,58.7
1993,4,67.8
1993,5,76.6
1993,6,86.4
1993,7,94.6
1993,8,94.5
1993,9,82.4
1993,10,70.2
1993,11,56.5
1993,12,53.2
1994,1,47.0
1994,2,51.4
1994,3,65.6
1994,4,73.3
1994,5,78.1
1994,6,92.1
1994,7,91.8
1994,8,92.0
1994,9,83.4
1994,10,73.6
1994,11,60.6
1994,12,52.6
1995,1,50.4
1995,2,58.4
1995,3,60.7
1995,4,69.9
1995,5,74.7
1995,6,85.1
1995,7,93.4
1995,8,94.0
1995,9,81.1
1995,10,76.2
1995,11,63.9
1995,12,49.8
1996,1,48.6
1996,2,58.8
1996,3,58.6
1996,4,73.5
1996,5,84.5
1996,6,89.6
1996,7,92.0
1996,8,87.4
1996,9,80.1
1996,10,72.8
1996,11,56.0
1996,12,54.2
1997,1,48.0
1997,2,52.6
1997,3,66.4
1997,4,65.9
1997,5,77.9
1997,6,85.9
1997,7,93.3
1997,8,89.2
1997,9,86.0
1997,10,72.8
1997,11,56.6
1997,12,47.1
1998,1,50.0
1998,2,55.0
1998,3,56.4
1998,4,69.8
1998,5,84.7
1998,6,92.6
1998,7,99.0
1998,8,95.7
1998,9,92.4
1998,10,74.7
1998,11,62.6
1998,12,51.4
1999,1,51.3
1999,2,62.3
1999,3,59.7
1999,4,72.0
1999,5,78.9
1999,6,85.1
1999,7,93.6
1999,8,97.3
1999,9,82.5
1999,10,76.2
1999,11,70.5
1999,12,55.1
2000,1,52.4
2000,2,61.6
2000,3,64.0
2000,4,71.2
2000,5,82.6
2000,6,83.9
2000,7,92.9
2000,8,99.7
2000,9,91.1
2000,10,74.4
2000,11,53.5
2000,12,40.4
2001,1,45.9
2001,2,52.0
2001,3,56.8
2001,4,76.0
2001,5,80.8
2001,6,88.8
2001,7,98.1
2001,8,95.4
2001,9,83.0
2001,10,74.0
2001,11,64.9
2001,12,54.7
2002,1,52.8
2002,2,53.7
2002,3,60.3
2002,4,72.8
2002,5,78.1
2002,6,88.4
2002,7,91.6
2002,8,92.8
2002,9,87.0
2002,10,65.6
2002,11,59.6
2002,12,50.9
2003,1,49.1
2003,2,49.0
2003,3,62.5
2003,4,74.6
