,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,35.2,31.0,45.6,4.52,-0.6
2010-02,0.0,35.7,29.6,43.9,2.59,-1.76
2010-03,0.0,49.0,28.7,60.7,3.57,-0.19
2010-04,0.0,61.5,30.9,73.7,3.89,2.72
2010-05,0.0,68.2,35.5,80.1,3.02,2.16
2010-06,0.0,81.0,43.3,91.9,2.85,2.41
2010-07,0.0,81.9,49.1,91.9,0.23,1.45
2010-08,0.0,83.9,47.9,97.0,0.39,0.26
2010-09,0.0,75.0,44.5,87.1,1.54,0.74
2010-10,0.0,62.3,38.6,77.5,3.59,1.19
2010-11,0.0,50.4,28.7,63.4,4.62,0.6
2010-12,0.0,39.5,27.1,51.0,7.1,2.43
2011-01,0.0,35.0,25.8,48.1,3.15,-1.84
2011-02,0.0,39.4,24.0,52.6,3.25,-0.35
2011-03,0.0,52.4,30.1,64.5,6.37,3.98
2011-04,0.0,62.1,29.4,76.5,3.94,3.21
2011-05,0.0,67.7,35.5,80.4,3.4,2.72
2011-06,0.0,83.4,42.3,96.8,1.45,0.24
2011-07,0.0,89.2,47.8,102.9,0.67,1.39
2011-08,0.0,87.7,50.2,101.6,0.08,-0.48
2011-09,0.0,71.1,46.6,85.9,0.23,-2.26
2011-10,0.0,61.8,37.8,75.8,2.06,-0.82
2011-11,0.0,50.0,28.1,61.6,3.54,-1.29
2011-12,0.0,39.9,22.5,49.8,2.54,-2.72
2012-01,0.0,42.7,25.6,56.4,5.82,1.02
2012-02,0.0,43.8,25.7,54.7,2.9,-1.04
2012-03,0.0,59.6,28.9,71.5,7.19,5.07
2012-04,0.0,64.3,34.6,75.9,3.32,1.21
2012-05,0.0,72.6,37.5,85.0,1.89,-0.21
2012-06,0.0,79.0,42.4,91.7,2.45,1.68
2012-07,0.0,85.9,50.8,99.5,0.45,1.19
2012-08,0.0,81.5,50.8,95.5,0.08,-1.08
2012-09,0.0,74.4,45.2,87.7,0.09,-2.6
2012-10,0.0,59.6,36.5,72.4,3.77,1.4
2012-11,0.0,52.2,32.7,67.3,5.39,0.94
2012-12,0.0,42.2,25.0,54.5,6.73,2.19
2013-01,0.0,39.7,21.0,51.6,2.6,-2.27
2013-02,0.0,41.1,26.2,53.1,1.61,-2.75
2013-03,0.0,47.5,30.0,59.8,1.86,-2.81
2013-04,0.0,54.7,32.8,67.1,2.17,-0.3
2013-05,0.0,67.0,39.4,79.1,2.42,0.33
2013-06,0.0,78.1,45.8,89.7,1.49,-0.2
2013-07,1.0,79.6,52.8,91.2,0.2,-0.64
2013-08,4.0,80.3,51.2,91.6,0.86,-0.38
2013-09,2.0,75.8,46.1,89.1,4.23,5.59
2013-10,0.0,60.4,33.6,72.4,0.99,-1.4
2013-11,0.0,46.6,30.1,57.7,2.4,-2.49
2013-12,0.0,35.2,20.3,46.6,1.89,-3.51
2014-01,0.0,36.0,27.5,50.1,2.35,-3.19
2014-02,0.0,36.1,27.8,48.0,5.78,2.63
2014-03,0.0,46.3,31.4,60.4,5.52,2.18
2014-04,0.0,59.4,33.7,73.3,2.52,0.02
2014-05,0.0,68.9,40.1,82.1,1.8,-0.73
2014-06,1.0,77.3,44.2,87.5,1.14,-0.78
2014-07,0.0,77.8,54.2,89.0,0.5,-1.04
2014-08,5.0,80.7,51.8,93.0,0.67,-0.85
2014-09,1.0,73.3,46.2,84.8,1.14,-0.61
2014-10,0.0,64.6,41.1,78.0,3.5,0.56
2014-11,0.0,44.4,29.6,56.7,4.14,-0.42
2014-12,0.0,41.8,29.8,49.7,6.23,0.99
2015-01,0.0,37.7,29.9,49.7,1.98,-3.53
2015-02,0.0,37.8,32.5,50.2,3.58,-0.95
2015-03,0.0,51.1,33.7,63.0,2.59,-2.54
2015-04,0.0,61.4,31.8,73.1,1.55,-1.25
2015-05,0.0,66.1,41.6,75.8,2.17,-0.2
2015-06,0.0,78.4,50.5,89.2,0.42,-2.57
2015-07,0.0,82.1,52.6,92.9,0.76,-2.02
2015-08,0.0,79.3,51.2,91.3,0.38,-1.62
2015-09,0.0,76.6,43.4,88.9,0.83,-1.0
2015-10,0.0,63.4,41.9,76.1,1.93,-1.68
2015-11,0.0,51.4,27.1,62.7,3.85,-1.08
2015-12,0.0,44.6,26.2,56.4,10.13,4.85
2016-01,0.0,38.2,26.2,49.5,5.16,0.47
2016-02,0.0,47.4,31.0,61.4,2.48,-2.23
2016-03,0.0,54.7,32.0,68.1,4.96,1.49
2016-04,0.0,61.4,37.4,73.9,1.78,-1.82
2016-05,0.0,66.2,40.9,77.5,1.57,-1.2
2016-06,0.0,79.2,46.1,90.8,1.03,-1.49
2016-07,0.0,83.2,49.4,94.7,0.66,-1.22
2016-08,2.0,80.8,50.3,92.4,0.1,-1.75
2016-09,0.0,75.3,42.7,87.4,0.61,-1.27
2016-10,0.0,67.1,39.0,80.3,7.24,5.99
2016-11,0.0,55.4,35.0,68.2,3.83,0.45
2016-12,0.0,38.8,19.2,50.9,5.26,0.72
2017-01,0.0,40.9,18.8,53.1,5.01,0.4
2017-02,0.0,50.5,27.5,64.2,6.48,3.58
2017-03,0.0,56.2,33.1,69.3,5.79,2.59
2017-04,0.0,61.4,32.7,72.9,3.89,2.57
2017-05,0.0,66.9,39.6,79.9,1.59,-0.99
2017-06,0.0,77.3,46.3,88.6,1.38,-0.64
2017-07,1.0,82.5,52.9,94.2,0.07,-1.95
2017-08,2.0,77.3,53.7,87.5,0.21,-2.19
2017-09,0.0,73.3,46.1,85.4,1.37,-0.15
2017-10,0.0,62.0,34.7,75.4,3.11,0.71
2017-11,0.0,52.9,31.7,65.3,5.11,0.53
2017-12,0.0,40.5,24.5,52.0,2.21,-2.56
2018-01,0.0,36.6,30.4,50.3,4.14,-1.08
2018-02,0.0,41.0,24.1,53.3,2.29,-1.66
2018-03,0.0,53.0,28.4,66.5,3.42,-0.23
2018-04,0.0,54.2,33.8,68.5,3.26,1.27
2018-05,0.0,75.1,42.8,87.5,1.27,-1.85
2018-06,0.0,80.6,44.3,92.2,1.13,-1.19
2018-07,0.0,82.7,52.4,95.1,0.06,-2.48
2018-08,1.0,79.9,50.7,91.0,0.16,-2.17
2018-09,1.0,73.9,42.1,83.6,0.31,-1.96
2018-10,0.0,60.1,36.8,70.3,2.12,-0.8
2018-11,0.0,44.5,29.6,57.0,2.71,-2.45
2018-12,0.0,40.8,25.2,51.5,4.54,-0.97
2019-01,0.0,38.3,27.5,48.9,3.48,-1.6
2019-02,0.0,40.3,21.8,50.4,6.62,4.06
2019-03,0.0,47.3,26.7,58.8,2.05,-1.98
2019-04,0.0,60.4,35.8,73.1,4.76,3.34
2019-05,0.0,67.0,40.8,77.4,2.55,0.5
2019-06,0.0,75.4,44.8,86.7,0.66,-1.47
2019-07,2.0,80.8,50.0,92.6,0.26,-1.06
2019-08,3.0,82.4,51.8,93.7,0.67,-0.52
2019-09,1.0,79.7,44.6,90.8,2.68,2.81
2019-10,0.0,57.4,31.0,70.0,1.57,-0.75
2019-11,0.0,46.2,29.9,59.3,1.19,-3.97
2019-12,0.0,43.2,27.8,55.3,3.54,-2.39
2020-01,0.0,42.2,28.6,53.6,6.75,1.85
2020-02,0.0,41.8,25.6,53.1,2.17,-2.12
2020-03,0.0,55.5,28.4,66.6,2.39,-1.74
