,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-02,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-03,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-04,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-05,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-06,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-07,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-08,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-09,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-10,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-11,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
2010-12,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906
