,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos
2010-01,0.0,25.5,17.8,33.2,2.12,0.58,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387
2010-02,0.0,28.4,19.7,37.0,1.73,-0.06,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001
2010-03,0.0,45.0,34.8,55.3,3.35,-0.01,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17
2010-04,0.0,60.5,48.1,72.8,3.94,-0.62,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844388,-0.4999999999999998
2010-05,0.0,64.5,54.2,74.9,6.77,2.14,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387
2010-06,0.0,77.3,66.9,87.7,4.79,-0.26,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0
2010-07,1.0,79.1,69.3,89.0,6.77,3.59,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386
2010-08,1.0,79.0,67.2,90.8,2.53,-0.74,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,2.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,-0.8660254037844384,-0.5000000000000004
2010-09,1.0,68.8,57.7,79.9,7.86,3.92,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,-1.0,-1.8369701987210297e-16
2010-10,0.0,58.3,44.1,72.6,0.73,-1.85,730211.0,860313.0,958731.0,346383.0,697641.0,858390.0,1004304.0,466341.0,5922314.0,2895638.0,3026676.0,4938222.0,679062.0,22829.0,92147.0,5201.0,2349955.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.8660254037844386,0.5
