,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income,1y,1m,2m,3m,3m_average,diff1-2,diff2-3,month_sin,month_cos,count
2010-01,-1.7193278672190222,-1.6268019820717348,-1.7832484976678802,-0.8113099244599558,0.22253505006287386,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,-0.5882819847480926,-0.6238583644178787,-0.6150490634330729,-0.6062502803652496,-0.8286618277860562,0.007886073967759675,0.00820186304072263,0.6812594871986655,1.2107528277522954,0.0
2010-02,-1.5617962309680358,-1.512628442441029,-1.5995107130541166,-1.1027020288233496,-0.13390412991040743,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,-0.5882819847480926,-0.6238583644178787,-0.6150490634330729,-0.6062502803652496,-0.8286618277860562,0.007886073967759675,0.00820186304072263,1.1855080170264962,0.7133708190395334,0.0
2010-03,-0.6297342246842392,-0.6013534164411756,-0.6511082616171731,-0.013888552100377356,-0.1051684060423727,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,-0.5882819847480926,-0.6238583644178787,-0.6150490634330729,-0.6062502803652496,-0.8286618277860562,0.007886073967759675,0.00820186304072263,1.3687636129463088,0.015778040288952595,0.0
2010-04,0.28492176228523935,0.20663134477865158,0.3529707486700067,0.3128859578866125,-0.4666653428978093,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,-0.5882819847480926,-0.6238583644178787,-0.6150490634330729,-0.6062502803652496,-0.8286618277860562,0.007886073967759675,0.00820186304072263,1.1855080170264976,-0.7053820354007986,0.0
2010-05,0.5275885578363108,0.578759807225435,0.47976515867583797,1.513904228303252,0.9979069548067955,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,-0.5882819847480926,-0.6238583644178787,-0.6150490634330729,-0.6062502803652496,-0.8286618277860562,0.007886073967759675,0.00820186304072263,0.6812594871986655,-1.2502707088908618,0.0
2010-06,1.3216824982256297,1.3564459849869805,1.281544355376799,0.7311845820445413,-0.25041688054734296,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,1.04423300112034,-0.6238583644178787,-0.6150490634330729,-0.6062502803652496,-0.8286618277860562,0.007886073967759675,0.00820186304072263,-0.016654033921809603,-1.453675654900248,0.0
2010-07,1.435452176683077,1.5038367143398903,1.3657435823523971,1.513904228303252,1.6181484729245879,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,-0.5882819847480926,-0.6238583644178787,-0.6150490634330729,-0.6062502803652496,-0.8286618277860562,0.007886073967759675,0.00820186304072263,-0.7262037136073767,-1.2502707088908604,1.0
2010-08,1.4291182741689936,1.374862593032437,1.4831662628838174,-0.5262043223289163,-0.5406771854454511,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,1.6776712242311798,0.8824941687885853,-0.6150490634330729,-0.6062502803652496,-0.15561489061943382,0.44313393980076365,0.00820186304072263,-1.2538736295058936,-0.7053820354007986,1.0
2010-09,0.7913989476029453,0.7926954672666493,0.7870547891687093,1.8558256086176745,1.7476892529185284,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,1.04423300112034,0.8824941687885853,0.9126147362216941,-0.6062502803652496,0.3428053261167502,0.007886073967759675,0.44344888715245023,-1.4489158007263132,0.015778040288952595,1.0
2010-10,0.1525944126126008,-0.036868952493349524,0.3409651870698624,-1.9533871788718973,-1.274918094971088,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,-0.5882819847480926,0.8824941687885853,0.9126147362216941,0.9425968241023585,0.7142266588485876,0.007886073967759675,0.00820186304072263,-1.2538736295058936,0.7133708190395334,0.0
2010-11,-0.543044923755243,-0.6074102007054991,-0.48567793982381674,-0.17464155934115388,0.22253505006287386,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,-0.5882819847480926,-0.6238583644178787,0.9126147362216941,0.9425968241023585,0.3428053261167502,-0.43229356002160846,0.00820186304072263,-0.7262037136073767,1.2107528277522928,0.0
2010-12,-1.496138976551965,-1.4224114038504416,-1.545471071011317,-1.7972161477538349,-0.7816946656950227,1.5257784856264485,-1.6464372830487655,-0.19738152556750743,-1.5509167293575223,1.5150849524973915,-1.7297538264984498,-0.036157646057795936,-1.5055657082077716,-1.7253421115318124,-1.7198733410065246,-1.7289687946244843,-1.9379120743582832,-1.8425838992755927,-1.1829250919451701,-1.4952847244993457,-1.7654151358064798,-1.387139704097906,-0.5882819847480926,-0.6238583644178787,-0.6150490634330729,0.9425968241023585,-0.15561489061943382,0.007886073967759675,-0.4319861630595787,-0.016654033921809603,1.3902147191927885,0.0
2011-01,-1.6543388559806966,-1.662833001089146,-1.6434406196543643,-1.6899896347421346,-0.5468894615392101,1.361749829505643,-1.3011394146309445,0.6012711987533566,-1.3588978793841775,1.3657944090974345,-1.2874280297066958,0.5071970021818152,-1.3374581759372586,-1.3881134799661747,-1.3880743104183935,-1.391197642084042,-1.3579227565341843,-1.3913206140732077,-1.464250679308893,-1.3627370115580815,-0.9965697976547706,-1.1540095386922968,-0.5882819847480926,-0.6238583644178787,-0.6150490634330729,-0.6062502803652496,-0.8286618277860562,0.007886073967759675,0.00820186304072263,0.6812594871986655,1.2107528277522954,1.0
2011-02,-1.2975299391375346,-1.2959905600858461,-1.3001165324333885,0.08360687027168971,1.111189097763217,1.361749829505643,-1.3011394146309445,0.6012711987533566,-1.3588978793841775,1.3657944090974345,-1.2874280297066958,0.5071970021818152,-1.3374581759372586,-1.3881134799661747,-1.3880743104183935,-1.391197642084042,-1.3579227565341843,-1.3913206140732077,-1.464250679308893,-1.3627370115580815,-0.9965697976547706,-1.1540095386922968,-0.5882819847480926,0.8824941687885853,-0.6150490634330729,-0.6062502803652496,-0.15561489061943382,0.44313393980076365,0.00820186304072263,1.1855080170264962,0.7133708190395334,0.0
2011-03,-0.6239673605626277,-0.577123470815282,-0.6729550512356316,0.05522183836910385,-0.025527597907164423,1.361749829505643,-1.3011394146309445,0.6012711987533566,-1.3588978793841775,1.3657944090974345,-1.2874280297066958,0.5071970021818152,-1.3374581759372586,-1.3881134799661747,-1.3880743104183935,-1.391197642084042,-1.3579227565341843,-1.3913206140732077,-1.464250679308893,-1.3627370115580815,-0.9965697976547706,-1.1540095386922968,-0.5882819847480926,-0.6238583644178787,0.9126147362216941,-0.6062502803652496,-0.15561489061943382,-0.43229356002160846,0.44344888715245023,1.3687636129463088,0.015778040288952595,0.0
