year,month,Unnamed: 0,fips,state,count,avgTemp,minTemp,maxTemp,precipitation,zindex,male_under_17,male_18_to_40,male_40_to_64,male_over_65,female_under_17,female_18_to_40,female_40_to_64,female_over_65,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2000,1,2000-01,21,,0,33.8,24.3,45.5,3.79,-0.51,,,,,,,,,,,,,,,,,
2000,2,2000-02,21,,0,43.1,32.2,54.8,4.68,0.63,,,,,,,,,,,,,,,,,
2000,3,2000-03,21,,0,50.1,37.4,57.6,3.53,-1.76,,,,,,,,,,,,,,,,,
2000,4,2000-04,21,,0,53.9,41.7,68.5,4.55,0.72,,,,,,,,,,,,,,,,,
2000,5,2000-05,21,,0,67.0,55.1,79.5,4.66,-0.06,,,,,,,,,,,,,,,,,
2000,6,2000-06,21,,0,73.1,62.0,84.5,4.41,0.36,,,,,,,,,,,,,,,,,
2000,7,2000-07,21,,0,74.5,63.7,91.4,4.72,0.72,,,,,,,,,,,,,,,,,
2000,8,2000-08,21,,0,74.8,63.9,97.2,3.91,0.59,,,,,,,,,,,,,,,,,
2000,9,2000-09,21,,0,67.2,56.0,87.1,3.49,0.55,,,,,,,,,,,,,,,,,
2000,10,2000-10,21,,0,59.6,45.8,71.0,0.88,-2.28,,,,,,,,,,,,,,,,,
2000,11,2000-11,21,,0,44.2,34.0,47.9,2.82,-1.05,,,,,,,,,,,,,,,,,
2000,12,2000-12,21,,0,26.7,18.0,34.7,3.85,-0.05,,,,,,,,,,,,,,,,,
2001,1,2001-01,21,,0,31.8,22.3,41.9,2.09,-1.63,,,,,,,,,,,,,,,,,
2001,2,2001-02,21,,0,41.3,31.1,40.2,4.22,0.3,,,,,,,,,,,,,,,,,
2001,3,2001-03,21,,0,41.4,30.9,51.9,2.82,-1.64,,,,,,,,,,,,,,,,,
2001,4,2001-04,21,,0,59.9,47.4,71.7,1.91,-3.2,,,,,,,,,,,,,,,,,
2001,5,2001-05,21,,0,66.2,54.1,77.5,4.57,-0.53,,,,,,,,,,,,,,,,,
2001,6,2001-06,21,,0,71.0,59.4,85.3,3.99,0.2,,,,,,,,,,,,,,,,,
2001,7,2001-07,21,,0,75.7,65.0,95.9,6.33,2.45,,,,,,,,,,,,,,,,,
2001,8,2001-08,21,,0,76.4,66.2,92.7,3.68,0.31,,,,,,,,,,,,,,,,,
2001,9,2001-09,21,,0,66.3,54.3,80.9,2.59,-0.33,,,,,,,,,,,,,,,,,
2001,10,2001-10,21,,0,56.1,42.7,70.5,4.4,2.52,,,,,,,,,,,,,,,,,
2001,11,2001-11,21,,0,51.2,37.0,62.0,4.36,1.2,,,,,,,,,,,,,,,,,
2001,12,2001-12,21,,0,41.8,32.0,50.3,4.47,0.72,,,,,,,,,,,,,,,,,
2002,1,2002-01,21,,0,37.9,27.6,47.3,3.87,-0.21,,,,,,,,,,,,,,,,,
2002,2,2002-02,21,,0,38.8,27.3,48.8,1.6,-2.22,,,,,,,,,,,,,,,,,
2002,3,2002-03,21,,0,45.6,34.1,54.1,7.41,2.77,,,,,,,,,,,,,,,,,
2002,4,2002-04,21,,0,58.6,46.3,69.9,4.96,0.51,,,,,,,,,,,,,,,,,
2002,5,2002-05,21,,0,62.1,50.0,75.2,6.23,2.2,,,,,,,,,,,,,,,,,
2002,6,2002-06,21,,0,74.3,63.0,89.7,3.75,-0.57,,,,,,,,,,,,,,,,,
2002,7,2002-07,21,,0,78.3,67.8,93.8,3.4,-1.72,,,,,,,,,,,,,,,,,
2002,8,2002-08,21,,25,77.2,65.6,90.7,2.28,-2.51,,,,,,,,,,,,,,,,,
2002,9,2002-09,21,,24,71.7,59.5,84.0,6.15,2.56,,,,,,,,,,,,,,,,,
2002,10,2002-10,21,,4,57.4,48.9,60.6,5.47,3.5,,,,,,,,,,,,,,,,,
2002,11,2002-11,21,,0,43.6,34.5,54.7,3.52,1.0,,,,,,,,,,,,,,,,,
2002,12,2002-12,21,,0,36.5,28.7,47.6,4.87,1.42,,,,,,,,,,,,,,,,,
2003,1,2003-01,21,,0,28.4,19.8,44.3,1.98,-1.73,,,,,,,,,,,,,,,,,
2003,2,2003-02,21,,0,33.6,26.2,43.1,6.81,3.36,,,,,,,,,,,,,,,,,
2003,3,2003-03,21,,0,48.8,36.7,56.7,2.16,-3.05,,,,,,,,,,,,,,,,,
2003,4,2003-04,21,,0,57.7,45.5,69.2,5.52,1.29,,,,,,,,,,,,,,,,,
2003,5,2003-05,21,,0,64.2,54.4,75.5,6.8,2.47,,,,,,,,,,,,,,,,,
2003,6,2003-06,21,,0,68.7,57.7,82.2,6.1,2.96,,,,,,,,,,,,,,,,,
2003,7,2003-07,21,,3,75.2,64.9,96.0,4.67,0.61,,,,,,,,,,,,,,,,,
2003,8,2003-08,21,,2,75.9,65.6,93.7,4.87,1.8,,,,,,,,,,,,,,,,,
2003,9,2003-09,21,,6,66.2,55.0,78.3,5.75,3.52,,,,,,,,,,,,,,,,,
2003,10,2003-10,21,,0,56.7,44.4,72.6,2.42,0.79,,,,,,,,,,,,,,,,,
2003,11,2003-11,21,,0,50.5,39.8,53.4,5.57,2.62,,,,,,,,,,,,,,,,,
2003,12,2003-12,21,,0,37.0,28.2,46.5,3.33,-0.15,,,,,,,,,,,,,,,,,
2004,1,2004-01,21,,0,32.5,22.6,42.2,3.88,0.0,,,,,,,,,,,,,,,,,
2004,2,2004-02,21,,0,36.9,26.5,43.3,2.63,-1.07,,,,,,,,,,,,,,,,,
2004,3,2004-03,21,,0,49.3,38.1,61.5,4.23,-0.94,,,,,,,,,,,,,,,,,
2004,4,2004-04,21,,0,55.8,44.0,67.9,4.65,0.57,,,,,,,,,,,,,,,,,
2004,5,2004-05,21,,0,69.2,58.3,80.3,8.28,3.2,,,,,,,,,,,,,,,,,
2004,6,2004-06,21,,0,72.1,61.6,83.2,4.01,0.06,,,,,,,,,,,,,,,,,
2004,7,2004-07,21,,0,74.3,64.2,86.6,5.26,1.39,,,,,,,,,,,,,,,,,
2004,8,2004-08,21,,1,71.2,60.4,84.9,3.97,1.24,,,,,,,,,,,,,,,,,
2004,9,2004-09,21,,0,68.7,57.2,84.6,3.95,1.04,,,,,,,,,,,,,,,,,
2004,10,2004-10,21,,0,60.0,49.2,69.3,4.76,2.82,,,,,,,,,,,,,,,,,
2004,11,2004-11,21,,0,50.5,41.2,53.5,5.68,2.73,,,,,,,,,,,,,,,,,
2004,12,2004-12,21,,0,36.4,26.5,48.7,4.64,1.2,,,,,,,,,,,,,,,,,
2005,1,2005-01,21,,0,39.0,31.1,39.2,4.9,0.67,,,,,,,,,,,,,,,,,
2005,2,2005-02,21,,0,40.9,31.4,50.3,2.57,-1.36,,,,,,,,,,,,,,,,,
2005,3,2005-03,21,,0,42.6,31.9,57.7,3.76,-0.76,,,,,,,,,,,,,,,,,
2005,4,2005-04,21,,0,57.0,44.6,67.7,4.86,0.63,,,,,,,,,,,,,,,,,
2005,5,2005-05,21,,0,61.7,48.3,77.5,2.44,-1.5,,,,,,,,,,,,,,,,,
2005,6,2005-06,21,,0,73.9,62.4,87.0,2.7,-1.76,,,,,,,,,,,,,,,,,
2005,7,2005-07,21,,0,77.4,67.4,92.0,4.23,-0.99,,,,,,,,,,,,,,,,,
2005,8,2005-08,21,,1,78.0,66.9,89.1,6.51,2.41,,,,,,,,,,,,,,,,,
2005,9,2005-09,21,,3,71.5,58.8,85.2,1.3,-2.77,,,,,,,,,,,,,,,,,
2005,10,2005-10,21,,1,57.9,46.2,70.7,1.09,-2.56,,,,,,,,,,,,,,,,,
2005,11,2005-11,21,,0,48.2,35.6,60.5,3.04,-1.93,,,,,,,,,,,,,,,,,
2005,12,2005-12,21,,0,33.3,24.8,41.9,2.4,-2.33,,,,,,,,,,,,,,,,,
2006,1,2006-01,21,,0,43.1,32.9,55.5,5.41,0.59,,,,,,,,,,,,,,,,,
2006,2,2006-02,21,,0,36.2,26.2,49.1,2.22,-1.45,,,,,,,,,,,,,,,,,
2006,3,2006-03,21,,0,46.1,35.1,58.3,3.55,-1.32,,,,,,,,,,,,,,,,,
