,count,avgTemp,minTemp,maxTemp,precipitation,zindex
2010-01,0.0,23.9,17.5,28.4,1.52,-0.97
2010-02,0.0,25.7,18.5,33.5,1.48,-0.9
2010-03,0.0,43.6,33.2,53.6,3.1,-0.94
2010-04,0.0,57.3,44.5,71.4,3.16,-1.7
2010-05,0.0,64.3,53.8,74.7,5.49,1.04
2010-06,0.0,74.1,63.9,85.0,7.68,4.0
2010-07,0.0,76.4,65.9,87.7,4.15,0.3
2010-08,2.0,75.6,64.1,87.9,1.84,-2.35
2010-09,4.0,67.2,54.0,78.9,1.35,-2.7
2010-10,0.0,56.0,41.9,70.6,1.17,-2.89
2010-11,0.0,42.8,31.0,54.7,5.01,0.29
2010-12,0.0,24.3,17.2,31.1,1.44,-1.83
2011-01,0.0,23.7,16.4,30.3,1.5,-1.14
2011-02,0.0,31.2,22.9,38.5,4.21,2.79
2011-03,0.0,41.7,32.5,50.6,3.46,-0.25
2011-04,0.0,53.0,42.2,63.7,9.61,6.73
2011-05,0.0,62.1,52.0,72.5,6.51,2.49
2011-06,0.0,72.2,61.7,82.9,5.23,1.28
2011-07,0.0,78.8,68.0,90.2,2.74,-1.86
2011-08,5.0,73.1,61.2,86.3,2.55,-1.48
2011-09,2.0,63.6,53.7,74.4,5.31,2.84
2011-10,0.0,53.9,41.7,67.8,3.29,1.01
2011-11,0.0,46.9,38.1,54.4,6.21,3.77
2011-12,0.0,36.6,29.1,43.4,4.58,2.34
2012-01,0.0,32.4,23.7,41.0,3.4,1.13
2012-02,0.0,35.4,26.9,44.4,1.54,-1.02
2012-03,0.0,55.0,43.3,66.8,2.73,-3.02
2012-04,0.0,52.9,40.5,66.7,2.22,-2.17
2012-05,0.0,67.7,55.0,80.5,2.75,-2.5
2012-06,0.0,71.6,58.2,85.4,1.29,-3.78
2012-07,6.0,80.2,67.6,94.4,2.53,-3.84
2012-08,25.0,71.9,59.0,86.9,4.05,-0.13
2012-09,12.0,64.2,52.8,76.9,5.17,2.11
2012-10,2.0,52.1,42.0,63.0,3.95,1.31
2012-11,1.0,40.0,29.2,51.6,0.98,-2.27
2012-12,0.0,38.2,31.0,44.6,3.21,-0.31
2013-01,0.0,29.9,21.2,38.4,4.71,2.62
2013-02,0.0,30.2,22.4,38.0,2.21,0.09
2013-03,0.0,34.8,26.8,42.3,2.3,-1.04
2013-04,0.0,50.8,39.4,61.0,6.38,3.16
2013-05,0.0,64.4,53.4,74.6,3.71,-0.93
2013-06,1.0,70.8,60.5,81.6,6.24,2.72
2013-07,0.0,72.3,62.6,83.0,3.21,-0.32
2013-08,7.0,71.5,60.4,83.8,1.84,-1.82
2013-09,10.0,66.9,54.5,81.1,2.99,-0.44
2013-10,1.0,54.3,43.3,65.7,4.12,1.35
2013-11,0.0,39.2,30.1,48.4,3.04,0.35
2013-12,0.0,29.4,21.1,35.2,4.39,2.35
2014-01,0.0,19.4,9.6,29.3,2.33,-0.06
2014-02,0.0,22.0,12.8,29.0,2.64,0.67
2014-03,0.0,34.1,23.0,45.3,1.85,-1.57
2014-04,0.0,52.4,40.4,64.1,5.73,2.14
2014-05,0.0,62.9,51.7,74.5,4.23,-0.13
2014-06,0.0,72.6,62.5,82.8,5.61,1.68
2014-07,4.0,69.1,58.2,80.9,3.36,0.32
2014-08,0.0,72.4,62.4,83.3,4.96,2.63
2014-09,5.0,64.0,52.2,76.4,3.48,1.26
2014-10,0.0,53.8,43.6,64.7,4.13,2.62
2014-11,0.0,35.6,26.9,43.6,2.66,1.53
2014-12,0.0,34.6,28.5,39.8,2.59,0.13
2015-01,0.0,25.3,17.1,33.8,2.11,-0.31
2015-02,0.0,19.3,9.4,28.9,1.4,-1.01
2015-03,0.0,37.2,27.0,48.9,3.54,0.34
2015-04,0.0,52.9,41.1,66.3,4.79,0.93
2015-05,0.0,65.0,53.6,75.3,3.98,-0.73
2015-06,0.0,71.0,61.6,81.0,9.07,6.21
2015-07,1.0,72.9,63.1,83.6,6.23,3.47
2015-08,8.0,70.6,59.6,82.4,2.57,-0.3
2015-09,6.0,68.8,56.6,82.0,2.39,-0.89
2015-10,1.0,55.6,44.4,67.5,2.42,-0.37
2015-11,0.0,46.6,36.2,56.4,3.57,0.13
2015-12,0.0,42.5,35.2,48.3,5.44,2.8
2016-01,0.0,27.5,19.3,34.8,1.34,-1.17
