year,month,Value
1990,1,28.4
1990,2,27.6
1990,3,35.0
1990,4,39.4
1990,5,48.9
1990,6,59.4
1990,7,62.5
1990,8,60.0
1990,9,55.5
1990,10,40.7
1990,11,35.8
1990,12,24.1
1991,1,19.6
1991,2,25.7
1991,3,33.4
1991,4,44.6
1991,5,57.9
1991,6,62.5
1991,7,64.1
1991,8,61.7
1991,9,52.8
1991,10,45.1
1991,11,30.8
1991,12,26.5
1992,1,23.3
1992,2,28.6
1992,3,31.2
1992,4,40.0
1992,5,47.8
1992,6,55.0
1992,7,63.1
1992,8,57.2
1992,9,52.5
1992,10,40.1
1992,11,35.7
1992,12,25.1
1993,1,23.2
1993,2,17.5
1993,3,28.8
1993,4,39.1
1993,5,50.3
1993,6,59.3
1993,7,66.8
1993,8,63.1
1993,9,51.7
1993,10,39.2
1993,11,32.7
1993,12,25.0
1994,1,12.4
1994,2,18.7
1994,3,29.2
1994,4,41.0
1994,5,45.8
1994,6,61.1
1994,7,62.9
1994,8,58.1
1994,9,52.6
1994,10,42.9
1994,11,37.1
1994,12,29.9
1995,1,21.0
1995,2,19.8
1995,3,32.4
1995,4,38.8
1995,5,49.8
1995,6,60.5
1995,7,64.6
1995,8,67.7
1995,9,50.5
1995,10,43.3
1995,11,27.0
1995,12,18.3
1996,1,16.7
1996,2,21.6
1996,3,23.7
1996,4,36.3
1996,5,50.9
1996,6,60.7
1996,7,60.4
1996,8,61.7
1996,9,52.8
1996,10,42.7
1996,11,28.3
1996,12,25.8
1997,1,14.6
1997,2,27.0
1997,3,32.2
1997,4,34.6
1997,5,45.0
1997,6,60.0
1997,7,62.7
1997,8,59.6
1997,9,52.7
1997,10,41.8
1997,11,31.1
1997,12,26.9
1998,1,28.8
1998,2,31.5
1998,3,32.9
1998,4,41.6
1998,5,55.5
1998,6,61.1
1998,7,63.5
1998,8,63.3
1998,9,56.6
1998,10,44.2
1998,11,34.8
1998,12,27.5
1999,1,18.0
1999,2,27.5
1999,3,26.3
1999,4,43.2
1999,5,51.4
1999,6,61.7
1999,7,67.0
1999,8,58.9
1999,9,49.7
1999,10,40.9
1999,11,35.9
1999,12,24.6
2000,1,17.6
2000,2,27.6
2000,3,33.8
2000,4,38.4
2000,5,53.3
2000,6,60.0
2000,7,61.6
2000,8,61.4
2000,9,52.6
2000,10,45.2
2000,11,31.9
2000,12,10.8
2001,1,19.3
2001,2,25.0
2001,3,27.6
2001,4,44.5
2001,5,52.3
2001,6,58.6
2001,7,62.7
2001,8,63.2
2001,9,51.7
2001,10,42.9
2001,11,37.2
2001,12,29.2
2002,1,25.5
2002,2,25.6
2002,3,28.6
2002,4,42.6
2002,5,47.3
2002,6,61.8
2002,7,65.7
2002,8,64.0
2002,9,56.2
2002,10,42.6
2002,11,31.7
2002,12,24.3
2003,1,13.5
2003,2,17.9
2003,3,30.7
2003,4,41.3
2003,5,50.3
2003,6,56.2
2003,7,62.5
2003,8,63.2
2003,9,52.0
2003,10,41.0
2003,11,36.9
2003,12,26.4
2004,1,16.6
2004,2,21.1
2004,3,34.6
2004,4,41.7
2004,5,55.6
2004,6,59.0
2004,7,62.2
2004,8,58.1
2004,9,54.4
2004,10,43.9
2004,11,37.9
2004,12,22.3
2005,1,22.6
2005,2,26.9
2005,3,27.7
2005,4,41.9
2005,5,46.7
2005,6,62.4
2005,7,64.2
2005,8,64.4
2005,9,56.9
2005,10,44.7
2005,11,33.9
2005,12,20.0
2006,1,31.3
2006,2,22.4
2006,3,31.2
2006,4,43.2
2006,5,49.4
2006,6,58.7
2006,7,65.3
2006,8,63.6
2006,9,52.2
2006,10,40.6
2006,11,35.3
2006,12,28.7
2007,1,25.2
2007,2,11.7
2007,3,36.1
2007,4,38.4
2007,5,53.3
2007,6,60.2
2007,7,60.2
2007,8,65.1
2007,9,55.8
2007,10,49.1
2007,11,32.2
2007,12,25.7
2008,1,18.6
2008,2,20.5
2008,3,29.7
2008,4,40.9
2008,5,46.9
2008,6,61.4
2008,7,62.6
2008,8,59.6
2008,9,55.3
2008,10,41.6
2008,11,31.3
2008,12,19.8
2009,1,13.0
2009,2,22.4
2009,3,33.0
2009,4,40.8
2009,5,50.8
2009,6,61.2
2009,7,59.4
2009,8,60.2
2009,9,55.0
2009,10,41.4
2009,11,36.7
2009,12,23.4
2010,1,17.5
2010,2,18.5
2010,3,33.2
2010,4,44.5
2010,5,53.8
2010,6,63.9
2010,7,65.9
2010,8,64.1
2010,9,54.0
2010,10,41.9
2010,11,31.0
2010,12,17.2
2011,1,16.4
2011,2,22.9
2011,3,32.5
2011,4,42.2
2011,5,52.0
2011,6,61.7
2011,7,68.0
2011,8,61.2
2011,9,53.7
2011,10,41.7
2011,11,38.1
2011,12,29.1
2012,1,23.7
2012,2,26.9
2012,3,43.3
2012,4,40.5
2012,5,55.0
2012,6,58.2
2012,7,67.6
2012,8,59.0
2012,9,52.8
2012,10,42.0
2012,11,29.2
2012,12,31.0
2013,1,21.2
2013,2,22.4
2013,3,26.8
2013,4,39.4
2013,5,53.4
2013,6,60.5
2013,7,62.6
2013,8,60.4
2013,9,54.5
2013,10,43.3
2013,11,30.1
2013,12,21.1
2014,1,9.6
2014,2,12.8
2014,3,23.0
2014,4,40.4
2014,5,51.7
2014,6,62.5
2014,7,58.2
2014,8,62.4
2014,9,52.2
2014,10,43.6
2014,11,26.9
2014,12,28.5
2015,1,17.1
2015,2,9.4
2015,3,27.0
2015,4,41.1
2015,5,53.6
2015,6,61.6
2015,7,63.1
2015,8,59.6
2015,9,56.6
2015,10,44.4
2015,11,36.2
2015,12,35.2
2016,1,19.3
2016,2,25.1
2016,3,37.5
2016,4,40.1
2016,5,49.7
2016,6,61.3
2016,7,64.8
2016,8,66.4
2016,9,58.6
2016,10,48.6
2016,11,36.4
2016,12,22.4
2017,1,26.4
2017,2,31.0
2017,3,33.2
2017,4,45.5
2017,5,50.3
2017,6,59.3
2017,7,64.0
2017,8,58.8
2017,9,55.1
2017,10,47.7
2017,11,32.8
2017,12,21.1
2018,1,15.7
2018,2,25.7
2018,3,29.1
2018,4,33.9
2018,5,57.8
2018,6,63.4
2018,7,63.5
2018,8,64.3
2018,9,59.8
2018,10,44.5
2018,11,29.8
2018,12,27.9
2019,1,19.0
2019,2,23.8
2019,3,27.6
2019,4,41.2
2019,5,52.3
2019,6,59.7
2019,7,65.7
2019,8,61.4
2019,9,59.2
2019,10,44.1
2019,11,27.5
2019,12,27.1
2020,1,27.7
2020,2,25.0
2020,3,35.4
2020,4,37.6
2020,5,49.5
2020,6,60.3
2020,7,65.8
2020,8,61.2
2020,9,53.4
2020,10,42.0
2020,11,36.0
2020,12,25.6
2021,1,24.6
2021,2,15.8
2021,3,33.9
2021,4,40.1
2021,5,48.1
2021,6,62.3
2021,7,64.2
2021,8,64.6
2021,9,56.8
2021,10,51.1
2021,11,29.9
2021,12,31.0
2022,1,15.0
2022,2,20.3
2022,3,32.6
2022,4,38.7
2022,5,53.9
2022,6,59.7
2022,7,65.0
2022,8,62.2
2022,9,54.6
2022,10,39.9
2022,11,33.0
2022,12,24.6
