,year,month,count,1m,2m,3m,3mAverage,12m,month_cos,month_sin,tavg,tmax,tmin,pcp,zndx
2000-01-01,2000.0,1.0,0.0,,,,,,0.8660254037844387,0.4999999999999999,58.4,70.4,46.5,2.21,-0.62
2000-02-01,2000.0,2.0,0.0,0.0,,,0.0,,0.5000000000000001,0.8660254037844386,60.5,73.4,47.6,1.08,-2.38
2000-03-01,2000.0,3.0,0.0,0.0,0.0,,0.0,,6.123233995736766e-17,1.0,67.6,80.0,55.2,2.56,-1.76
2000-04-01,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,-0.4999999999999998,0.8660254037844388,68.1,81.1,55.1,2.1,-0.88
2000-05-01,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844387,0.4999999999999999,77.3,89.7,64.9,0.91,-3.87
2000-06-01,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,,-1.0,1.2246467991473532e-16,80.5,91.4,69.5,5.72,-2.18
2000-07-01,2000.0,7.0,0.0,0.0,0.0,0.0,0.0,,-0.8660254037844388,-0.4999999999999998,82.3,92.5,72.1,6.45,-2.54
2000-08-01,2000.0,8.0,0.0,0.0,0.0,0.0,0.0,,-0.5000000000000004,-0.8660254037844384,81.7,91.8,71.7,5.28,-3.7
2000-09-01,2000.0,9.0,0.0,0.0,0.0,0.0,0.0,,-1.8369701987210294e-16,-1.0,79.5,88.3,70.7,8.48,1.19
2000-10-01,2000.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.5,-0.8660254037844386,70.9,82.6,59.3,1.86,-1.9
2000-11-01,2000.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.8660254037844384,-0.5000000000000004,63.4,75.4,51.5,2.02,-0.94
2000-12-01,2000.0,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,-2.4492935982947064e-16,56.7,68.4,45.0,1.62,-1.74
2001-01-01,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.4999999999999999,53.0,66.3,39.7,1.27,-1.44
2001-02-01,2001.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,65.2,76.7,53.6,0.72,-3.65
2001-03-01,2001.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,64.3,75.3,53.2,6.52,1.72
2001-04-01,2001.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,70.0,82.6,57.5,0.99,-2.37
2001-05-01,2001.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,74.9,87.2,62.5,2.35,-2.03
2001-06-01,2001.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,80.1,90.3,69.9,8.17,0.63
2001-07-01,2001.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998,81.3,90.2,72.4,9.4,1.81
2001-08-01,2001.0,8.0,1.0,3.0,0.0,0.0,1.0,0.0,-0.5000000000000004,-0.8660254037844384,81.4,90.8,72.1,6.74,-0.11
2001-09-01,2001.0,9.0,5.0,1.0,3.0,0.0,1.3333333333333333,0.0,-1.8369701987210294e-16,-1.0,77.6,86.3,68.8,10.41,4.34
2001-10-01,2001.0,10.0,3.0,5.0,1.0,3.0,3.0,0.0,0.5,-0.8660254037844386,71.6,81.8,61.3,2.72,-0.67
2001-11-01,2001.0,11.0,0.0,3.0,5.0,1.0,3.0,0.0,0.8660254037844384,-0.5000000000000004,67.7,78.6,56.9,1.57,-1.26
2001-12-01,2001.0,12.0,0.0,0.0,3.0,5.0,2.6666666666666665,0.0,1.0,-2.4492935982947064e-16,64.1,74.5,53.6,1.35,-2.28
2002-01-01,2002.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.8660254037844387,0.4999999999999999,59.3,70.4,48.1,3.0,-0.1
2002-02-01,2002.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,59.5,71.3,47.7,2.68,-0.52
2002-03-01,2002.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,66.6,79.1,54.2,2.7,-1.38
2002-04-01,2002.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,73.6,84.7,62.6,2.41,-1.52
2002-05-01,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,76.7,88.3,65.1,2.36,-2.26
2002-06-01,2002.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,79.6,88.7,70.5,10.19,2.72
2002-07-01,2002.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,-0.8660254037844388,-0.4999999999999998,81.5,90.7,72.3,7.61,0.54
2002-08-01,2002.0,8.0,5.0,1.0,0.0,0.0,0.3333333333333333,1.0,-0.5000000000000004,-0.8660254037844384,81.1,90.4,71.8,7.37,0.67
2002-09-01,2002.0,9.0,8.0,5.0,1.0,0.0,2.0,5.0,-1.8369701987210294e-16,-1.0,81.0,89.4,72.7,6.63,-0.22
2002-10-01,2002.0,10.0,7.0,8.0,5.0,1.0,4.666666666666667,3.0,0.5,-0.8660254037844386,76.2,85.6,66.9,3.72,-0.51
2002-11-01,2002.0,11.0,5.0,7.0,8.0,5.0,6.666666666666667,0.0,0.8660254037844384,-0.5000000000000004,63.1,74.5,51.7,3.64,2.03
2002-12-01,2002.0,12.0,1.0,5.0,7.0,8.0,6.666666666666667,0.0,1.0,-2.4492935982947064e-16,57.3,68.7,45.9,6.18,4.91
2003-01-01,2003.0,1.0,0.0,1.0,5.0,7.0,4.333333333333333,0.0,0.8660254037844387,0.4999999999999999,52.2,65.0,39.3,1.5,-0.84
2003-02-01,2003.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,0.5000000000000001,0.8660254037844386,61.2,73.1,49.4,3.79,0.47
2003-03-01,2003.0,3.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,6.123233995736766e-17,1.0,69.8,79.6,60.1,6.47,1.68
2003-04-01,2003.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,69.4,80.9,57.9,2.86,-0.22
2003-05-01,2003.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,78.1,88.4,67.8,4.25,-0.19
2003-06-01,2003.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,80.1,88.7,71.5,10.7,3.68
2003-07-01,2003.0,7.0,7.0,1.0,0.0,0.0,0.3333333333333333,1.0,-0.8660254037844388,-0.4999999999999998,81.4,90.3,72.4,7.25,0.17
2003-08-01,2003.0,8.0,20.0,7.0,1.0,0.0,2.6666666666666665,5.0,-0.5000000000000004,-0.8660254037844384,81.1,89.5,72.7,8.6,2.06
2003-09-01,2003.0,9.0,24.0,20.0,7.0,1.0,9.333333333333334,8.0,-1.8369701987210294e-16,-1.0,78.9,87.8,70.0,5.96,-0.44
2003-10-01,2003.0,10.0,5.0,24.0,20.0,7.0,17.0,7.0,0.5,-0.8660254037844386,73.5,83.4,63.6,2.69,-1.07
2003-11-01,2003.0,11.0,4.0,5.0,24.0,20.0,16.333333333333332,5.0,0.8660254037844384,-0.5000000000000004,68.6,79.4,57.9,2.45,-0.44
2003-12-01,2003.0,12.0,0.0,4.0,5.0,24.0,11.0,1.0,1.0,-2.4492935982947064e-16,56.1,68.4,43.8,2.25,-0.09
2004-01-01,2004.0,1.0,0.0,0.0,4.0,5.0,3.0,0.0,0.8660254037844387,0.4999999999999999,56.8,69.2,44.4,2.28,-0.38
2004-02-01,2004.0,2.0,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,0.5000000000000001,0.8660254037844386,59.3,69.5,49.2,5.25,2.2
2004-03-01,2004.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,65.7,77.8,53.7,1.02,-2.85
2004-04-01,2004.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,67.4,80.3,54.6,2.22,-0.76
2004-05-01,2004.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844387,0.4999999999999999,76.3,87.7,64.8,1.77,-2.87
2004-06-01,2004.0,6.0,2.0,1.0,0.0,0.0,0.3333333333333333,1.0,-1.0,1.2246467991473532e-16,81.3,91.4,71.2,7.94,0.04
2004-07-01,2004.0,7.0,11.0,2.0,1.0,0.0,1.0,7.0,-0.8660254037844388,-0.4999999999999998,81.8,91.5,72.0,6.91,-1.23
2004-08-01,2004.0,8.0,13.0,11.0,2.0,1.0,4.666666666666667,20.0,-0.5000000000000004,-0.8660254037844384,81.4,90.2,72.6,9.85,2.38
2004-09-01,2004.0,9.0,5.0,13.0,11.0,2.0,8.666666666666666,24.0,-1.8369701987210294e-16,-1.0,79.9,87.6,72.0,12.52,5.86
2004-10-01,2004.0,10.0,1.0,5.0,13.0,11.0,9.666666666666666,5.0,0.5,-0.8660254037844386,74.5,84.1,65.0,2.57,-1.41
2004-11-01,2004.0,11.0,0.0,1.0,5.0,13.0,6.333333333333333,4.0,0.8660254037844384,-0.5000000000000004,67.4,78.0,56.8,2.49,-0.29
2004-12-01,2004.0,12.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,-2.4492935982947064e-16,58.0,69.0,46.9,2.4,-0.14
2005-01-01,2005.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.8660254037844387,0.4999999999999999,60.0,70.9,49.2,1.76,-1.28
2005-02-01,2005.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.8660254037844386,60.8,71.9,49.8,2.47,-0.89
2005-03-01,2005.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123233995736766e-17,1.0,63.0,74.0,52.1,5.73,2.04
2005-04-01,2005.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,0.8660254037844388,66.7,79.1,54.2,4.96,2.53
2005-05-01,2005.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8660254037844387,0.4999999999999999,74.4,85.2,63.5,3.96,0.39
2005-06-01,2005.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,1.2246467991473532e-16,79.9,88.0,71.8,11.09,4.4
2005-07-01,2005.0,7.0,5.0,0.0,0.0,0.0,0.0,11.0,-0.8660254037844388,-0.4999999999999998,83.3,91.9,74.7,7.22,-0.21
2005-08-01,2005.0,8.0,2.0,5.0,0.0,0.0,1.6666666666666667,13.0,-0.5000000000000004,-0.8660254037844384,83.2,92.0,74.4,7.04,-0.11
2005-09-01,2005.0,9.0,1.0,2.0,5.0,0.0,2.333333333333333,5.0,-1.8369701987210294e-16,-1.0,80.8,90.0,71.6,4.29,-2.53
