year,month,Value
1990,1,1.04
1990,2,0.1
1990,3,-1.69
1990,4,0.71
1990,5,3.61
1990,6,-1.6
1990,7,-0.77
1990,8,3.39
1990,9,-1.36
1990,10,3.75
1990,11,-1.2
1990,12,1.5
1991,1,-0.85
1991,2,-1.64
1991,3,0.63
1991,4,-1.69
1991,5,0.05
1991,6,-2.41
1991,7,-1.3
1991,8,3.4
1991,9,2.22
1991,10,-0.25
1991,11,0.01
1991,12,-0.43
1992,1,-1.0
1992,2,-1.44
1992,3,0.4
1992,4,-1.21
1992,5,-2.23
1992,6,3.29
1992,7,1.39
1992,8,2.77
1992,9,0.02
1992,10,-0.44
1992,11,1.92
1992,12,1.68
1993,1,-0.96
1993,2,-0.33
1993,3,2.78
1993,4,0.69
1993,5,-3.31
1993,6,-1.59
1993,7,-1.7
1993,8,-2.45
1993,9,1.37
1993,10,0.42
1993,11,-0.07
1993,12,1.51
1994,1,1.93
1994,2,-0.48
1994,3,1.87
1994,4,-1.94
1994,5,-0.36
1994,6,-0.46
1994,7,0.17
1994,8,2.57
1994,9,0.89
1994,10,-1.81
1994,11,0.06
1994,12,0.59
1995,1,0.24
1995,2,-0.46
1995,3,-2.1
1995,4,-1.41
1995,5,-0.7
1995,6,-2.32
1995,7,-1.52
1995,8,-2.36
1995,9,-0.58
1995,10,4.24
1995,11,1.15
1995,12,-1.48
1996,1,2.97
1996,2,-0.68
1996,3,-1.04
1996,4,3.23
1996,5,-0.36
1996,6,-0.98
1996,7,3.57
1996,8,-1.21
1996,9,2.06
1996,10,3.96
1996,11,0.27
1996,12,3.2
1997,1,0.2
1997,2,-1.63
1997,3,-0.01
1997,4,0.49
1997,5,-0.35
1997,6,-1.98
1997,7,-0.32
1997,8,1.72
1997,9,-2.12
1997,10,-1.87
1997,11,1.57
1997,12,-0.58
1998,1,0.89
1998,2,0.79
1998,3,1.7
1998,4,0.12
1998,5,1.21
1998,6,3.92
1998,7,0.02
1998,8,-1.58
1998,9,-1.42
1998,10,0.9
1998,11,-1.83
1998,12,-2.73
1999,1,3.53
1999,2,0.72
1999,3,1.19
1999,4,-3.17
1999,5,0.06
1999,6,-3.41
1999,7,-2.8
1999,8,-2.11
1999,9,4.97
1999,10,1.41
1999,11,-1.17
1999,12,-1.13
2000,1,-0.26
2000,2,-0.8
2000,3,-0.61
2000,4,1.0
2000,5,0.27
2000,6,2.56
2000,7,3.18
2000,8,0.11
2000,9,0.44
2000,10,-1.9
2000,11,-0.5
2000,12,0.34
2001,1,-1.24
2001,2,-0.84
2001,3,3.81
2001,4,-2.91
2001,5,-0.22
2001,6,2.49
2001,7,-1.18
2001,8,-0.65
2001,9,-0.23
2001,10,-2.54
2001,11,-4.01
2001,12,-2.73
2002,1,-2.21
2002,2,-2.18
2002,3,-0.26
2002,4,-0.87
2002,5,1.31
2002,6,1.37
2002,7,-1.26
2002,8,-0.86
2002,9,0.29
2002,10,0.76
2002,11,1.56
2002,12,0.79
2003,1,-1.04
2003,2,0.84
2003,3,0.17
2003,4,-0.67
2003,5,0.85
2003,6,3.72
2003,7,-0.67
2003,8,0.67
2003,9,3.23
2003,10,3.0
2003,11,-1.08
2003,12,1.24
2004,1,-1.79
2004,2,-1.36
2004,3,-1.39
2004,4,2.91
2004,5,-0.85
2004,6,-1.76
2004,7,0.62
2004,8,1.28
2004,9,3.86
2004,10,-0.84
2004,11,-0.2
2004,12,0.49
2005,1,1.12
2005,2,-0.93
2005,3,0.17
2005,4,1.12
2005,5,-0.98
2005,6,-1.89
2005,7,-0.75
2005,8,-2.81
2005,9,-2.23
2005,10,10.86
2005,11,0.36
2005,12,0.35
2006,1,2.07
2006,2,-0.94
2006,3,-3.57
2006,4,0.44
2006,5,2.96
2006,6,5.56
2006,7,-0.81
2006,8,1.06
2006,9,-0.73
2006,10,3.29
2006,11,1.44
2006,12,-2.01
2007,1,-0.28
2007,2,-1.57
2007,3,1.22
2007,4,4.98
2007,5,-2.48
2007,6,-0.57
2007,7,0.87
2007,8,-1.97
2007,9,-2.48
2007,10,-1.17
2007,11,-1.66
2007,12,0.8
2008,1,-1.24
2008,2,6.88
2008,3,1.37
2008,4,-0.99
2008,5,-1.16
2008,6,0.62
2008,7,1.92
2008,8,0.55
2008,9,4.65
2008,10,0.04
2008,11,-0.36
2008,12,2.91
2009,1,-0.7
2009,2,-2.28
2009,3,-1.91
2009,4,-0.55
2009,5,-0.28
2009,6,3.56
2009,7,5.86
2009,8,0.07
2009,9,-1.5
2009,10,2.48
2009,11,-1.66
2009,12,1.55
2010,1,-0.76
2010,2,1.76
2010,3,5.27
2010,4,-3.32
2010,5,-1.59
2010,6,-0.94
2010,7,-1.21
2010,8,-1.22
2010,9,-1.9
2010,10,0.97
2010,11,-1.04
2010,12,0.67
2011,1,-0.34
2011,2,0.87
2011,3,0.53
2011,4,1.19
2011,5,0.41
2011,6,2.38
2011,7,-1.85
2011,8,6.78
2011,9,3.36
2011,10,2.16
2011,11,-0.87
2011,12,0.35
2012,1,-0.84
2012,2,-3.04
2012,3,-3.92
2012,4,-1.62
2012,5,-0.73
2012,6,0.5
2012,7,-0.17
2012,8,-0.44
2012,9,1.07
2012,10,0.62
2012,11,-2.96
2012,12,0.58
2013,1,-1.96
2013,2,0.58
