,total_population,male_population,female_population,white_population,black_population,native_american_population,asian_population,pacific_islander_population,household_income
2010-01,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-02,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-03,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-04,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-05,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-06,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-07,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-08,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-09,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-10,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-11,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2010-12,1526797.0,764429.0,762368.0,1407354.0,8674.0,18951.0,17939.0,2284.0,570283.0
2011-01,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-02,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-03,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-04,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-05,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-06,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-07,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-08,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-09,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-10,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-11,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2011-12,1549987.0,776969.0,773018.0,1431372.0,8823.0,19584.0,18714.0,2425.0,575497.0
2012-01,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-02,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-03,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-04,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-05,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-06,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-07,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-08,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-09,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-10,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-11,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2012-12,1567803.0,785954.0,781849.0,1445289.0,8821.0,19376.0,19097.0,2213.0,577648.0
2013-01,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-02,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-03,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-04,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-05,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-06,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-07,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-08,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-09,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-10,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-11,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2013-12,1583364.0,793708.0,789656.0,1455692.0,8957.0,19984.0,20141.0,2216.0,579797.0
2014-01,1599464.0,801678.0,797786.0,1468732.0,9334.0,20363.0,21749.0,2177.0,585259.0
2014-02,1599464.0,801678.0,797786.0,1468732.0,9334.0,20363.0,21749.0,2177.0,585259.0
2014-03,1599464.0,801678.0,797786.0,1468732.0,9334.0,20363.0,21749.0,2177.0,585259.0
2014-04,1599464.0,801678.0,797786.0,1468732.0,9334.0,20363.0,21749.0,2177.0,585259.0
2014-05,1599464.0,801678.0,797786.0,1468732.0,9334.0,20363.0,21749.0,2177.0,585259.0
2014-06,1599464.0,801678.0,797786.0,1468732.0,9334.0,20363.0,21749.0,2177.0,585259.0
2014-07,1599464.0,801678.0,797786.0,1468732.0,9334.0,20363.0,21749.0,2177.0,585259.0
