,XGBoost_weather,XGBoost_census,XGBoost_temporal
2010-01,3.0720355e-05,0.368,0.061916582
2010-02,3.0720355e-05,0.368,0.061916582
2010-03,3.0720355e-05,0.368,0.061916582
2010-04,3.0720355e-05,0.368,0.07864956
2010-05,3.0720355e-05,0.368,0.07864956
2010-06,3.0720355e-05,0.368,0.07864956
2010-07,3.0720355e-05,0.368,0.7294179
2010-08,3.0720355e-05,0.368,0.38657826
2010-09,3.0720355e-05,0.368,0.1332216
2010-10,3.0720355e-05,0.368,0.0033597574
2010-11,3.0720355e-05,0.368,0.10111935
2010-12,3.0720355e-05,0.368,0.061916582
2011-01,3.0720355e-05,0.368,0.061916582
2011-02,3.0720355e-05,0.368,0.061916582
2011-03,3.0720355e-05,0.368,0.061916582
2011-04,3.0720355e-05,0.368,0.07864956
2011-05,3.0720355e-05,0.368,0.07864956
2011-06,3.0720355e-05,0.368,0.07864956
2011-07,3.0720355e-05,0.368,0.7294179
2011-08,0.99989676,0.368,0.8766745
2011-09,3.0720355e-05,0.368,0.11589591
2011-10,3.0720355e-05,0.368,0.08710978
2011-11,3.0720355e-05,0.368,0.16766155
2011-12,3.0720355e-05,0.368,0.061916582
2012-01,3.0720355e-05,0.476,0.061916582
2012-02,3.0720355e-05,0.476,0.061916582
2012-03,3.0720355e-05,0.476,0.061916582
2012-04,3.0720355e-05,0.476,0.07864956
2012-05,3.0720355e-05,0.476,0.07864956
2012-06,3.0720355e-05,0.476,0.07864956
2012-07,0.99989676,0.476,0.7294179
2012-08,1.9998741,0.476,1.4988903
2012-09,0.99989676,0.476,0.63894916
2012-10,0.99989676,0.476,0.3915185
2012-11,3.0720355e-05,0.476,0.088094085
2012-12,3.0720355e-05,0.476,0.048654877
2013-01,3.0720355e-05,0.716,0.061916582
2013-02,3.0720355e-05,0.716,0.061916582
2013-03,3.0720355e-05,0.716,0.061916582
2013-04,3.0720355e-05,0.716,0.07864956
2013-05,3.0720355e-05,0.716,0.07864956
2013-06,3.0720355e-05,0.716,0.07864956
2013-07,0.99989676,0.716,0.43935838
2013-08,7.998734,0.716,5.9829154
2013-09,3.999661,0.716,3.4466734
2013-10,0.99989676,0.716,0.7897799
2013-11,3.0720355e-05,0.716,0.088094085
2013-12,3.0720355e-05,0.716,0.050453685
2014-01,3.0720355e-05,0.5,0.061916582
2014-02,3.0720355e-05,0.5,0.061916582
2014-03,3.0720355e-05,0.5,0.061916582
2014-04,3.0720355e-05,0.5,0.07864956
2014-05,3.0720355e-05,0.5,0.07864956
2014-06,3.0720355e-05,0.5,0.07864956
2014-07,3.0720355e-05,0.5,0.43935838
2014-08,4.9999166,0.5,3.500831
2014-09,0.99989676,0.5,0.9613906
2014-10,3.0720355e-05,0.5,0.25282028
2014-11,3.0720355e-05,0.5,0.088094085
2014-12,3.0720355e-05,0.5,0.061916582
2015-01,3.0720355e-05,0.476,0.061916582
2015-02,3.0720355e-05,0.476,0.061916582
2015-03,3.0720355e-05,0.476,0.061916582
2015-04,3.0720355e-05,0.476,0.07864956
2015-05,3.0720355e-05,0.476,0.07864956
2015-06,3.0720355e-05,0.476,0.07864956
2015-07,2.9999413,0.476,0.7294179
2015-08,1.9998741,0.476,1.6577175
2015-09,3.0720355e-05,0.476,0.08710978
2015-10,3.0720355e-05,0.476,0.20682351
2015-11,3.0720355e-05,0.476,0.088094085
2015-12,3.0720355e-05,0.476,0.061916582
2016-01,3.0720355e-05,0.43076923,0.061916582
2016-02,3.0720355e-05,0.43076923,0.061916582
2016-03,3.0720355e-05,0.43076923,0.061916582
2016-04,3.0720355e-05,0.43076923,0.07864956
2016-05,3.0720355e-05,0.43076923,0.07864956
2016-06,3.0720355e-05,0.43076923,0.07864956
2016-07,3.0720355e-05,0.43076923,0.23098119
2016-08,2.9999413,0.43076923,2.3109574
2016-09,3.0720355e-05,0.43076923,0.2890273
2016-10,3.0720355e-05,0.43076923,0.08710978
2016-11,3.0720355e-05,0.43076923,0.088094085
2016-12,3.0720355e-05,0.43076923,0.061916582
2017-01,3.0720355e-05,0.716,0.061916582
2017-02,3.0720355e-05,0.716,0.061916582
2017-03,3.0720355e-05,0.716,0.061916582
2017-04,3.0720355e-05,0.716,0.07864956
2017-05,3.0720355e-05,0.716,0.07864956
2017-06,3.0720355e-05,0.716,0.07864956
2017-07,0.99989676,0.716,0.7294179
2017-08,6.9997945,0.716,5.9829154
2017-09,6.9997945,0.716,4.8806543
2017-10,3.0720355e-05,0.716,0.3076475
2017-11,0.99989676,0.716,0.8120693
2017-12,3.0720355e-05,0.716,0.068647854
2018-01,3.0720355e-05,0.5923077,0.061916582
2018-02,3.0720355e-05,0.5923077,0.061916582
2018-03,3.0720355e-05,0.5923077,0.061916582
2018-04,0.99989676,0.5923077,0.07864956
2018-05,3.0720355e-05,0.5923077,0.068647854
2018-06,3.0720355e-05,0.5923077,0.07864956
2018-07,0.99989676,0.5923077,0.6768585
2018-08,4.9999166,0.5923077,4.4174795
2018-09,1.9998741,0.5923077,1.7165259
2018-10,0.99989676,0.5923077,0.6947291
2018-11,3.0720355e-05,0.5923077,0.088094085
2018-12,3.0720355e-05,0.5923077,0.050453685
2019-01,3.0720355e-05,0.476,0.061916582
2019-02,3.0720355e-05,0.476,0.061916582
2019-03,3.0720355e-05,0.476,0.061916582
2019-04,3.0720355e-05,0.476,0.07864956
2019-05,3.0720355e-05,0.476,0.07864956
2019-06,3.0720355e-05,0.476,0.07864956
2019-07,3.0720355e-05,0.476,0.43935838
2019-08,2.9999413,0.476,2.3109574
2019-09,1.9998741,0.476,1.7165259
2019-10,3.0720355e-05,0.476,0.08710978
2019-11,3.0720355e-05,0.476,0.088094085
2019-12,3.0720355e-05,0.476,0.050453685
2020-01,0.99989676,0.476,0.061916582
2020-02,3.0720355e-05,0.476,0.068647854
2020-03,3.0720355e-05,0.476,0.061916582
2020-04,3.0720355e-05,0.476,0.07864956
2020-05,3.0720355e-05,0.476,0.07864956
2020-06,3.0720355e-05,0.476,0.07864956
2020-07,3.0720355e-05,0.476,0.7294179
2020-08,1.9998741,0.476,2.3109574
2020-09,1.9998741,0.476,1.7165259
2020-10,3.0720355e-05,0.476,0.08710978
2020-11,3.0720355e-05,0.476,0.088094085
2020-12,3.0720355e-05,0.476,0.050453685
2021-01,3.0720355e-05,0.38,0.061916582
2021-02,3.0720355e-05,0.38,0.061916582
2021-03,3.0720355e-05,0.38,0.061916582
2021-04,3.0720355e-05,0.38,0.07864956
2021-05,3.0720355e-05,0.38,0.07864956
2021-06,3.0720355e-05,0.38,0.07864956
2021-07,0.99989676,0.38,0.7294179
2021-08,7.998734,0.38,5.9829154
2021-09,1.9998741,0.38,1.1996108
2021-10,0.99989676,0.38,0.7897799
2021-11,3.0720355e-05,0.38,0.088094085
2021-12,3.0720355e-05,0.38,0.050453685
2022-01,3.0720355e-05,0.38,0.061916582
