year,month,rate/trap_night,infectionRate,rate/trap_night,infectionRate,rate/trap_night,infectionRate
2017,2,24.454545454545453,0.0,24.454545454545453,0.0,24.454545454545453,0.0
2017,3,16.236842105263158,0.0,16.236842105263158,0.0,16.236842105263158,0.0
2017,4,18.998084291187737,0.0,26.827586206896548,0.0,9.0,0.0
2017,5,43.41524365891667,0.0,133.92712550607288,0.0,0.2,0.0
2017,6,7.876434676434677,0.0,16.264957264957264,0.0,0.5,0.0
2017,7,11.378703703703705,0.0,21.575,0.0,6.15,0.0
2017,8,4.792321428571428,0.0,8.18,0.0,0.4,0.0
2017,9,140.27894327894327,0.0,410.5641025641026,0.0,5.0,0.0
2017,10,262.44972222222225,0.0,517.205,0.0,7.694444444444445,0.0
2017,11,330.4166666666667,0.0,655.5,0.0,5.333333333333333,0.0
2017,12,784.0,0.0,784.0,0.0,784.0,0.0
2018,1,15.0,0.0,15.0,0.0,15.0,0.0
2018,2,3.0,0.0,3.0,0.0,3.0,0.0
2018,3,2.971774193548387,0.0,5.943548387096774,0.0,0.0,0.0
2018,4,11.578078078078079,0.0,18.06756756756757,0.0,1.5555555555555554,0.0
2018,5,21.492919389978212,0.0,57.17857142857143,0.0,0.5,0.0
2018,6,82.11074734151039,0.0,149.5,0.0,14.09779411764706,0.0
2018,7,36.370894450197405,0.0,72.63356973995272,0.0,6.9035087719298245,0.0
2018,8,29.865884580249503,0.0,73.12251984126985,0.0,4.166666666666667,0.0
2018,9,22.927240582075342,0.0,43.65891472868217,0.0,6.0,0.0
2018,10,78.71562432839029,0.0,210.4,0.0,8.013539651837524,0.0
2018,11,138.87042124542126,0.0,263.4908424908425,0.0,14.25,0.0
2018,12,17.0,0.0,17.0,0.0,17.0,0.0
2019,2,0.5,0.0,0.5,0.0,0.5,0.0
2019,3,11.592592592592593,0.0,31.77777777777778,0.0,0.0,0.0
2019,4,22.128429944955645,0.0,55.857142857142854,0.0,0.0,0.0
2019,5,22.688506493506495,0.0,67.28571428571429,0.0,0.9,0.0
2019,6,19.76765873015873,0.0,51.20952380952381,0.0,0.875,0.0
2019,7,9.6997594997595,0.0,21.78181818181818,0.0,1.2222222222222223,0.0
2019,8,14.039308595926244,0.0,46.61573111573112,0.0,0.1111111111111111,0.0
2019,9,16.051683807219195,0.0,32.96206896551724,0.0,6.192982456140351,0.0
2019,10,9.037813323527608,0.0,12.122448979591836,0.0,3.0,0.0
2020,1,104.84848484848489,0.0,104.84848484848489,0.0,104.84848484848489,0.0
2020,2,14.566666666666666,0.0,29.133333333333333,0.0,0.0,0.0
2020,3,72.18504039296876,0.0,215.57416879795392,0.0,0.0,0.0
2020,4,61.05361352357319,0.0,139.3179487179487,0.0,20.22983870967742,0.0
